627599983	20170215	201702	2017	2017.1233	USA	AMERICAN	USA								MEX	MEXICO	MEX								1	042	042	04	1	1.9	2	1	2	0.67720090293454	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	1	Mexico	MX	MX	23	-102	MX	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	20170215	http://www.click2houston.com/news/congress-mulls-plans-to-curb-outsourcing
627600039	20170215	201702	2017	2017.1233	USA	DISTRICT OF COLUMBIA	USA								USAGOV	OBAMA	USA					GOV			1	042	042	04	1	1.9	2	1	2	-0.25445292620866	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.ndtv.com/opinion/how-india-should-handle-trumps-america-first-policy-1659478
627600052	20170215	201702	2017	2017.1233	USA	SEATTLE	USA								USAGOV	OBAMA	USA					GOV			1	173	173	17	4	-5.0	252	42	252	-3.83960059668375	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	1	Mexico	MX	MX	23	-102	MX	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	20170215	http://katu.com/news/local/us-arrests-23-year-old-mexican-immigrant-dreamer-in-seattle
627600068	20170215	201702	2017	2017.1233	USABUS	AMERICAN	USA					BUS			MEX	MEXICO	MEX								1	042	042	04	1	1.9	6	1	6	0.67720090293454	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	1	Mexico	MX	MX	23	-102	MX	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	20170215	http://www.click2houston.com/news/congress-mulls-plans-to-curb-outsourcing
627600132	20170215	201702	2017	2017.1233	USAGOV	OVAL OFFICE	USA					GOV			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	1	1	1	-4.54545454545454	4	Chatham, New Brunswick, Canada	CA	CA04	47.0333	-65.4333	-562474	4	Chatham, New Brunswick, Canada	CA	CA04	47.0333	-65.4333	-562474	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.chathamdailynews.ca/2017/02/14/us-border-tax-plan-would-cut-one-percentage-point-from-canadian-growth-study
627601112	20170215	201702	2017	2017.1233											COP	POLICE						COP			1	1123	112	11	3	-2.0	2	1	2	-7.35294117647059	0							1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170215	http://tucson.com/news/world/dead-after-knife-attack-in-china-s-western-xinjiang-region/article_99d5d639-e619-5b36-bd29-cc87354d188a.html
627601463	20170215	201702	2017	2017.1233	BUS	BUSINESS						BUS													0	036	036	03	1	4.0	1	1	1	-3.57142857142857	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Mexico	MX	MX	23	-102	MX	20170215	http://www.kitco.com/news/2017-02-14/HIGHLIGHTS-The-Trump-presidency-on-Feb-14-at-9-27-P-M-EST-Feb-15-0227-GMT.html
627601518	20170215	201702	2017	2017.1233	BUS	AIRLINE						BUS			GBR	GREAT BRITAIN	GBR								1	036	036	03	1	4.0	140	1	140	2.16054928549991	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	1	United Kingdom	UK	UK	54	-2	UK	1	Belgium	BE	BE	50.8333	4	BE	20170215	http://www.sandiegosun.com/index.php/sid/251723029
627601535	20170215	201702	2017	2017.1233	BUS	AIRLINE						BUS			NOR	NORWAY	NOR								1	036	036	03	1	4.0	70	1	70	2.16054928549991	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	1	United Kingdom	UK	UK	54	-2	UK	1	Belgium	BE	BE	50.8333	4	BE	20170215	http://www.sandiegosun.com/index.php/sid/251723029
627601568	20170215	201702	2017	2017.1233	CAN	CANADA	CAN								CANGOV	CANADA	CAN					GOV			1	040	040	04	1	1.0	2	1	2	2.13414634146342	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.cbc.ca/news/world/top-diplomat-in-u-k-says-old-allies-relying-on-canada-in-new-ways-in-age-of-brexit-and-trump-1.3982801
627601578	20170215	201702	2017	2017.1233	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	2	4	1.46734001529475	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170215	http://www.cbc.ca/news/world/top-diplomat-in-u-k-says-old-allies-relying-on-canada-in-new-ways-in-age-of-brexit-and-trump-1.3982801
627601579	20170215	201702	2017	2017.1233	CAN	CANADA	CAN								USA	WASHINGTON	USA								1	042	042	04	1	1.9	3	2	3	1.02157301409767	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.cbc.ca/news/world/top-diplomat-in-u-k-says-old-allies-relying-on-canada-in-new-ways-in-age-of-brexit-and-trump-1.3982801
627601580	20170215	201702	2017	2017.1233	CANGOV	CANADA	CAN					GOV			CAN	CANADA	CAN								1	040	040	04	1	1.0	2	1	2	2.13414634146342	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.cbc.ca/news/world/top-diplomat-in-u-k-says-old-allies-relying-on-canada-in-new-ways-in-age-of-brexit-and-trump-1.3982801
627601608	20170215	201702	2017	2017.1233	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	2	1	2	-0.77922077922078	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.nbcnews.com/business/travel/trump-met-top-airline-executives-discuss-jobs-infrastructure-n718816?cid=public-rss_20170215
627601737	20170215	201702	2017	2017.1233	CRM	ILLEGAL IMMIGRANT						CRM													0	090	090	09	2	-2.0	1	1	1	-1.12445693841043	3	El Paso, Texas, United States	US	USTX	31.7587	-106.487	1380946	0							4	La Llorona, Oaxaca, Mexico	MX	MX20	16.8167	-95.0333	-1675536	20170215	https://wn.com/Border_Patrol
627601803	20170215	201702	2017	2017.1233	CVL	CITIZEN						CVL			GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	1	1	1	-1.12445693841043	3	El Paso, Texas, United States	US	USTX	31.7587	-106.487	1380946	4	La Llorona, Oaxaca, Mexico	MX	MX20	16.8167	-95.0333	-1675536	4	La Llorona, Oaxaca, Mexico	MX	MX20	16.8167	-95.0333	-1675536	20170215	https://wn.com/Border_Patrol
627601804	20170215	201702	2017	2017.1233	CVL	CITIZEN						CVL			GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	3	1	3	-1.12445693841043	3	El Paso, Texas, United States	US	USTX	31.7587	-106.487	1380946	4	Black Law, Scottish Borders, The, United Kingdom	UK	UKT9	55.5333	-3.23333	-2590118	4	Black Law, Scottish Borders, The, United Kingdom	UK	UKT9	55.5333	-3.23333	-2590118	20170215	https://wn.com/Border_Patrol
627601805	20170215	201702	2017	2017.1233	CVL	CITIZEN						CVL			GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	1	1	1	-1.12445693841043	3	El Paso, Texas, United States	US	USTX	31.7587	-106.487	1380946	4	Black Law, Scottish Borders, The, United Kingdom	UK	UKT9	55.5333	-3.23333	-2590118	3	El Paso, Texas, United States	US	USTX	31.7587	-106.487	1380946	20170215	https://wn.com/Border_Patrol
627602120	20170215	201702	2017	2017.1233	GOV	PRESIDENT						GOV													1	111	111	11	3	-2.0	32	9	32	-5.60517387089794	1	India	IN	IN	20	77	IN	0							1	United States	US	US	38	-97	US	20170215	http://www.gwinnettdailypost.com/opinion/columnists/thomas-some-walls-work/article_a50325d2-ee00-56b0-a19d-6e126a41d4b0.html
627602145	20170215	201702	2017	2017.1233	GOV	PRESIDENT						GOV			CHN	CHINA	CHN								0	043	043	04	1	2.8	2	1	2	-0.77922077922078	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.nbcnews.com/business/travel/trump-met-top-airline-executives-discuss-jobs-infrastructure-n718816?cid=public-rss_20170215
627602245	20170215	201702	2017	2017.1233	GOV	PRESIDENT						GOV			USA	WASHINGTON	USA								1	040	040	04	1	1.0	14	3	14	0.613263173213531	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.cbc.ca/news/world/top-diplomat-in-u-k-says-old-allies-relying-on-canada-in-new-ways-in-age-of-brexit-and-trump-1.3982801
627602348	20170215	201702	2017	2017.1233	IND	CHENNAI	IND								USA	SAN FRANCISCO	USA								1	043	043	04	1	2.8	4	1	4	0.5	4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	20170215	http://www.nbcnews.com/tech/social-media/after-disaster-facebook-making-it-easier-find-or-give-help-n718151?cid=public-rss_20170215
627602349	20170215	201702	2017	2017.1233	IND	CHENNAI	IND								USA	SAN FRANCISCO	USA								1	043	043	04	1	2.8	2	1	2	0.5	4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170215	http://www.nbcnews.com/tech/social-media/after-disaster-facebook-making-it-easier-find-or-give-help-n718151?cid=public-rss_20170215
627602483	20170215	201702	2017	2017.1233	KOR	SOUTH KOREAN	KOR								CHN	CHINA	CHN								1	010	010	01	1	0.0	3	1	3	-5.92105263157895	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.arabnews.com/node/1054271/world
627602492	20170215	201702	2017	2017.1233	KOR	SOUTH KOREAN	KOR								OPP	HUMAN RIGHTS ACTIVIST						OPP			1	010	010	01	1	0.0	3	1	3	-5.92105263157895	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.arabnews.com/node/1054271/world
627602546	20170215	201702	2017	2017.1233	LEG	REPRESENTATIVES						LEG			EDU	STUDENT						EDU			1	010	010	01	1	0.0	2	1	2	1.42276422764228	1	United States	US	US	38	-97	US	4	Las Cruces, Jalisco, Mexico	MX	MX14	21.0333	-103.117	-3821954	4	Las Cruces, Jalisco, Mexico	MX	MX14	21.0333	-103.117	-3821954	20170215	http://www.lcsun-news.com/story/news/2017/02/14/nmsu-students-stage-love-trumps-hate-march/97917072/
627602553	20170215	201702	2017	2017.1233	LEG	CONGRESS						LEG			MNCUSAMED	GOOGLE	USA					MNC	MED		0	046	046	04	1	7.0	3	2	3	-2.38486595743556	3	Town Hall, New York, United States	US	USNY	40.7561	-73.9853	2083212	1	Mexico	MX	MX	23	-102	MX	3	Town Hall, New York, United States	US	USNY	40.7561	-73.9853	2083212	20170215	https://www.nytimes.com/2017/02/14/us/politics/protesters-resist-trump.html
627602605	20170215	201702	2017	2017.1233	MEX	MEXICO	MEX								USA	ARIZONA	USA								1	138	138	13	3	-7.0	10	1	10	-1.45089285714286	1	Mexico	MX	MX	23	-102	MX	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	1	Mexico	MX	MX	23	-102	MX	20170215	http://courthousenews.com/ninth-circuit-urged-to-protect-desert-eagles/
627602676	20170215	201702	2017	2017.1233	MNCUSAMED	GOOGLE	USA					MNC	MED		LEG	CONGRESS						LEG			0	046	046	04	1	7.0	3	2	3	-2.38486595743556	1	Mexico	MX	MX	23	-102	MX	3	Town Hall, New York, United States	US	USNY	40.7561	-73.9853	2083212	3	Town Hall, New York, United States	US	USNY	40.7561	-73.9853	2083212	20170215	https://www.nytimes.com/2017/02/14/us/politics/protesters-resist-trump.html
627602878	20170215	201702	2017	2017.1233	PRK	NORTH KOREA	PRK								PRKGOV	KIM JONG IL	PRK					GOV			1	190	190	19	4	-10.0	1	1	1	-3.2258064516129	1	United States	US	US	38	-97	US	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	1	China	CH	CH	35	105	CH	20170215	http://www.koreatimes.co.kr/www/nation/2017/02/103_223985.html
627603049	20170215	201702	2017	2017.1233	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	1	1	1	2.53378378378378	4	Mountain View, Alberta, Canada	CA	CA01	49.1333	-113.6	-569695	0							3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170215	http://www.thestar.com.my/tech/tech-news/2017/02/15/biometrics-real-time-data-poised-to-change-dating/
627603128	20170215	201702	2017	2017.1233	USA	SAN FRANCISCO	USA																		1	071	071	07	2	7.4	1	1	1	2.53378378378378	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	0							4	Mountain View, Alberta, Canada	CA	CA01	49.1333	-113.6	-569695	20170215	http://www.thestar.com.my/tech/tech-news/2017/02/15/biometrics-real-time-data-poised-to-change-dating/
627603183	20170215	201702	2017	2017.1233	USA	WASHINGTON	USA								CAN	CANADA	CAN								1	043	043	04	1	2.8	3	2	3	1.02157301409767	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.cbc.ca/news/world/top-diplomat-in-u-k-says-old-allies-relying-on-canada-in-new-ways-in-age-of-brexit-and-trump-1.3982801
627603185	20170215	201702	2017	2017.1233	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	053	053	05	1	3.8	2	1	2	-0.77922077922078	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.nbcnews.com/business/travel/trump-met-top-airline-executives-discuss-jobs-infrastructure-n718816?cid=public-rss_20170215
627603235	20170215	201702	2017	2017.1233	USA	WASHINGTON	USA								GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	9	2	9	1.46734001529475	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.cbc.ca/news/world/top-diplomat-in-u-k-says-old-allies-relying-on-canada-in-new-ways-in-age-of-brexit-and-trump-1.3982801
627603244	20170215	201702	2017	2017.1233	USA	WASHINGTON	USA								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	20	3	20	0.613263173213531	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.cbc.ca/news/world/top-diplomat-in-u-k-says-old-allies-relying-on-canada-in-new-ways-in-age-of-brexit-and-trump-1.3982801
627603254	20170215	201702	2017	2017.1233	USA	SAN FRANCISCO	USA								IND	CHENNAI	IND								1	042	042	04	1	1.9	4	1	4	0.5	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	20170215	http://www.nbcnews.com/tech/social-media/after-disaster-facebook-making-it-easier-find-or-give-help-n718151?cid=public-rss_20170215
627603255	20170215	201702	2017	2017.1233	USA	SAN FRANCISCO	USA								IND	CHENNAI	IND								1	042	042	04	1	1.9	2	1	2	0.5	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170215	http://www.nbcnews.com/tech/social-media/after-disaster-facebook-making-it-easier-find-or-give-help-n718151?cid=public-rss_20170215
627603293	20170215	201702	2017	2017.1233	USA	SEATTLE	USA								MEX	MEXICO	MEX								1	010	010	01	1	0.0	2	1	2	-4.34173669467788	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	1	Mexico	MX	MX	23	-102	MX	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	20170215	https://www.wsj.com/articles/immigrant-dreamer-in-custody-since-friday-challenging-detention-1487126627
627603307	20170215	201702	2017	2017.1233	USA	SEATTLE	USA								SAU	MEDINA	SAU								1	010	010	01	1	0.0	2	1	2	-4.34173669467788	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170215	https://www.wsj.com/articles/immigrant-dreamer-in-custody-since-friday-challenging-detention-1487126627
627603350	20170215	201702	2017	2017.1233	USABUS	UNITED STATES	USA					BUS			BUS	COMPANY						BUS			0	036	036	03	1	4.0	1	1	1	-3.57142857142857	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170215	http://www.kitco.com/news/2017-02-14/HIGHLIGHTS-The-Trump-presidency-on-Feb-14-at-9-27-P-M-EST-Feb-15-0227-GMT.html
627603440	20170215	201702	2017	2017.1233	USAMED	REUTERS	USA					MED			RUS	RUSSIA	RUS								1	046	046	04	1	7.0	2	1	2	-3.57142857142857	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Canada	CA	CA	60	-95	CA	20170215	http://www.kitco.com/news/2017-02-14/HIGHLIGHTS-The-Trump-presidency-on-Feb-14-at-9-27-P-M-EST-Feb-15-0227-GMT.html
627603441	20170215	201702	2017	2017.1233	USAMED	REUTERS	USA					MED			RUS	RUSSIA	RUS								1	046	046	04	1	7.0	2	1	2	-3.57142857142857	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170215	http://www.kitco.com/news/2017-02-14/HIGHLIGHTS-The-Trump-presidency-on-Feb-14-at-9-27-P-M-EST-Feb-15-0227-GMT.html
627604416	20170208	201702	2017	2017.1041	CAN	CANADA	CAN								USA	DENVER	USA								0	020	020	02	1	3.0	1	1	1	-5.33672172808132	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	20170215	http://www.calgarysun.com/2017/02/14/platt-from-busting-wasteheads-to-waste-of-time-police-no-longer-see-pot-as-priority
627604417	20170208	201702	2017	2017.1041	CAN	CANADA	CAN								USA	DENVER	USA								0	042	042	04	1	1.9	1	1	1	-5.33672172808132	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170215	http://www.calgarysun.com/2017/02/14/platt-from-busting-wasteheads-to-waste-of-time-police-no-longer-see-pot-as-priority
627604435	20170208	201702	2017	2017.1041	USA	DENVER	USA								CAN	CANADA	CAN								0	043	043	04	1	2.8	1	1	1	-5.33672172808132	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170215	http://www.calgarysun.com/2017/02/14/platt-from-busting-wasteheads-to-waste-of-time-police-no-longer-see-pot-as-priority
627604968	20170215	201702	2017	2017.1233	CAN	CANADA	CAN								REF	REFUGEE						REF			1	080	080	08	2	5.0	2	1	2	-1.53698366954851	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170215	http://newsok.com/trumps-border-plan-for-canada-so-far-not-a-wall/article/feed/1167913
627604969	20170215	201702	2017	2017.1233	CAN	CANADA	CAN								RUS	RUSSIA	RUS								1	040	040	04	1	1.0	2	1	2	-5.78512396694215	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.carbonated.tv/news/whats-in-a-name-spicer-mistakes-trudeau-for-joe
627604972	20170215	201702	2017	2017.1233	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	0.28985507246377	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170215	http://www.reddeeradvocate.com/opinion/hbert-trudeau-must-find-order-in-the-chaos-of-trump/
627604975	20170215	201702	2017	2017.1233	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	0.28985507246377	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170215	http://www.reddeeradvocate.com/opinion/hbert-trudeau-must-find-order-in-the-chaos-of-trump/
627604976	20170215	201702	2017	2017.1233	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	9	3	9	-0.595898116951077	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170215	http://www.reddeeradvocate.com/opinion/hbert-trudeau-must-find-order-in-the-chaos-of-trump/
627604978	20170215	201702	2017	2017.1233	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	0.28985507246377	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170215	http://www.reddeeradvocate.com/opinion/hbert-trudeau-must-find-order-in-the-chaos-of-trump/
627604990	20170215	201702	2017	2017.1233	CANGOV	CANADA	CAN					GOV			USA	AMERICAN	USA								1	040	040	04	1	1.0	1	1	1	0.28985507246377	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.reddeeradvocate.com/opinion/hbert-trudeau-must-find-order-in-the-chaos-of-trump/
627605026	20170215	201702	2017	2017.1233	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	2	1	2	-1.69312169312169	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170215	https://lobelog.com/will-trump-complete-the-pacific-pivot/
627605042	20170215	201702	2017	2017.1233	CHN	QINGDAO	CHN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	2	4	1.79566895368782	4	Qingdao, Shandong, China	CH	CH25	36.0986	120.372	-1922199	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	4	Qingdao, Shandong, China	CH	CH25	36.0986	120.372	-1922199	20170215	http://sdbj.com/news/2017/feb/14/bae-systems-dedicates-new-dry-dock/
627605059	20170215	201702	2017	2017.1233	CHR	CHRISTIAN				CHR					USA	HARTFORD	USA								1	051	051	05	1	3.4	8	1	8	3.6	4	Wethersfield, Essex, United Kingdom	UK	UKE4	51.95	0.483333	-2611457	3	New Britain, Connecticut, United States	US	USCT	41.6612	-72.7795	209217	4	Wethersfield, Essex, United Kingdom	UK	UKE4	51.95	0.483333	-2611457	20170215	http://www.centralctcommunications.com/newbritainherald/article_f17b5eae-f318-11e6-98ef-731970156d26.html
627605130	20170215	201702	2017	2017.1233	COP	POLICE						COP			MEX	MEXICO	MEX								0	173	173	17	4	-5.0	1	1	1	-9.18918918918919	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Acapulco, Guerrero, Mexico	MX	MX12	16.85	-99.9167	-1649039	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170215	http://www.oregonlive.com/tigard/index.ssf/2017/02/fatal_stabbing_of_woman_in_199.html
627605303	20170215	201702	2017	2017.1233	EDU	PROFESSOR						EDU			IRQ	IRAQI	IRQ								0	036	036	03	1	4.0	1	1	1	-1.1829944547135	3	University Of Chicago, Illinois, United States	US	USIL	41.7898	-87.5998	420158	3	University Of Chicago, Illinois, United States	US	USIL	41.7898	-87.5998	420158	4	Exeter, Devon, United Kingdom	UK	UKD4	50.7	-3.53333	-2595805	20170215	https://academeblog.org/2017/02/14/research-universities-file-amicus-brief-against-immigration-ban/
627605304	20170215	201702	2017	2017.1233	EDU	PROFESSOR						EDU			IRQ	IRAQ	IRQ								0	036	036	03	1	4.0	1	1	1	-1.1829944547135	3	University Of Chicago, Illinois, United States	US	USIL	41.7898	-87.5998	420158	1	Iraq	IZ	IZ	33	44	IZ	4	Exeter, Devon, United Kingdom	UK	UKD4	50.7	-3.53333	-2595805	20170215	https://academeblog.org/2017/02/14/research-universities-file-amicus-brief-against-immigration-ban/
627605384	20170215	201702	2017	2017.1233	FRA	FRENCH	FRA								GOV	DIPLOMAT						GOV			0	051	051	05	1	3.4	3	1	3	2.39361702127659	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	France	FR	FR	46	2	FR	20170215	http://www.worldbulletin.net/headlines/184803/new-un-peacekeeping-chief-named
627605541	20170215	201702	2017	2017.1233	GOV	KING						GOV			GBR	BRITISH	GBR								0	010	010	01	1	0.0	2	1	2	-0.0408914332447301	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	5	Essex, Essex, United Kingdom	UK	UKE4	51.8333	0.583333	-2595724	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	20170215	http://www.dailykos.com/story/2017/2/14/1633885/-How-the-British-Legal-System-Helped-Create-the-Separation-of-Church-and-State
627605956	20170215	201702	2017	2017.1233	LEG	CONGRESS						LEG													0	071	071	07	2	7.4	2	1	2	-2.24852071005917	1	Mexico	MX	MX	23	-102	MX	0							2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170215	http://www.wnd.com/2017/02/why-gops-going-soft-on-obamacare-repeal/
