644041913	20170406	201704	2017	2017.2630											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	1	1	1	-6.56108597285068	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170406	http://honey.nine.com.au/2017/04/06/09/41/london-attack-victim-feels-no-hate-towards-terrorist
644042046	20170406	201704	2017	2017.2630											USA	UNITED STATES	USA								0	042	042	04	1	1.9	6	2	6	-0.854700854700853	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170406	http://www.manilatimes.net/mexican-exporters-jittery-awaiting-trump-trade-moves/321323/
644042058	20170406	201704	2017	2017.2630											USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	1.45454545454545	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170406	http://www.dailymail.co.uk/tvshowbiz/article-4385358/Mena-Suvari-looks-chic-cutout-black-dress.html
644042260	20170406	201704	2017	2017.2630	BEL	BELGIUM	BEL								CAN	CANADA	CAN								0	043	043	04	1	2.8	1	1	1	-1.67397369469908	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	50.8333	4.33333	-1955538	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170406	http://www.spacewar.com/pageone/spacewar-2017-04-05.html
644042365	20170406	201704	2017	2017.2630	CAN	CANADA	CAN																		1	040	040	04	1	1.0	2	1	2	3.31950207468879	4	Saskatchewan, Manitoba, Canada	CA	CA03	52.15	-97.7167	-575075	0							2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170406	http://www.farmscape.com/f2ShowScript.aspx?i=25964&q=Audio+Special+2017+Manitoba+Pork+2017+AGM
644042371	20170406	201704	2017	2017.2630	CAN	CANADA	CAN								BEL	BELGIUM	BEL								0	042	042	04	1	1.9	1	1	1	-1.67397369469908	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	50.8333	4.33333	-1955538	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170406	http://www.spacewar.com/pageone/spacewar-2017-04-05.html
644042381	20170406	201704	2017	2017.2630	CAN	MANITOBA	CAN								USA	MINNESOTA	USA								1	040	040	04	1	1.0	6	1	5	3.31950207468879	4	Saskatchewan, Manitoba, Canada	CA	CA03	52.15	-97.7167	-575075	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170406	http://www.farmscape.com/f2ShowScript.aspx?i=25964&q=Audio+Special+2017+Manitoba+Pork+2017+AGM
644042382	20170406	201704	2017	2017.2630	CAN	CANADA	CAN								USA	IOWA	USA								1	040	040	04	1	1.0	1	1	1	3.31950207468879	4	Saskatchewan, Manitoba, Canada	CA	CA03	52.15	-97.7167	-575075	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170406	http://www.farmscape.com/f2ShowScript.aspx?i=25964&q=Audio+Special+2017+Manitoba+Pork+2017+AGM
644042389	20170406	201704	2017	2017.2630	CHL	VALPARAISO	CHL								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	6	1	6	0.52219321148825	4	Great Wall, China (general), China	CH	CH00	39.9667	119.8	-1930117	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	4	Great Wall, China (general), China	CH	CH00	39.9667	119.8	-1930117	20170406	http://www.publicnewsservice.org/2017-04-06/education/indiana-kids-get-a-learning-experience-across-the-globe/a57157-1
644042390	20170406	201704	2017	2017.2630	CHL	VALPARAISO	CHL								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	2	1	2	0.52219321148825	4	Great Wall, China (general), China	CH	CH00	39.9667	119.8	-1930117	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	20170406	http://www.publicnewsservice.org/2017-04-06/education/indiana-kids-get-a-learning-experience-across-the-globe/a57157-1
644042397	20170406	201704	2017	2017.2630	CHL	VALPARAISO	CHL								USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	2	1	2	0.52219321148825	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170406	http://www.publicnewsservice.org/2017-04-06/education/indiana-kids-get-a-learning-experience-across-the-globe/a57157-1
644042400	20170406	201704	2017	2017.2630	CHN	CHINA	CHN																		0	010	010	01	1	0.0	8	1	8	-3.68188512518409	1	China	CH	CH	35	105	CH	0							2	California, United States	US	USCA	36.17	-119.746	CA	20170406	http://www.economist.com/blogs/economist-explains/2017/04/economist-explains-2
644042406	20170406	201704	2017	2017.2630	CHN	CHINA	CHN																		1	030	030	03	1	4.0	2	1	2	0.52219321148825	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170406	http://www.publicnewsservice.org/2017-04-06/education/indiana-kids-get-a-learning-experience-across-the-globe/a57157-1
644042447	20170406	201704	2017	2017.2630	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	1	1	1	1.27442650807137	1	China	CH	CH	35	105	CH	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170406	http://www.thedp.com/article/2017/04/jon-hunstman-jr-penn
644042450	20170406	201704	2017	2017.2630	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	6	1	6	-0.88235294117647	4	Wang Tao, Shanxi, China	CH	CH24	36.8667	112.15	-1930009	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Wang Tao, Shanxi, China	CH	CH24	36.8667	112.15	-1930009	20170406	http://carnegietsinghua.org/publications/?fa=68559
644042451	20170406	201704	2017	2017.2630	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	1	1	1	1.27442650807137	1	China	CH	CH	35	105	CH	2	Utah, United States	US	USUT	40.1135	-111.854	UT	1	China	CH	CH	35	105	CH	20170406	http://www.thedp.com/article/2017/04/jon-hunstman-jr-penn
644042468	20170406	201704	2017	2017.2630	CHN	BEIJING	CHN								USA	AMERICAN	USA								0	010	010	01	1	0.0	1	1	1	-1.73478388709204	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170406	https://warontherocks.com/2017/04/forget-the-subs-what-taipei-can-learn-from-tehran-about-asymmetric-defense/
644042469	20170406	201704	2017	2017.2630	CHN	CHINA	CHN								USA	AMERICAN	USA								0	012	012	01	1	-0.4	2	1	2	-3.68188512518409	1	China	CH	CH	35	105	CH	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170406	http://www.economist.com/blogs/economist-explains/2017/04/economist-explains-2
644042470	20170406	201704	2017	2017.2630	CHN	CHINA	CHN								USA	AMERICAN	USA								0	012	012	01	1	-0.4	6	1	6	-3.68188512518409	1	China	CH	CH	35	105	CH	2	California, United States	US	USCA	36.17	-119.746	CA	1	North Korea	KN	KN	40	127	KN	20170406	http://www.economist.com/blogs/economist-explains/2017/04/economist-explains-2
644042472	20170406	201704	2017	2017.2630	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	4	3	4	-1.28643000039761	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170406	http://theconversation.com/trump-xi-summit-is-just-the-start-of-dealing-with-thorny-issues-in-us-sino-relations-75615
644042475	20170406	201704	2017	2017.2630	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	21	6	15	-1.89080677915065	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170406	http://www.wsbradio.com/news/trump-boosts-coal-china-takes-the-lead-climate-change/pNMA68mNjrbwGr3aAwvaiL/
644042486	20170406	201704	2017	2017.2630	CHNBUS	CHINA	CHN					BUS			USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	1.27442650807137	1	China	CH	CH	35	105	CH	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170406	http://www.thedp.com/article/2017/04/jon-hunstman-jr-penn
644042487	20170406	201704	2017	2017.2630	CHNBUS	CHINA	CHN					BUS			USAEDU	UTAH	USA					EDU			0	042	042	04	1	1.9	2	1	2	1.27442650807137	1	China	CH	CH	35	105	CH	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170406	http://www.thedp.com/article/2017/04/jon-hunstman-jr-penn
644042496	20170406	201704	2017	2017.2630	CHNGOV	XI JINPING	CHN					GOV			CHNGOV	CHINA	CHN					GOV			1	042	042	04	1	1.9	82	40	82	-1.84362439438315	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170406	http://www.wsbradio.com/news/trump-boosts-coal-china-takes-the-lead-climate-change/pNMA68mNjrbwGr3aAwvaiL/
644042497	20170406	201704	2017	2017.2630	CHNGOV	CHINA	CHN					GOV			CHNGOV	XI JINPING	CHN					GOV			1	043	043	04	1	2.8	52	25	52	-1.8918879105229	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170406	http://www.wsbradio.com/news/trump-boosts-coal-china-takes-the-lead-climate-change/pNMA68mNjrbwGr3aAwvaiL/
644042503	20170406	201704	2017	2017.2630	CHNGOV	XI JINPING	CHN					GOV			GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	4	2	4	-1.16472545757072	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Yu Bing, Yunnan, China	CH	CH29	24.2033	102.52	10280053	4	Yu Bing, Yunnan, China	CH	CH29	24.2033	102.52	10280053	20170406	http://www.kiro7.com/news/trump-boosts-coal-as-china-takes-the-lead-on-climate-change/509658513
644042758	20170406	201704	2017	2017.2630	DNK	DENMARK	DNK								MNCUSA	CARNIVAL CORPORATION	USA					MNC			1	043	043	04	1	2.8	2	1	2	2.27272727272727	1	Denmark	DA	DA	56	10	DA	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170406	https://lasentinel.net/javonte-anyabwele-adds-to-diversity-at-carnival-corporation.html
644042768	20170406	201704	2017	2017.2630	EDU	STUDENT						EDU													1	030	030	03	1	4.0	1	1	1	0.52219321148825	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170406	http://www.publicnewsservice.org/2017-04-06/education/indiana-kids-get-a-learning-experience-across-the-globe/a57157-1
644042947	20170406	201704	2017	2017.2630	FRA	FRANCE	FRA								USA	UNITED STATES	USA								0	1014	101	10	3	-5.0	2	1	2	-9.90531682447196	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	France	FR	FR	46	2	FR	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170406	http://www.middle-east-online.com/english/?id=82454
644042964	20170406	201704	2017	2017.2630	GBR	UNITED KINGDOM	GBR																		1	043	043	04	1	2.8	1	1	1	-6.56108597285068	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170406	http://honey.nine.com.au/2017/04/06/09/41/london-attack-victim-feels-no-hate-towards-terrorist
644043021	20170406	201704	2017	2017.2630	GBR	UNITED KINGDOM	GBR								LAB	WORKER						LAB			0	190	190	19	4	-10.0	1	1	1	-1.67397369469908	4	Bethesda, Pembrokeshire, United Kingdom	UK	UKY7	51.8281	-4.76944	9160628	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170406	http://www.spacewar.com/pageone/spacewar-2017-04-05.html
644043027	20170406	201704	2017	2017.2630	GBR	LONDON	GBR								MNCUSA	CARNIVAL CORPORATION	USA					MNC			1	043	043	04	1	2.8	2	1	2	2.27272727272727	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170406	https://lasentinel.net/javonte-anyabwele-adds-to-diversity-at-carnival-corporation.html
644043046	20170406	201704	2017	2017.2630	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	-3.68663594470046	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170406	https://www.thesun.co.uk/news/3267745/london-terror-attack-victim-kurt-cochran-wife-melissa-terrorist-khalid-masood/
644043048	20170406	201704	2017	2017.2630	GBR	BRITAIN	GBR								USA	UNITED STATES	USA								0	1014	101	10	3	-5.0	6	1	6	-9.90531682447196	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170406	http://www.middle-east-online.com/english/?id=82454
644043049	20170406	201704	2017	2017.2630	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	1014	101	10	3	-5.0	2	1	2	-9.90531682447196	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	France	FR	FR	46	2	FR	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170406	http://www.middle-east-online.com/english/?id=82454
644043083	20170406	201704	2017	2017.2630	GOV	PRESIDENT						GOV													1	013	013	01	1	0.4	2	1	2	-0.66006600660066	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170406	https://sputniknews.com/us/201704061052346735-us-china-summit/
644043155	20170406	201704	2017	2017.2630	GOV	PRESIDENT						GOV			CHL	VALPARAISO	CHL								1	040	040	04	1	1.0	6	1	6	0.52219321148825	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	4	Great Wall, China (general), China	CH	CH00	39.9667	119.8	-1930117	4	Great Wall, China (general), China	CH	CH00	39.9667	119.8	-1930117	20170406	http://www.publicnewsservice.org/2017-04-06/education/indiana-kids-get-a-learning-experience-across-the-globe/a57157-1
644043156	20170406	201704	2017	2017.2630	GOV	PRESIDENT						GOV			CHL	VALPARAISO	CHL								1	040	040	04	1	1.0	2	1	2	0.52219321148825	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	4	Great Wall, China (general), China	CH	CH00	39.9667	119.8	-1930117	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	20170406	http://www.publicnewsservice.org/2017-04-06/education/indiana-kids-get-a-learning-experience-across-the-globe/a57157-1
644043157	20170406	201704	2017	2017.2630	GOV	PRESIDENT						GOV			CHL	VALPARAISO	CHL								1	043	043	04	1	2.8	8	1	8	0.52219321148825	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	4	Great Wall, China (general), China	CH	CH00	39.9667	119.8	-1930117	4	Great Wall, China (general), China	CH	CH00	39.9667	119.8	-1930117	20170406	http://www.publicnewsservice.org/2017-04-06/education/indiana-kids-get-a-learning-experience-across-the-globe/a57157-1
644043161	20170406	201704	2017	2017.2630	GOV	PRESIDENT						GOV			CHN	CHINA	CHN								0	036	036	03	1	4.0	6	1	6	-0.88235294117647	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Wang Tao, Shanxi, China	CH	CH24	36.8667	112.15	-1930009	4	Wang Tao, Shanxi, China	CH	CH24	36.8667	112.15	-1930009	20170406	http://carnegietsinghua.org/publications/?fa=68559
644043164	20170406	201704	2017	2017.2630	GOV	PRESIDENT						GOV			CHNGOV	XI JINPING	CHN					GOV			0	043	043	04	1	2.8	4	2	4	-1.16472545757072	4	Yu Bing, Yunnan, China	CH	CH29	24.2033	102.52	10280053	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Yu Bing, Yunnan, China	CH	CH29	24.2033	102.52	10280053	20170406	http://www.kiro7.com/news/trump-boosts-coal-as-china-takes-the-lead-on-climate-change/509658513
644043265	20170406	201704	2017	2017.2630	GOV	MINIST						GOV			USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-5.23415977961432	2	Maine, United States	US	USME	44.6074	-69.3977	ME	2	Maine, United States	US	USME	44.6074	-69.3977	ME	4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	20170406	http://www.firstpost.com/politics/ravindra-gaikwad-row-shiv-sena-mp-refuses-to-apologise-to-air-india-in-lok-sabha-3370676.html
644043591	20170406	201704	2017	2017.2630	ITA	ITALY	ITA								MNCUSA	CARNIVAL CORPORATION	USA					MNC			1	043	043	04	1	2.8	2	1	2	2.27272727272727	1	Italy	IT	IT	42.8333	12.8333	IT	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170406	https://lasentinel.net/javonte-anyabwele-adds-to-diversity-at-carnival-corporation.html
644043900	20170406	201704	2017	2017.2630	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	046	046	04	1	7.0	9	3	8	-2.76879265267388	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170406	http://www.manilatimes.net/tillerson-mexico-foreign-minister-meet-washington/321324/
644043901	20170406	201704	2017	2017.2630	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	061	061	06	2	6.4	4	1	4	-0.75414781297134	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170406	http://www.manilatimes.net/mexican-exporters-jittery-awaiting-trump-trade-moves/321323/
644043904	20170406	201704	2017	2017.2630	MEX	MEXICAN	MEX								USA	WASHINGTON	USA								1	173	173	17	4	-5.0	1	1	1	-6.95970695970696	4	Culiacan, Sinaloa, Mexico	MX	MX25	24	-107.033	-3826050	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170406	http://www.bssnews.net/newsDetails.php?cat=3&id=654859&date=2017-04-06
644043906	20170406	201704	2017	2017.2630	MEXCRM	MEXICAN	MEX					CRM			USA	WASHINGTON	USA								1	173	173	17	4	-5.0	4	1	4	-6.95970695970696	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Culiacan, Sinaloa, Mexico	MX	MX25	24	-107.033	-3826050	4	Culiacan, Sinaloa, Mexico	MX	MX25	24	-107.033	-3826050	20170406	http://www.bssnews.net/newsDetails.php?cat=3&id=654859&date=2017-04-06
644043907	20170406	201704	2017	2017.2630	MEXCRM	MEXICO	MEX					CRM			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-6.95970695970696	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Culiacan, Sinaloa, Mexico	MX	MX25	24	-107.033	-3826050	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170406	http://www.bssnews.net/newsDetails.php?cat=3&id=654859&date=2017-04-06
644043990	20170406	201704	2017	2017.2630	MNCUSA	CARNIVAL CORPORATION	USA					MNC			DNK	DENMARK	DNK								1	042	042	04	1	1.9	2	1	2	2.27272727272727	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	1	Denmark	DA	DA	56	10	DA	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170406	https://lasentinel.net/javonte-anyabwele-adds-to-diversity-at-carnival-corporation.html
644043991	20170406	201704	2017	2017.2630	MNCUSA	CARNIVAL CORPORATION	USA					MNC			GBR	LONDON	GBR								1	042	042	04	1	1.9	1	1	1	2.27272727272727	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170406	https://lasentinel.net/javonte-anyabwele-adds-to-diversity-at-carnival-corporation.html
644043996	20170406	201704	2017	2017.2630	MNCUSA	CARNIVAL CORPORATION	USA					MNC			ITA	ITALY	ITA								1	042	042	04	1	1.9	2	1	2	2.27272727272727	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	1	Italy	IT	IT	42.8333	12.8333	IT	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170406	https://lasentinel.net/javonte-anyabwele-adds-to-diversity-at-carnival-corporation.html
644044089	20170406	201704	2017	2017.2630	NMR	NORTH AMERICA	NMR								MEX	MEXICO	MEX								0	174	174	17	4	-5.0	4	2	3	-2.78153153153153	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170406	http://www.manilatimes.net/tillerson-mexico-foreign-minister-meet-washington/321324/
644044164	20170406	201704	2017	2017.2630	PRK	NORTH KOREAN	PRK								CHN	CHINA	CHN								0	010	010	01	1	0.0	4	2	4	-2.19006166726308	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170406	http://theconversation.com/trump-xi-summit-is-just-the-start-of-dealing-with-thorny-issues-in-us-sino-relations-75615
644044168	20170406	201704	2017	2017.2630	PRK	NORTH KOREA	PRK								USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-3.68188512518409	1	North Korea	KN	KN	40	127	KN	1	China	CH	CH	35	105	CH	2	California, United States	US	USCA	36.17	-119.746	CA	20170406	http://www.economist.com/blogs/economist-explains/2017/04/economist-explains-2
644044496	20170406	201704	2017	2017.2630	UIS	THE INTERNATIONAL COMMUNITY						UIS			CHN	CHINA	CHN								0	1712	171	17	4	-9.2	2	1	2	-0.88235294117647	4	Wang Tao, Shanxi, China	CH	CH24	36.8667	112.15	-1930009	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Wang Tao, Shanxi, China	CH	CH24	36.8667	112.15	-1930009	20170406	http://carnegietsinghua.org/publications/?fa=68559
644044497	20170406	201704	2017	2017.2630	UIS	THE INTERNATIONAL COMMUNITY						UIS			CHN	CHINA	CHN								0	1712	171	17	4	-9.2	2	1	2	-0.88235294117647	4	Wang Tao, Shanxi, China	CH	CH24	36.8667	112.15	-1930009	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170406	http://carnegietsinghua.org/publications/?fa=68559
644044554	20170406	201704	2017	2017.2630	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	6	2	6	-0.854700854700853	2	Texas, United States	US	USTX	31.106	-97.6475	TX	0							4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170406	http://www.manilatimes.net/mexican-exporters-jittery-awaiting-trump-trade-moves/321323/
644044614	20170406	201704	2017	2017.2630	USA	IOWA	USA								CAN	CANADA	CAN								1	040	040	04	1	1.0	1	1	1	3.31950207468879	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	4	Saskatchewan, Manitoba, Canada	CA	CA03	52.15	-97.7167	-575075	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170406	http://www.farmscape.com/f2ShowScript.aspx?i=25964&q=Audio+Special+2017+Manitoba+Pork+2017+AGM
644044615	20170406	201704	2017	2017.2630	USA	MINNESOTA	USA								CAN	MANITOBA	CAN								1	040	040	04	1	1.0	6	1	6	3.31950207468879	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	4	Saskatchewan, Manitoba, Canada	CA	CA03	52.15	-97.7167	-575075	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170406	http://www.farmscape.com/f2ShowScript.aspx?i=25964&q=Audio+Special+2017+Manitoba+Pork+2017+AGM
644044625	20170406	201704	2017	2017.2630	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	060	060	06	2	6.0	8	1	8	0.11976047904192	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	1	China	CH	CH	35	105	CH	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	20170406	http://www.voanews.com/a/us-agriculture-bets-the-farm-on-chinese-soy-demand/3798587.html
644044626	20170406	201704	2017	2017.2630	USA	UNITED STATES	USA								CHN	LIAONING	CHN								1	061	061	06	2	6.4	2	1	2	-1.67397369469908	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	5	Liaoning, Liaoning, China	CH	CH19	41	123	-1914920	5	Liaoning, Liaoning, China	CH	CH19	41	123	-1914920	20170406	http://www.spacewar.com/pageone/spacewar-2017-04-05.html
644044628	20170406	201704	2017	2017.2630	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	061	061	06	2	6.4	8	1	8	0.11976047904192	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170406	http://www.voanews.com/a/us-agriculture-bets-the-farm-on-chinese-soy-demand/3798587.html
644044629	20170406	201704	2017	2017.2630	USA	UNITED STATES	USA								CHNBUS	CHINA	CHN					BUS			0	043	043	04	1	2.8	1	1	1	1.27442650807137	2	Utah, United States	US	USUT	40.1135	-111.854	UT	1	China	CH	CH	35	105	CH	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170406	http://www.thedp.com/article/2017/04/jon-hunstman-jr-penn
644044631	20170406	201704	2017	2017.2630	USA	WASHINGTON	USA								CHNGOV	XI JINPING	CHN					GOV			1	043	043	04	1	2.8	6	1	6	-4.34782608695652	1	China	CH	CH	35	105	CH	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	20170406	http://www.680news.com/2017/04/06/trump-boosts-coal-as-china-takes-the-lead-on-climate-change/
