637311418	20170316	201703	2017	2017.2082	EDU	PROFESSOR						EDU													0	125	125	12	3	-5.0	6	1	6	-6.23003194888179	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							1	United States	US	US	38	-97	US	20170316	http://indiatoday.intoday.in/story/jnu-student-death-muthukrishnan-delhi-police-fir-post-mortem/1/905117.html
637311582	20170316	201703	2017	2017.2082	GBR	GLASGOW	GBR								MOS	MUSLIM				MOS					1	020	020	02	1	3.0	4	2	4	-2.93785260301364	1	United States	US	US	38	-97	US	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	55.8333	-4.25	-2597039	20170316	http://www.heraldscotland.com/news/15158796.Outrage_as_would_be_Glasgow_University_rector_calls_for_Muslim_group_to_be_banned/
637311606	20170316	201703	2017	2017.2082	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	046	046	04	1	7.0	2	1	2	0.11086474501109	4	Box Hill, Surrey, United Kingdom	UK	UKN7	51.2333	-0.316667	-2590552	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	20170316	https://article.wn.com/view/2017/03/16/ExEU_commissioner_says_UKs_Brexit_plans_should_have_more_inp/
637311961	20170316	201703	2017	2017.2082	JPN	JAPAN	JPN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	10	4	10	-1.58673706435539	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://news.xinhuanet.com/english/2017-03/16/c_136132720.htm
637312057	20170316	201703	2017	2017.2082	KOR	SOUTH KOREA	KOR								USA	UNITED STATES	USA								1	043	043	04	1	2.8	8	3	8	-1.66545630659687	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://news.xinhuanet.com/english/2017-03/16/c_136132720.htm
637312110	20170316	201703	2017	2017.2082	LEG	PARLIAMENT						LEG													0	043	043	04	1	2.8	2	1	2	0.11086474501109	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	0							4	Box Hill, Surrey, United Kingdom	UK	UKN7	51.2333	-0.316667	-2590552	20170316	https://article.wn.com/view/2017/03/16/ExEU_commissioner_says_UKs_Brexit_plans_should_have_more_inp/
637312758	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA																		1	080	080	08	2	5.0	2	1	2	-3.14595152140279	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Mexico	MX	MX	23	-102	MX	20170316	http://www.nbcnews.com/card/russian-spy-ship-back-east-coast-making-no-waves-n733981
637312768	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA																		1	090	090	09	2	-2.0	2	1	2	2.01729106628242	2	Texas, United States	US	USTX	31.106	-97.6475	TX	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170316	http://www.emtv.com.pg/international/2017/03/when-it-comes-to-peacock-mating-plumage-size-matters-study/
637312823	20170316	201703	2017	2017.2082	USA	AMERICAN	USA								CANCVL	CANADA	CAN					CVL			1	046	046	04	1	7.0	1	1	1	2.27272727272727	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	1	United States	US	US	38	-97	US	20170316	http://pagesix.com/2017/03/15/ivanka-trump-catches-broadway-show-with-justin-trudeau/
637312824	20170316	201703	2017	2017.2082	USA	AMERICAN	USA								CANCVL	CANADIAN	CAN					CVL			1	046	046	04	1	7.0	5	1	5	2.27272727272727	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170316	http://pagesix.com/2017/03/15/ivanka-trump-catches-broadway-show-with-justin-trudeau/
637312827	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	036	036	03	1	4.0	16	5	12	-1.60849841228207	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	37.5664	127	-716583	20170316	http://news.xinhuanet.com/english/2017-03/16/c_136132720.htm
637312830	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	042	042	04	1	1.9	14	3	10	-1.66545630659687	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://news.xinhuanet.com/english/2017-03/16/c_136132720.htm
637312832	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	042	042	04	1	1.9	8	3	8	-1.66545630659687	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Japan	JA	JA	36	138	JA	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://news.xinhuanet.com/english/2017-03/16/c_136132720.htm
637312835	20170316	201703	2017	2017.2082	USA	WASHINGTON	USA								CHNGOV	CHINESE	CHN					GOV			1	040	040	04	1	1.0	16	2	10	-0.710851678328547	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://news.xinhuanet.com/english/2017-03/16/c_136132720.htm
637312880	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	046	046	04	1	7.0	1	1	1	0.11086474501109	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	4	Box Hill, Surrey, United Kingdom	UK	UKN7	51.2333	-0.316667	-2590552	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	20170316	https://article.wn.com/view/2017/03/16/ExEU_commissioner_says_UKs_Brexit_plans_should_have_more_inp/
637312935	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								KOR	SOUTH KOREA	KOR								1	042	042	04	1	1.9	8	3	8	-1.66545630659687	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://news.xinhuanet.com/english/2017-03/16/c_136132720.htm
637313050	20170316	201703	2017	2017.2082	USAGOV	THE WHITE HOUSE	USA					GOV			CANGOV	CANADA	CAN					GOV			1	042	042	04	1	1.9	2	1	2	2.27272727272727	1	Canada	CA	CA	60	-95	CA	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	20170316	http://pagesix.com/2017/03/15/ivanka-trump-catches-broadway-show-with-justin-trudeau/
637313051	20170316	201703	2017	2017.2082	USAGOV	THE WHITE HOUSE	USA					GOV			CANGOV	CANADIAN	CAN					GOV			1	042	042	04	1	1.9	4	1	4	2.27272727272727	1	Canada	CA	CA	60	-95	CA	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170316	http://pagesix.com/2017/03/15/ivanka-trump-catches-broadway-show-with-justin-trudeau/
637313116	20170316	201703	2017	2017.2082	USAMED	UNITED STATES	USA					MED			USA	UNITED STATES	USA								0	111	111	11	3	-2.0	24	8	24	-6.90944097509087	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170316	http://www.sharenet.co.za/news/US_charges_Russian_spies_hackers_in_massive_Yahoo_hack/ac2c734be0aacc01e8b56093f4cc4116
637313117	20170316	201703	2017	2017.2082	USAMED	UNITED STATES	USA					MED			USA	UNITED STATES	USA								0	111	111	11	3	-2.0	2	1	2	-10.3351955307263	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://www.nowtolove.com.au/news/latest-news/russian-spies-and-criminal-hackers-have-been-charged-for-massive-yahoo-hacking-scandal-35967
637313164	20170316	201703	2017	2017.2082	nai	NATIVE AMERICAN			nai						CAN	CANADA	CAN								0	111	111	11	3	-2.0	4	1	4	-3.66972477064221	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170316	http://www.reuters.com/article/north-dakota-pipeline-idUSL2N1GS25X
637314853	20170316	201703	2017	2017.2082	CHL	CHILE	CHL								CHN	CHINESE	CHN								1	043	043	04	1	2.8	2	1	2	1.18421052631579	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	20170316	http://english.sina.com/buz/f/2017-03-16/detail-ifycnpiu8771370.shtml
637314855	20170316	201703	2017	2017.2082	CHL	CHILE	CHL								CHNGOV	CHINESE	CHN					GOV			1	043	043	04	1	2.8	3	1	3	1.18421052631579	1	Chile	CI	CI	-30	-71	CI	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	20170316	http://english.sina.com/buz/f/2017-03-16/detail-ifycnpiu8771370.shtml
637314864	20170316	201703	2017	2017.2082	CHN	CHINESE	CHN								CHL	CHILE	CHL								1	042	042	04	1	1.9	2	1	2	1.18421052631579	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170316	http://english.sina.com/buz/f/2017-03-16/detail-ifycnpiu8771370.shtml
637314875	20170316	201703	2017	2017.2082	CHN	CHINESE	CHN								GOV	SPECIAL ENVOY						GOV			1	042	042	04	1	1.9	2	1	2	1.18421052631579	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://english.sina.com/buz/f/2017-03-16/detail-ifycnpiu8771370.shtml
637314895	20170316	201703	2017	2017.2082	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	8	2	4	-1.3671875	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	20170316	http://www.bbc.co.uk/news/world-us-canada-39283904
637314896	20170316	201703	2017	2017.2082	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	4	2	4	-1.3671875	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://www.bbc.co.uk/news/world-us-canada-39283904
637314898	20170316	201703	2017	2017.2082	CHN	CHINA	CHN								USA	AMERICAN	USA								0	060	060	06	2	6.0	2	1	2	1.08433734939759	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170316	http://english.sina.com/china/p/2017-03-16/detail-ifycnpiu8771087.shtml
637314902	20170316	201703	2017	2017.2082	CHNBUS	CHINESE	CHN					BUS			USA	NEW YORK CITY	USA								1	020	020	02	1	3.0	4	2	4	-1.3671875	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	2	New York, United States	US	USNY	42.1497	-74.9384	NY	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://www.bbc.co.uk/news/world-us-canada-39283904
637314906	20170316	201703	2017	2017.2082	CHNGOV	CHINESE	CHN					GOV			CHL	CHILE	CHL								1	042	042	04	1	1.9	3	1	3	1.18421052631579	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	Chile	CI	CI	-30	-71	CI	1	United States	US	US	38	-97	US	20170316	http://english.sina.com/buz/f/2017-03-16/detail-ifycnpiu8771370.shtml
637314911	20170316	201703	2017	2017.2082	CHNGOV	CHINESE	CHN					GOV			GOV	SPECIAL ENVOY						GOV			1	042	042	04	1	1.9	3	1	3	1.18421052631579	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://english.sina.com/buz/f/2017-03-16/detail-ifycnpiu8771370.shtml
637315306	20170316	201703	2017	2017.2082	GOV	SPECIAL ENVOY						GOV			CHN	CHINESE	CHN								1	040	040	04	1	1.0	2	1	2	1.18421052631579	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://english.sina.com/buz/f/2017-03-16/detail-ifycnpiu8771370.shtml
637315310	20170316	201703	2017	2017.2082	GOV	SPECIAL ENVOY						GOV			CHN	CHINESE	CHN								1	043	043	04	1	2.8	2	1	2	1.18421052631579	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://english.sina.com/buz/f/2017-03-16/detail-ifycnpiu8771370.shtml
637315312	20170316	201703	2017	2017.2082	GOV	SPECIAL ENVOY						GOV			CHNGOV	CHINESE	CHN					GOV			1	043	043	04	1	2.8	3	1	3	1.18421052631579	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://english.sina.com/buz/f/2017-03-16/detail-ifycnpiu8771370.shtml
637315349	20170316	201703	2017	2017.2082	GOV	ADMINISTRATION						GOV			LEG	CONGRESS						LEG			0	020	020	02	1	3.0	1	1	1	-2.04326923076923	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170316	http://www.thegazette.com/subject/news/nation-and-world/source-trump-budget-plan-to-propose-major-cuts-for-foreign-aid-epa-state-department-20170315
637315704	20170316	201703	2017	2017.2082	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	114	114	11	3	-2.0	34	12	34	-2.57747434879601	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170316	http://www.dnaindia.com/world/report-mexico-presidential-hopeful-files-complaint-against-trump-wall-2354348
637316106	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA																		0	071	071	07	2	7.4	1	1	1	-2.04326923076923	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	0							1	Mexico	MX	MX	23	-102	MX	20170316	http://www.thegazette.com/subject/news/nation-and-world/source-trump-budget-plan-to-propose-major-cuts-for-foreign-aid-epa-state-department-20170315
637316177	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								CHN	CHINESE	CHN								1	020	020	02	1	3.0	2	2	2	-1.3671875	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://www.bbc.co.uk/news/world-us-canada-39283904
637316179	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	046	046	04	1	7.0	6	2	4	-1.3671875	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	20170316	http://www.bbc.co.uk/news/world-us-canada-39283904
637316183	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	163	163	16	4	-8.0	1	1	1	-11.1111111111111	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	https://chinadailymail.com/2017/03/10/china-hypocritically-attacks-us-over-human-rights-violations/
637316186	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								CHNBUS	CHINA	CHN					BUS			1	020	020	02	1	3.0	8	2	8	-1.3671875	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://www.bbc.co.uk/news/world-us-canada-39283904
637316187	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								CHNBUS	CHINA	CHN					BUS			1	046	046	04	1	7.0	8	2	8	-1.3671875	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	20170316	http://www.bbc.co.uk/news/world-us-canada-39283904
637316291	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								MEXCVL	MEXICO	MEX					CVL			1	090	090	09	2	-2.0	8	2	8	-4.37199078919824	3	Eagle Pass, Texas, United States	US	USTX	28.7091	-100.5	1356538	4	Piedras Negras, Coahuila de Zaragoza, Mexico	MX	MX07	28.7	-100.517	-1688620	3	Eagle Pass, Texas, United States	US	USTX	28.7091	-100.5	1356538	20170316	http://www.pressreleasepoint.com/eagle-pass-cbp-officers-seize-40000-worth-cocaine-port
637316307	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								OPP	DEMONSTRATOR						OPP			0	170	170	17	4	-7.0	8	1	8	-11.1111111111111	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	https://chinadailymail.com/2017/03/10/china-hypocritically-attacks-us-over-human-rights-violations/
637316308	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								OPP	DEMONSTRATOR						OPP			0	170	170	17	4	-7.0	2	1	2	-11.1111111111111	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	https://chinadailymail.com/2017/03/10/china-hypocritically-attacks-us-over-human-rights-violations/
637316335	20170316	201703	2017	2017.2082	USA	NEW YORK	USA								UAF	TERRORIST						UAF			1	060	060	06	2	6.0	4	1	4	2.72479564032697	4	Stephenville, Newfoundland, Canada	CA	CA05	48.55	-58.5667	-574160	1	United States	US	US	38	-97	US	4	Stephenville, Newfoundland, Canada	CA	CA05	48.55	-58.5667	-574160	20170316	http://www.thewesternstar.com/living/2017/3/15/bay-st--george-students-getting-in-on-the-broadway-beat-.html
637316336	20170316	201703	2017	2017.2082	USA	NEW YORK	USA								UAF	TERRORIST						UAF			1	060	060	06	2	6.0	4	1	4	2.72479564032697	4	Stephenville, Newfoundland, Canada	CA	CA05	48.55	-58.5667	-574160	1	United States	US	US	38	-97	US	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170316	http://www.thewesternstar.com/living/2017/3/15/bay-st--george-students-getting-in-on-the-broadway-beat-.html
637316701	20170316	201703	2017	2017.2082											USA	UNITED STATES	USA								0	014	014	01	1	0.0	4	2	4	-0.91287406636764	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170316	http://www.politifact.com/truth-o-meter/article/2017/mar/15/fact-checking-donald-trumps-nashville-rally/
637316850	20170316	201703	2017	2017.2082	BUS	BANK						BUS													0	014	014	01	1	0.0	2	1	2	-1.86915887850467	1	United States	US	US	38	-97	US	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170316	http://www.lfpress.com/2017/03/15/letters-to-the-editor-march-16-3
637316952	20170316	201703	2017	2017.2082	CHN	CHINESE	CHN								EDU	STUDENT						EDU			1	043	043	04	1	2.8	4	1	4	2.45398773006135	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://english.sina.com/news/2017/0315/1016535.html
637317186	20170316	201703	2017	2017.2082	EDU	STUDENT						EDU			CHN	CHINESE	CHN								1	042	042	04	1	1.9	4	1	4	2.45398773006135	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://english.sina.com/news/2017/0315/1016535.html
637317238	20170316	201703	2017	2017.2082	FRA	PARIS	FRA								CAN	CANADA	CAN								0	030	030	03	1	4.0	2	1	2	2.33415233415233	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Great Lakes, Canada (general), Canada	CA	CA00	45	-85	-565579	20170316	https://www.bna.com/canada-minister-push-n57982085255/
637317365	20170316	201703	2017	2017.2082	GOV	CONSULATE						GOV			CVL	IMMIGRANT						CVL			0	051	051	05	1	3.4	4	1	4	0	1	Mexico	MX	MX	23	-102	MX	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170316	http://www.kpbs.org/news/2017/mar/15/mexican-citizenship-applications-rise-san-diego-am/
637317366	20170316	201703	2017	2017.2082	GOV	CONSULATE						GOV			CVL	IMMIGRANT						CVL			0	051	051	05	1	3.4	2	1	2	0	1	Mexico	MX	MX	23	-102	MX	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	1	Mexico	MX	MX	23	-102	MX	20170316	http://www.kpbs.org/news/2017/mar/15/mexican-citizenship-applications-rise-san-diego-am/
637317423	20170316	201703	2017	2017.2082	GOV	ADMINISTRATION						GOV			LEG	CONGRESS						LEG			0	020	020	02	1	3.0	1	1	1	-1.66865315852205	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170316	http://indianexpress.com/article/world/donald-trump-budget-plan-may-propose-major-cuts-for-foreign-aid-environmental-protection-4571019/
637317878	20170316	201703	2017	2017.2082	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	114	114	11	3	-2.0	6	3	6	-1.98160836639019	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170316	https://www.yahoo.com/news/mexico-presidential-hopeful-files-complaint-against-trump-wall-021756545.html
637317900	20170316	201703	2017	2017.2082	MIL	MAJOR GENERAL						MIL			USA	UNITED STATES	USA								1	057	057	05	1	8.0	2	1	2	0	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://techknowbits.com/2017/03/donald-trump-honors-beloved-president-andrew-jackson-in/
637317902	20170316	201703	2017	2017.2082	MIL	MAJOR GENERAL						MIL			USA	UNITED STATES	USA								1	071	071	07	2	7.4	2	1	2	0	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://techknowbits.com/2017/03/donald-trump-honors-beloved-president-andrew-jackson-in/
637317906	20170316	201703	2017	2017.2082	MMR	MYANMAR	MMR								BUS	BUSINESS						BUS			1	036	036	03	1	4.0	10	1	10	1.6260162601626	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170316	http://english.sina.com/news/2017-03-16/detail-ifychtth0893573.shtml
637317907	20170316	201703	2017	2017.2082	MMR	MYANMAR	MMR								BUS	BUSINESS						BUS			1	036	036	03	1	4.0	2	1	2	2.45398773006135	1	United States	US	US	38	-97	US	1	Japan	JA	JA	36	138	JA	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://english.sina.com/news/2017/0315/1016535.html
637318288	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA																		0	071	071	07	2	7.4	1	1	1	-1.66865315852205	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	0							1	Mexico	MX	MX	23	-102	MX	20170316	http://indianexpress.com/article/world/donald-trump-budget-plan-may-propose-major-cuts-for-foreign-aid-environmental-protection-4571019/
637318309	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA																		0	111	111	11	3	-2.0	2	1	2	-2.10656753407682	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	0							4	Bajie, Xizang, China	CH	CH14	29.5	94.3	11212191	20170316	https://editorial.rottentomatoes.com/article/daniel-wu-on-into-the-badlands-season-2-tomb-raider/
637318370	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								BUS	COMPANIES						BUS			0	130	130	13	3	-4.4	4	2	4	-0.91287406636764	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170316	http://www.politifact.com/truth-o-meter/article/2017/mar/15/fact-checking-donald-trumps-nashville-rally/
637318426	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	2	1	2	0	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	United Kingdom	UK	UK	54	-2	UK	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170316	http://techknowbits.com/2017/03/donald-trump-honors-beloved-president-andrew-jackson-in/
637318427	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	2	1	2	0	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170316	http://techknowbits.com/2017/03/donald-trump-honors-beloved-president-andrew-jackson-in/
637318506	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								0	051	051	05	1	3.4	1	1	1	0	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170316	http://www.kpbs.org/news/2017/mar/15/mexican-citizenship-applications-rise-san-diego-am/
637318507	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								MIL	MAJOR GENERAL						MIL			1	057	057	05	1	8.0	2	1	2	0	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://techknowbits.com/2017/03/donald-trump-honors-beloved-president-andrew-jackson-in/
637318724	20170316	201703	2017	2017.2082	tam	TAMIL			tam						CHE	SWITZERLAND	CHE								1	036	036	03	1	4.0	2	1	2	-2.92397660818713	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170316	http://www.uktamilnews.com/?m=20170316
