629966136	20170222	201702	2017	2017.1425	mus	MUSCOGEE			mus																1	051	051	05	1	3.4	2	1	2	0	3	Muscogee County, Georgia, United States	US	USGA	32.5007	-84.8666	357428	0							3	Muscogee County, Georgia, United States	US	USGA	32.5007	-84.8666	357428	20170222	http://wrbl.com/2017/02/21/georgia-dnr-calling-on-the-state-to-hunt-coyotes/
629967513	20170222	201702	2017	2017.1425											afa	AFRICANS			afa						0	040	040	04	1	1.0	10	1	10	-2.57048092868988	0							2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20170222	http://www.theburningspear.com/2017/02/Raise-up-and-celebrate-brother-Malcolm-X-on-the-52nd-anniversary-of-his-assassination
629967541	20170222	201702	2017	2017.1425	AFR	AFRICA	AFR								JEWCVL	JEWISH				JEW		CVL			1	110	110	11	3	-2.0	2	1	2	-6.12244897959184	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170222	http://www.kvoa.com/story/34563221/president-trump-denounces-anti-semitism-saying-it-has-to-stop
629967868	20170222	201702	2017	2017.1425	CHR	CHRISTIAN				CHR															0	173	173	17	4	-5.0	4	1	4	-13.8370951913641	3	Lynchburg, Ohio, United States	US	USOH	40.7412	-80.9993	1061452	0							3	Lynchburg, Ohio, United States	US	USOH	40.7412	-80.9993	1061452	20170222	http://wnewsj.com/news/36185/dayton-man-alleged-to-be-a-fentanyl-source-faces-11-drug-charges-in-clinton-county
629967869	20170222	201702	2017	2017.1425	CHR	CHRISTIAN				CHR															0	173	173	17	4	-5.0	1	1	1	-13.8370951913641	3	Jamestown, Ohio, United States	US	USOH	39.6581	-83.7349	1064900	0							3	Jamestown, Ohio, United States	US	USOH	39.6581	-83.7349	1064900	20170222	http://wnewsj.com/news/36185/dayton-man-alleged-to-be-a-fentanyl-source-faces-11-drug-charges-in-clinton-county
629967870	20170222	201702	2017	2017.1425	CHR	CHRISTIAN				CHR															0	180	180	18	4	-9.0	4	1	4	-13.8370951913641	3	Lynchburg, Ohio, United States	US	USOH	40.7412	-80.9993	1061452	0							3	Lynchburg, Ohio, United States	US	USOH	40.7412	-80.9993	1061452	20170222	http://wnewsj.com/news/36185/dayton-man-alleged-to-be-a-fentanyl-source-faces-11-drug-charges-in-clinton-county
629967871	20170222	201702	2017	2017.1425	CHR	CHRISTIAN				CHR															0	180	180	18	4	-9.0	1	1	1	-13.8370951913641	3	Jamestown, Ohio, United States	US	USOH	39.6581	-83.7349	1064900	0							3	Jamestown, Ohio, United States	US	USOH	39.6581	-83.7349	1064900	20170222	http://wnewsj.com/news/36185/dayton-man-alleged-to-be-a-fentanyl-source-faces-11-drug-charges-in-clinton-county
629967872	20170222	201702	2017	2017.1425	CHR	CHRISTIAN				CHR					MOS	ISLAMIC				MOS					0	020	020	02	1	3.0	6	1	6	-1.75233644859813	3	West Point, Kentucky, United States	US	USKY	37.9995	-85.9436	506467	3	West Point, Kentucky, United States	US	USKY	37.9995	-85.9436	506467	3	West Point, Kentucky, United States	US	USKY	37.9995	-85.9436	506467	20170222	http://www.thedailysheeple.com/trump-gets-ready-to-pick-john-bolton-as-advisor_022017
629967885	20170222	201702	2017	2017.1425	CHRPRO	EPISCOPAL				CHR	PRO				CVL	COMMUNITY						CVL			0	012	012	01	1	-0.4	3	1	3	-6.94864048338368	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170222	http://www.parkrecord.com/news/park-city/fear-grips-park-city-as-immigration-officers-apprehend-four/
629967886	20170222	201702	2017	2017.1425	CHRPRO	EPISCOPAL				CHR	PRO				CVL	COMMUNITY						CVL			0	090	090	09	2	-2.0	3	1	3	-6.94864048338368	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170222	http://www.parkrecord.com/news/park-city/fear-grips-park-city-as-immigration-officers-apprehend-four/
629967887	20170222	201702	2017	2017.1425	CHRPRO	EPISCOPAL				CHR	PRO				CVL	COMMUNITY						CVL			0	190	190	19	4	-10.0	3	1	3	-6.94864048338368	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170222	http://www.parkrecord.com/news/park-city/fear-grips-park-city-as-immigration-officers-apprehend-four/
629968575	20170222	201702	2017	2017.1425	GOV	PRESIDENT						GOV			JEWCVL	JEWISH				JEW		CVL			0	090	090	09	2	-2.0	10	1	10	-7.10900473933649	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170222	http://www.wthr.com/article/trump-condemns-racism-anti-semitism
629968576	20170222	201702	2017	2017.1425	GOV	PRESIDENT						GOV			JEWCVL	JEWISH				JEW		CVL			0	172	172	17	4	-5.0	10	1	10	-7.10900473933649	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170222	http://www.wthr.com/article/trump-condemns-racism-anti-semitism
629968667	20170222	201702	2017	2017.1425	GOV	MAYOR						GOV			ltn	LATINOS			ltn						0	010	010	01	1	0.0	8	1	8	-6.94864048338368	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170222	http://www.parkrecord.com/news/park-city/fear-grips-park-city-as-immigration-officers-apprehend-four/
629968668	20170222	201702	2017	2017.1425	GOV	MAYOR						GOV			ltn	LATINOS			ltn						0	060	060	06	2	6.0	8	1	8	-6.94864048338368	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170222	http://www.parkrecord.com/news/park-city/fear-grips-park-city-as-immigration-officers-apprehend-four/
629968694	20170222	201702	2017	2017.1425	HINAST700	YOGA				HIN					USA	UNITED STATES	USA								1	042	042	04	1	1.9	5	1	5	6.38297872340426	3	Talkeetna, Alaska, United States	US	USAK	62.3239	-150.109	1410591	3	Talkeetna, Alaska, United States	US	USAK	62.3239	-150.109	1410591	3	Talkeetna, Alaska, United States	US	USAK	62.3239	-150.109	1410591	20170222	http://ktna.org/2017/02/17/tips-for-healthy-living-2-17-2017/
629968695	20170222	201702	2017	2017.1425	HINAST700	YOGA				HIN					USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	6.38297872340426	3	Talkeetna, Alaska, United States	US	USAK	62.3239	-150.109	1410591	3	Talkeetna, Alaska, United States	US	USAK	62.3239	-150.109	1410591	2	Alaska, United States	US	USAK	61.385	-152.268	AK	20170222	http://ktna.org/2017/02/17/tips-for-healthy-living-2-17-2017/
629968696	20170222	201702	2017	2017.1425	HINAST700	YOGA				HIN					USA	ALASKA	USA								1	042	042	04	1	1.9	3	1	3	6.38297872340426	3	Talkeetna, Alaska, United States	US	USAK	62.3239	-150.109	1410591	2	Alaska, United States	US	USAK	61.385	-152.268	AK	3	Talkeetna, Alaska, United States	US	USAK	62.3239	-150.109	1410591	20170222	http://ktna.org/2017/02/17/tips-for-healthy-living-2-17-2017/
629968920	20170222	201702	2017	2017.1425	JEW	JEWISH				JEW					USA	UNITED STATES	USA								1	1383	138	13	3	-7.0	10	1	10	-4.59770114942529	3	Milwaukee, Wisconsin, United States	US	USWI	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	43.0389	-87.9065	1577901	20170222	http://www.rocketnews.com/2017/02/jewish-centers-report-bomb-threats-across-united-states/
629968921	20170222	201702	2017	2017.1425	JEW	JEWISH				JEW					USA	UNITED STATES	USA								1	1383	138	13	3	-7.0	12	2	12	-5.64333218006382	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170222	http://www.rocketnews.com/2017/02/jewish-centers-report-bomb-threats-across-united-states/
629968924	20170222	201702	2017	2017.1425	JEWCVL	JEWISH				JEW		CVL			EDU	SCHOOL						EDU			0	030	030	03	1	4.0	10	1	10	-4.59770114942529	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170222	http://www.rocketnews.com/2017/02/jewish-centers-report-bomb-threats-across-united-states/
629968926	20170222	201702	2017	2017.1425	JEWCVL	JEWISH				JEW		CVL			MOS	MUSLIM				MOS					0	030	030	03	1	4.0	10	1	10	-0.5607476635514	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	20170222	http://www.pressreleasepoint.com/cair-ohio-expresses-solidarity-ohio-jewish-community-after-bomb-threats
629969264	20170222	201702	2017	2017.1425	MOS	MUSLIM				MOS															1	051	051	05	1	3.4	10	1	10	-4.66321243523316	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170222	http://www.independentsentinel.com/threats-jewish-centers-arent-trumps-reaction-whos/
629969273	20170222	201702	2017	2017.1425	MOS	MUSLIM				MOS					GOV	PRESIDENT						GOV			1	172	172	17	4	-5.0	14	2	14	-5.1566534914361	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170222	http://thehill.com/homenews/administration/320562-adviser-rulings-on-trump-travel-ban-flawed
629969280	20170222	201702	2017	2017.1425	MOSSHI	SHIA				MOS	SHI														1	080	080	08	2	5.0	6	1	6	0.82644628099174	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	0							2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	20170222	http://y107.com/shia-returns/
629969281	20170222	201702	2017	2017.1425	MOSSHI	SHIA				MOS	SHI				USA	UNITED STATES	USA								1	080	080	08	2	5.0	4	1	4	0.82644628099174	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	20170222	http://y107.com/shia-returns/
629969593	20170222	201702	2017	2017.1425	RUS	RUSSIA	RUS								che	CHECHEN			che						0	051	051	05	1	3.4	1	1	1	-0.43668122270742	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170222	http://founderscode.com/california-secede-united-states-courtesy-russia/
629969699	20170222	201702	2017	2017.1425	UAF	TERRORIST						UAF			MOSUAF	ISLAMIC				MOS		UAF			0	020	020	02	1	3.0	6	1	6	-2.77098614506928	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	20170222	http://cdanews.com/2017/02/donald-trump-and-his-war-with-the-media/
629969945	20170222	201702	2017	2017.1425	USA	WASHINGTON	USA								CHRCTH	CATHOLIC				CHR	CTH				1	020	020	02	1	3.0	10	1	10	-0.81967213114754	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170222	https://www.ncronline.org/blogs/ncr-today/most-important-editorial-written-week
629969946	20170222	201702	2017	2017.1425	USA	UNITED STATES	USA								CHRPRO	EPISCOPAL				CHR	PRO				0	012	012	01	1	-0.4	2	1	2	-6.94864048338368	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170222	http://www.parkrecord.com/news/park-city/fear-grips-park-city-as-immigration-officers-apprehend-four/
629970076	20170222	201702	2017	2017.1425	USA	ALASKA	USA								HINAST700	YOGA				HIN					1	043	043	04	1	2.8	10	1	10	6.38297872340426	3	Talkeetna, Alaska, United States	US	USAK	62.3239	-150.109	1410591	3	Talkeetna, Alaska, United States	US	USAK	62.3239	-150.109	1410591	3	Talkeetna, Alaska, United States	US	USAK	62.3239	-150.109	1410591	20170222	http://ktna.org/2017/02/17/tips-for-healthy-living-2-17-2017/
629970143	20170222	201702	2017	2017.1425	USA	UNITED STATES	USA								MOS	ISLAMIC				MOS					0	020	020	02	1	3.0	4	1	4	-1.75233644859813	3	West Point, Kentucky, United States	US	USKY	37.9995	-85.9436	506467	3	West Point, Kentucky, United States	US	USKY	37.9995	-85.9436	506467	3	West Point, Kentucky, United States	US	USKY	37.9995	-85.9436	506467	20170222	http://www.thedailysheeple.com/trump-gets-ready-to-pick-john-bolton-as-advisor_022017
629970144	20170222	201702	2017	2017.1425	USA	AMERICAN	USA								MOS	MUSLIM				MOS					0	110	110	11	3	-2.0	10	1	10	-0.5607476635514	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170222	http://www.pressreleasepoint.com/cair-ohio-expresses-solidarity-ohio-jewish-community-after-bomb-threats
629970199	20170222	201702	2017	2017.1425	USA	SOUTH DAKOTA	USA								dak	SIOUX			dak						1	042	042	04	1	1.9	6	1	6	-3.81679389312977	2	South Dakota, United States	US	USSD	44.2853	-99.4632	SD	3	Minnehaha County, South Dakota, United States	US	USSD	43.6666	-96.7587	1265772	3	Minnehaha County, South Dakota, United States	US	USSD	43.6666	-96.7587	1265772	20170222	http://www.ksfy.com/content/news/State-prison-inmate-placed-on-escape-status-414429363.html
629970287	20170222	201702	2017	2017.1425	USAGOV	UNITED STATES	USA					GOV			ltn	LATINOS			ltn						0	010	010	01	1	0.0	2	1	2	-6.94864048338368	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170222	http://www.parkrecord.com/news/park-city/fear-grips-park-city-as-immigration-officers-apprehend-four/
629970288	20170222	201702	2017	2017.1425	USAGOV	UNITED STATES	USA					GOV			ltn	LATINOS			ltn						0	060	060	06	2	6.0	2	1	2	-6.94864048338368	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170222	http://www.parkrecord.com/news/park-city/fear-grips-park-city-as-immigration-officers-apprehend-four/
629970336	20170222	201702	2017	2017.1425	afa	AFRICANS			afa																0	040	040	04	1	1.0	10	1	10	-2.57048092868988	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	0							2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20170222	http://www.theburningspear.com/2017/02/Raise-up-and-celebrate-brother-Malcolm-X-on-the-52nd-anniversary-of-his-assassination
629970339	20170222	201702	2017	2017.1425	bre	BRETON			bre																0	014	014	01	1	0.0	2	1	2	-0.15748031496063	1	United States	US	US	38	-97	US	0							1	United States	US	US	38	-97	US	20170222	http://www.capebretonpost.com/news/local/2017/2/21/singing-for-a-new-roof-in-sydney-mines.html
629970345	20170222	201702	2017	2017.1425	bre	BRETON			bre						CAN	CANADA	CAN								0	014	014	01	1	0.0	4	1	4	-0.15748031496063	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170222	http://www.capebretonpost.com/news/local/2017/2/21/singing-for-a-new-roof-in-sydney-mines.html
629970347	20170222	201702	2017	2017.1425	dak	SIOUX			dak						USA	SOUTH DAKOTA	USA								1	043	043	04	1	2.8	6	1	6	-3.81679389312977	3	Sioux Falls, South Dakota, United States	US	USSD	43.55	-96.7003	1267670	2	South Dakota, United States	US	USSD	44.2853	-99.4632	SD	3	Sioux Falls, South Dakota, United States	US	USSD	43.55	-96.7003	1267670	20170222	http://www.ksfy.com/content/news/State-prison-inmate-placed-on-escape-status-414429363.html
629972729	20170123	201701	2017	2017.0630											JEWCVL	JEWISH				JEW		CVL			0	112	112	11	3	-2.0	20	2	20	-3.88532132074567	0							3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	20170222	http://www.wmcactionnews5.com/story/34563387/community-supports-gordon-jewish-community-center-following-bomb-threats
629973220	20170222	201702	2017	2017.1425	CHR	CHRISTIAN				CHR															1	045	045	04	1	5.0	3	1	3	2.55731922398589	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	0							2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	20170222	http://www.christianitytoday.com/gleanings/2017/february/died-doug-coe-dc-fellowship-national-prayer-breakfast.html
629973777	20170222	201702	2017	2017.1425	GOV	PRESIDENT						GOV			JEWCVL	JEWISH				JEW		CVL			1	111	111	11	3	-2.0	4	2	4	-3.88532132074567	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	20170222	http://www.wmcactionnews5.com/story/34563387/community-supports-gordon-jewish-community-center-following-bomb-threats
629973778	20170222	201702	2017	2017.1425	GOV	PRESIDENT						GOV			JEWCVL	JEWISH				JEW		CVL			1	111	111	11	3	-2.0	12	2	12	-3.88532132074567	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	20170222	http://www.wmcactionnews5.com/story/34563387/community-supports-gordon-jewish-community-center-following-bomb-threats
629973928	20170222	201702	2017	2017.1425	JEW	JEWISH				JEW															1	012	012	01	1	-0.4	8	1	8	-7.59969902182091	2	Texas, United States	US	USTX	31.106	-97.6475	TX	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170222	http://www.timesofisrael.com/us-jewish-groups-decry-cruel-dangerous-new-immigration-rules/
629973930	20170222	201702	2017	2017.1425	JEW	JEWISH				JEW															1	130	130	13	3	-4.4	145	28	140	-6.04710940947372	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170222	http://abc7.com/news/trump-denounces-anti-semitic-threats-as-horrible-after-facing-criticism/1765287/
629973931	20170222	201702	2017	2017.1425	JEW	JEWISH				JEW															1	150	150	15	4	-7.2	10	1	10	-5.28052805280528	3	Pearl River, New York, United States	US	USNY	41.059	-74.0218	960056	0							3	Pearl River, New York, United States	US	USNY	41.059	-74.0218	960056	20170222	http://westchester.news12.com/news/jewish-leaders-on-heightened-alert-after-rash-of-threats-1.13157080
629973932	20170222	201702	2017	2017.1425	JEW	JEWISH				JEW					GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	1	1	1	-5.15384615384616	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170222	http://www.stljewishlight.com/news/world/article_454397f6-32e6-55b4-b161-1a51080a0a0f.html
629973933	20170222	201702	2017	2017.1425	JEW	JEWISH				JEW					GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	15	2	15	-7.30350378787879	2	Missouri, United States	US	USMO	38.4623	-92.302	MO	2	Missouri, United States	US	USMO	38.4623	-92.302	MO	2	Missouri, United States	US	USMO	38.4623	-92.302	MO	20170222	http://www.ibtimes.co.uk/donald-trump-says-anti-semitism-has-stop-after-mounting-pressure-speak-out-1607857
629973935	20170222	201702	2017	2017.1425	JEW	JEWISH				JEW					JEWCVL	JEWISH				JEW		CVL			1	150	150	15	4	-7.2	12	1	10	-5.28052805280528	3	Tarrytown, New York, United States	US	USNY	41.0762	-73.8587	967065	3	Tarrytown, New York, United States	US	USNY	41.0762	-73.8587	967065	3	Tarrytown, New York, United States	US	USNY	41.0762	-73.8587	967065	20170222	http://westchester.news12.com/news/jewish-leaders-on-heightened-alert-after-rash-of-threats-1.13157080
629973936	20170222	201702	2017	2017.1425	JEW	JEWISH				JEW					MOS	MUSLIM				MOS					1	040	040	04	1	1.0	11	5	11	-3.31591082858698	3	University City, Missouri, United States	US	USMO	38.6559	-90.3093	756828	3	University City, Missouri, United States	US	USMO	38.6559	-90.3093	756828	3	University City, Missouri, United States	US	USMO	38.6559	-90.3093	756828	20170222	http://www.stljewishlight.com/news/world/article_0119f4c9-3aed-5d0e-81ae-e3c8560cc507.html
629973937	20170222	201702	2017	2017.1425	JEW	JEWISH				JEW					USAGOV	UNITED STATES	USA					GOV			1	020	020	02	1	3.0	1	1	1	-5.15384615384616	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170222	http://www.stljewishlight.com/news/world/article_454397f6-32e6-55b4-b161-1a51080a0a0f.html
629973938	20170222	201702	2017	2017.1425	JEWCVL	JEWISH				JEW		CVL													1	1383	138	13	3	-7.0	20	2	20	-3.88532132074567	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	0							3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	20170222	http://www.wmcactionnews5.com/story/34563387/community-supports-gordon-jewish-community-center-following-bomb-threats
629973939	20170222	201702	2017	2017.1425	JEWCVL	JEWISH				JEW		CVL			GOV	PRESIDENT						GOV			1	111	111	11	3	-2.0	10	1	10	-12.6760563380282	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170222	http://news.webindia123.com/news/Articles/World/20170222/3061190.html
629973940	20170222	201702	2017	2017.1425	JEWCVL	JEWISH				JEW		CVL			GOV	PRESIDENT						GOV			1	1383	138	13	3	-7.0	8	1	8	-5.28052805280528	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170222	http://westchester.news12.com/news/jewish-leaders-on-heightened-alert-after-rash-of-threats-1.13157080
629973941	20170222	201702	2017	2017.1425	JEWCVL	JEWISH				JEW		CVL			LEG	REPRESENTATIVES						LEG			1	112	112	11	3	-2.0	20	2	20	-3.88532132074567	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	20170222	http://www.wmcactionnews5.com/story/34563387/community-supports-gordon-jewish-community-center-following-bomb-threats
629974209	20170222	201702	2017	2017.1425	MOSINS	LASHKAR E TAIBA				MOS		INS													1	020	020	02	1	3.0	5	1	5	-1.71990171990172	3	University Of Maryland, Maryland, United States	US	USMD	38.9859	-76.9386	598205	0							3	University Of Maryland, Maryland, United States	US	USMD	38.9859	-76.9386	598205	20170222	http://news.dartmouth.edu/events/event?event=43356&listing=1
629974681	20170222	201702	2017	2017.1425	USA	AMERICAN	USA								JEW	JEWISH				JEW					1	111	111	11	3	-2.0	7	1	7	-7.59969902182091	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170222	http://www.timesofisrael.com/us-jewish-groups-decry-cruel-dangerous-new-immigration-rules/
629974682	20170222	201702	2017	2017.1425	USA	UNITED STATES	USA								JEWCVL	JEWISH				JEW		CVL			1	150	150	15	4	-7.2	4	1	4	-5.28052805280528	3	Tarrytown, New York, United States	US	USNY	41.0762	-73.8587	967065	3	Tarrytown, New York, United States	US	USNY	41.0762	-73.8587	967065	3	Tarrytown, New York, United States	US	USNY	41.0762	-73.8587	967065	20170222	http://westchester.news12.com/news/jewish-leaders-on-heightened-alert-after-rash-of-threats-1.13157080
629974683	20170222	201702	2017	2017.1425	USA	UNITED STATES	USA								JEWCVL	JEWISH				JEW		CVL			1	150	150	15	4	-7.2	4	1	4	-5.28052805280528	3	Tarrytown, New York, United States	US	USNY	41.0762	-73.8587	967065	2	New York, United States	US	USNY	42.1497	-74.9384	NY	3	Tarrytown, New York, United States	US	USNY	41.0762	-73.8587	967065	20170222	http://westchester.news12.com/news/jewish-leaders-on-heightened-alert-after-rash-of-threats-1.13157080
629974789	20170222	201702	2017	2017.1425	USACHRCTH	SAN DIEGO	USA			CHR	CTH				CVL	CITIZEN						CVL			1	020	020	02	1	3.0	6	1	6	-3.66748166259169	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170222	http://www.sandiegouniontribune.com/news/religion/sd-me-bishop-0221-story.html
629974848	20170222	201702	2017	2017.1425	USAGOV	UNITED STATES	USA					GOV			JEWCVL	JEWISH				JEW		CVL			1	111	111	11	3	-2.0	4	2	4	-3.88532132074567	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	20170222	http://www.wmcactionnews5.com/story/34563387/community-supports-gordon-jewish-community-center-following-bomb-threats
629976073	20170222	201702	2017	2017.1425											MOS	MUSLIM				MOS					0	120	120	12	3	-4.0	18	1	18	-5.21427063542327	0							2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	20170222	http://www.mediamatters.org/research/2017/02/21/cpac-got-rid-milo-not-rest-their-bigoted-lineup/215411
629976460	20170222	201702	2017	2017.1425	CHN	XINJIANG	CHN								MOS	MUSLIM				MOS					1	020	020	02	1	3.0	14	1	14	-1.52531276289723	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170222	https://news.fastcompany.com/when-cctv-cameras-arent-enough-chinese-police-order-drivers-to-install-tracking-devices-on-their-cars-4031016
629976477	20170222	201702	2017	2017.1425	CHRCTH	ROMAN CATHOLIC				CHR	CTH				USA	UNITED STATES	USA								1	016	016	01	1	-2.0	2	1	2	-8.59375	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	20170222	http://www.wdio.com/news/northern-michigan-priest-charged-with-sexual-assault/4406176/?cat=12319
629976478	20170222	201702	2017	2017.1425	CHRCTHREL	ROMAN CATHOLIC				CHR	CTH				CHRCTH	CATHOLIC BISHOP				CHR	CTH				1	010	010	01	1	0.0	6	1	6	-8.59375	3	Rogers City, Michigan, United States	US	USMI	45.4214	-83.8183	636115	3	Rogers City, Michigan, United States	US	USMI	45.4214	-83.8183	636115	3	Rogers City, Michigan, United States	US	USMI	45.4214	-83.8183	636115	20170222	http://www.wdio.com/news/northern-michigan-priest-charged-with-sexual-assault/4406176/?cat=12319
