634216501	20170307	201703	2017	2017.1836	CHRPRO	METHODIST CHURCH				CHR	PRO														1	141	141	14	3	-6.5	14	7	14	5.45579986238739	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	0							2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170307	http://www.thebridgeportnews.com/28893/handmade-happening-craft-fair-fund-raiser-features-24-vendors/
634216502	20170307	201703	2017	2017.1836	CHRPRO	METHODIST CHURCH				CHR	PRO				USA	UNITED STATES	USA								1	141	141	14	3	-6.5	28	7	28	5.45579986238739	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170307	http://www.thebridgeportnews.com/28893/handmade-happening-craft-fair-fund-raiser-features-24-vendors/
634216503	20170307	201703	2017	2017.1836	CHRPRO230	METHODIST				CHR	PRO				USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-0.28776978417266	3	United Methodist, Iowa, United States	US	USIA	41.7555	-94.0322	1996260	3	United Methodist, Iowa, United States	US	USIA	41.7555	-94.0322	1996260	3	United Methodist, Iowa, United States	US	USIA	41.7555	-94.0322	1996260	20170307	http://globegazette.com/news/state-and-regional/iowa-state-backs-plan-to-give-up-key-energy-research/article_0e6e56f5-bc1a-5bbe-ba6c-57c9538c9c97.html
634216504	20170307	201703	2017	2017.1836	CHRPRO230	METHODIST				CHR	PRO				USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-0.28776978417266	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	3	United Methodist, Iowa, United States	US	USIA	41.7555	-94.0322	1996260	20170307	http://globegazette.com/news/state-and-regional/iowa-state-backs-plan-to-give-up-key-energy-research/article_0e6e56f5-bc1a-5bbe-ba6c-57c9538c9c97.html
634217002	20170307	201703	2017	2017.1836	GBRSHN	ST HELENA	GBR			SHN															1	023	023	02	1	3.4	8	1	8	-5.06262199089135	3	Charleston, South Carolina, United States	US	USSC	32.7766	-79.9309	1221516	0							3	Charleston, South Carolina, United States	US	USSC	32.7766	-79.9309	1221516	20170307	http://www.postandcourier.com/news/confederate-grave-markers-taken-from-historic-sheldon-church-near-beaufort/article_0c523ca2-0291-11e7-b617-139f531aedc1.html
634217003	20170307	201703	2017	2017.1836	GBRSHN	ST HELENA	GBR			SHN															1	023	023	02	1	3.4	12	1	12	-5.06262199089135	3	Yemassee, South Carolina, United States	US	USSC	32.6902	-80.8507	1227730	0							3	Yemassee, South Carolina, United States	US	USSC	32.6902	-80.8507	1227730	20170307	http://www.postandcourier.com/news/confederate-grave-markers-taken-from-historic-sheldon-church-near-beaufort/article_0c523ca2-0291-11e7-b617-139f531aedc1.html
634217004	20170307	201703	2017	2017.1836	GBRSHN	ST HELENA	GBR			SHN															1	172	172	17	4	-5.0	2	1	2	-3.14814814814815	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	0							2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	20170307	http://www.islandpacket.com/news/local/community/beaufort-news/article136766968.html
634217126	20170307	201703	2017	2017.1836	GOV	PRESIDENT						GOV			MOS	MUSLIM				MOS					0	100	100	10	3	-5.0	65	29	65	-5.6965869467044	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170307	http://www.wsiltv.com/story/34674205/the-latest-unhcr-chief-says-order-adds-to-refugees-anguish
634217127	20170307	201703	2017	2017.1836	GOV	GOVERNMENT						GOV			MOS	MUSLIM				MOS					0	172	172	17	4	-5.0	5	1	5	-4.28994082840237	3	Riverbend, Washington, United States	US	USWA	47.4665	-121.75	1852956	3	Riverbend, Washington, United States	US	USWA	47.4665	-121.75	1852956	3	Riverbend, Washington, United States	US	USWA	47.4665	-121.75	1852956	20170307	http://www.wgow.com/news/kelly-there-are-13-or-14-more-countries-with-questionable-vetting-procedures/
634217128	20170307	201703	2017	2017.1836	GOV	PRESIDENT						GOV			MOS	MUSLIM				MOS					1	174	174	17	4	-5.0	8	1	8	-4.42930153321976	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170307	http://dcist.com/2017/03/theres_an_emergency_rally_against_n.php
634217555	20170307	201703	2017	2017.1836	JEW	JEWISH				JEW															1	071	071	07	2	7.4	10	1	5	-1.67714884696017	3	Pennsauken, New Jersey, United States	US	USNJ	39.9562	-75.058	873769	0							3	Pennsauken, New Jersey, United States	US	USNJ	39.9562	-75.058	873769	20170307	http://www.nj.com/camden/index.ssf/2017/03/after_a_bomb_threat_a_resolve_for_more_equity_in_h.html
634217556	20170307	201703	2017	2017.1836	JEW	JEWISH				JEW															1	1383	138	13	3	-7.0	10	1	10	-1.67714884696017	3	Temple Beth Sholom, New York, United States	US	USNY	40.7581	-73.7947	2080156	0							3	Temple Beth Sholom, New York, United States	US	USNY	40.7581	-73.7947	2080156	20170307	http://www.nj.com/camden/index.ssf/2017/03/after_a_bomb_threat_a_resolve_for_more_equity_in_h.html
634217557	20170307	201703	2017	2017.1836	JEW	JEWISH				JEW															1	1383	138	13	3	-7.0	10	1	10	-1.67714884696017	3	Pennsauken, New Jersey, United States	US	USNJ	39.9562	-75.058	873769	0							3	Pennsauken, New Jersey, United States	US	USNJ	39.9562	-75.058	873769	20170307	http://www.nj.com/camden/index.ssf/2017/03/after_a_bomb_threat_a_resolve_for_more_equity_in_h.html
634218054	20170307	201703	2017	2017.1836	MOS	ISLAMIC				MOS															0	020	020	02	1	3.0	10	1	10	-3.66598778004073	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	0							3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170307	http://solsticewitch13.blogspot.com/2017/03/utt-real-truth-about-real-threats.html
634218055	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS															1	040	040	04	1	1.0	11	2	11	-6.33364390162134	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170307	http://dcist.com/2017/03/theres_an_emergency_rally_against_n.php
634218056	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS															0	040	040	04	1	1.0	1	1	1	-4.42930153321976	1	Libya	LY	LY	25	17	LY	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170307	http://dcist.com/2017/03/theres_an_emergency_rally_against_n.php
634218058	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS															0	120	120	12	3	-4.0	1	1	1	-3.66598778004073	4	Al Azhar, Saudi Arabia (general), Saudi Arabia	SA	SA00	28.5667	37.2667	-3091351	0							3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170307	http://solsticewitch13.blogspot.com/2017/03/utt-real-truth-about-real-threats.html
634218059	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS															0	172	172	17	4	-5.0	30	5	26	-5.52179622029869	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	0							3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170307	http://www.paloaltoonline.com/news/2017/03/06/trump-issues-revised-travel-ban-revokes-previous-order
634218060	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS															0	172	172	17	4	-5.0	46	5	38	-4.63635711231755	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	0							2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	20170307	http://www.rochesterfirst.com/news/politics/trump-to-unveil-new-travel-ban-monday-without-iraq_/667480114
634218063	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS															1	172	172	17	4	-5.0	193	21	188	-5.9722045732303	1	United States	US	US	38	-97	US	0							1	United States	US	US	38	-97	US	20170307	http://www.christianpost.com/news/trump-new-travel-ban-priority-persecuted-religious-minorities-176787/
634218067	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS					GOV	ADMINISTRATION						GOV			1	020	020	02	1	3.0	8	1	8	-1.65631469979296	1	Iran	IR	IR	32	53	IR	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170307	http://www.thehill.com/policy/technology/overnights/322610-overnight-tech-fcc-head-meets-with-trump-techs-response-to-the
634218068	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS					GOV	ADMINISTRATION						GOV			1	020	020	02	1	3.0	2	1	2	-1.65631469979296	1	Iran	IR	IR	32	53	IR	1	Iran	IR	IR	32	53	IR	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170307	http://www.thehill.com/policy/technology/overnights/322610-overnight-tech-fcc-head-meets-with-trump-techs-response-to-the
634218069	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS					GOV	PRESIDENT						GOV			1	172	172	17	4	-5.0	6	1	6	1.37362637362637	3	Plum Run, Kentucky, United States	US	USKY	37.9164	-85.3559	500974	3	Plum Run, Kentucky, United States	US	USKY	37.9164	-85.3559	500974	3	Plum Run, Kentucky, United States	US	USKY	37.9164	-85.3559	500974	20170307	http://www.newsandtribune.com/cnhi_network/kentucky-restaurants-offer-all-sanctuary-a-seat-at-the-table/article_c07d37fe-e2a9-5958-a3ea-b490b710c57c.html
634218070	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS					HRI	RIGHTS GROUP						HRI			1	172	172	17	4	-5.0	15	4	15	-7.57536751700552	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170307	http://newsinfo.inquirer.net/878160/new-trump-travel-order-remains-a-muslim-ban-us-rights-groups
634218079	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS					RAD	EXTREMIST						RAD			1	111	111	11	3	-2.0	2	1	2	-6.53266331658292	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170307	http://www.wcsh6.com/news/local/king-statement-on-new-travel-ban/420212687
634218080	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS					USA	UNITED STATES	USA								0	010	010	01	1	0.0	5	4	5	-7.00182679911585	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170307	http://www.dnaindia.com/world/report-yemen-s-al-qaeda-leader-says-us-refused-to-trade-blind-sheikh-for-hostage-2344755
634218081	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS					USA	UNITED STATES	USA								1	036	036	03	1	4.0	80	34	80	-5.50175389413537	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170307	http://www.wsiltv.com/story/34674205/the-latest-unhcr-chief-says-order-adds-to-refugees-anguish
634218085	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS					USA	UNITED STATES	USA								1	172	172	17	4	-5.0	2	1	2	1.37362637362637	3	Plum Run, Kentucky, United States	US	USKY	37.9164	-85.3559	500974	3	Plum Run, Kentucky, United States	US	USKY	37.9164	-85.3559	500974	3	Plum Run, Kentucky, United States	US	USKY	37.9164	-85.3559	500974	20170307	http://www.newsandtribune.com/cnhi_network/kentucky-restaurants-offer-all-sanctuary-a-seat-at-the-table/article_c07d37fe-e2a9-5958-a3ea-b490b710c57c.html
634218087	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS					USA	UNITED STATES	USA								1	172	172	17	4	-5.0	2	1	2	1.49812734082397	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	20170307	http://www.mineralwellsindex.com/cnhi_network/kentucky-restaurants-offer-all-sanctuary-a-seat-at-the-table/article_6c1769ed-9b83-5faf-8683-eb38dd911435.html
634218088	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS					USA	NEW YORK	USA								1	172	172	17	4	-5.0	39	11	39	-6.44024035350884	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170307	http://newsinfo.inquirer.net/878160/new-trump-travel-order-remains-a-muslim-ban-us-rights-groups
634218089	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS					USA	UNITED STATES	USA								1	172	172	17	4	-5.0	6	1	6	-7.23684210526316	1	Yemen	YM	YM	15	48	YM	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170307	http://www.worldbulletin.net/headlines/185861/muslim-american-lawmakers-slam-new-trump-muslim-ban
634218092	20170307	201703	2017	2017.1836	MOS	MUSLIM				MOS					USAGOV	UNITED STATES	USA					GOV			1	172	172	17	4	-5.0	2	1	2	1.37362637362637	3	Plum Creek, Kentucky, United States	US	USKY	37.2289	-87.0428	500964	3	Plum Creek, Kentucky, United States	US	USKY	37.2289	-87.0428	500964	3	Plum Creek, Kentucky, United States	US	USKY	37.2289	-87.0428	500964	20170307	http://www.newsandtribune.com/cnhi_network/kentucky-restaurants-offer-all-sanctuary-a-seat-at-the-table/article_c07d37fe-e2a9-5958-a3ea-b490b710c57c.html
634218093	20170307	201703	2017	2017.1836	MOSEDU	ISLAMIC				MOS		EDU													0	190	190	19	4	-10.0	4	1	4	-3.66598778004073	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	0							3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170307	http://solsticewitch13.blogspot.com/2017/03/utt-real-truth-about-real-threats.html
634218094	20170307	201703	2017	2017.1836	MOSEDU	ISLAMIC				MOS		EDU			USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-3.66598778004073	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170307	http://solsticewitch13.blogspot.com/2017/03/utt-real-truth-about-real-threats.html
634218095	20170307	201703	2017	2017.1836	MOSEDU	ISLAMIC				MOS		EDU			USAEDU	UNITED STATES	USA					EDU			0	190	190	19	4	-10.0	4	1	4	-3.66598778004073	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170307	http://solsticewitch13.blogspot.com/2017/03/utt-real-truth-about-real-threats.html
634218139	20170307	201703	2017	2017.1836	NGOCHR	HABITAT FOR HUMANITY				CHR		NGO													0	046	046	04	1	7.0	1	1	1	2.10583153347732	3	West Manchester, Ohio, United States	US	USOH	39.9025	-84.6263	1061731	0							3	Verona United Methodist Church, Ohio, United States	US	USOH	39.902	-84.4849	1063174	20170307	http://registerherald.com/news/briefs/11589/area-meetings-30
634218140	20170307	201703	2017	2017.1836	NGOCHR	HABITAT FOR HUMANITY				CHR		NGO													0	046	046	04	1	7.0	3	1	3	2.10583153347732	3	Verona United Methodist Church, Ohio, United States	US	USOH	39.902	-84.4849	1063174	0							3	Verona United Methodist Church, Ohio, United States	US	USOH	39.902	-84.4849	1063174	20170307	http://registerherald.com/news/briefs/11589/area-meetings-30
634218141	20170307	201703	2017	2017.1836	NGOCHR	HABITAT FOR HUMANITY				CHR		NGO													0	046	046	04	1	7.0	1	1	1	2.10583153347732	3	New Lebanon, Ohio, United States	US	USOH	39.7453	-84.3849	1065104	0							3	New Lebanon, Ohio, United States	US	USOH	39.7453	-84.3849	1065104	20170307	http://registerherald.com/news/briefs/11589/area-meetings-30
634218143	20170307	201703	2017	2017.1836	NGOCHRDEV	WORLD VISION				CHR		NGO	DEV												0	030	030	03	1	4.0	18	6	18	-5.05287896592244	2	Arkansas, United States	US	USAR	34.9513	-92.3809	AR	0							2	Arkansas, United States	US	USAR	34.9513	-92.3809	AR	20170307	http://www.mysanantonio.com/local/article/Old-Greenwich-fundraiser-to-benefit-refugees-10981476.php
634218320	20170307	201703	2017	2017.1836	RAD	EXTREMIST						RAD			MOS	MUSLIM				MOS					1	111	111	11	3	-2.0	10	2	10	-4.84861013930412	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170307	http://www.wcsh6.com/news/local/king-statement-on-new-travel-ban/420212687
634218330	20170307	201703	2017	2017.1836	REF	REFUGEE						REF			MOSUAF	ISLAMIC				MOS		UAF			0	010	010	01	1	0.0	5	1	5	-0.43572984749456	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170307	https://www.washingtonpost.com/blogs/plum-line/wp/2017/03/06/happy-hour-roundup-1060/
634218458	20170307	201703	2017	2017.1836	SIK	SIKH				SIK					USA	WASHINGTON	USA								1	042	042	04	1	1.9	84	12	84	-4.25283158492247	2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	20170307	http://www.wdam.com/story/34671561/sikh-man-is-getting-back-to-normal-heartened-by-support
634218949	20170307	201703	2017	2017.1836	USA	UNITED STATES	USA								CHRCTH	THE POPE				CHR	CTH				1	010	010	01	1	0.0	1	1	1	0.84371233427079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170307	http://www.americamagazine.org/faith/2017/03/06/cardinal-wuerl-pope-francis-has-reconnected-church-vatican-ii
634218950	20170307	201703	2017	2017.1836	USA	UNITED STATES	USA								CHRPRO230	METHODIST				CHR	PRO				0	042	042	04	1	1.9	1	1	1	-0.28776978417266	3	United Methodist, Iowa, United States	US	USIA	41.7555	-94.0322	1996260	3	United Methodist, Iowa, United States	US	USIA	41.7555	-94.0322	1996260	3	United Methodist, Iowa, United States	US	USIA	41.7555	-94.0322	1996260	20170307	http://globegazette.com/news/state-and-regional/iowa-state-backs-plan-to-give-up-key-energy-research/article_0e6e56f5-bc1a-5bbe-ba6c-57c9538c9c97.html
634218951	20170307	201703	2017	2017.1836	USA	UNITED STATES	USA								CHRPRO230	METHODIST				CHR	PRO				0	042	042	04	1	1.9	1	1	1	-0.28776978417266	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	3	United Methodist, Iowa, United States	US	USIA	41.7555	-94.0322	1996260	20170307	http://globegazette.com/news/state-and-regional/iowa-state-backs-plan-to-give-up-key-energy-research/article_0e6e56f5-bc1a-5bbe-ba6c-57c9538c9c97.html
634219058	20170307	201703	2017	2017.1836	USA	UNITED STATES	USA								GBRSHN	ST HELENA	GBR			SHN					1	172	172	17	4	-5.0	8	1	8	-3.14814814814815	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	20170307	http://www.islandpacket.com/news/local/community/beaufort-news/article136766968.html
634219247	20170307	201703	2017	2017.1836	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					1	036	036	03	1	4.0	80	34	80	-5.50175389413537	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170307	http://www.wsiltv.com/story/34674205/the-latest-unhcr-chief-says-order-adds-to-refugees-anguish
634219251	20170307	201703	2017	2017.1836	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					0	130	130	13	3	-4.4	2	1	2	-7.86885245901639	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170307	http://chicago.cbslocal.com/2017/03/06/critics-slam-new-trump-travel-ban-as-wolf-in-sheeps-clothing/
634219252	20170307	201703	2017	2017.1836	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					1	172	172	17	4	-5.0	4	1	4	-8.43373493975903	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170307	http://dailycaller.com/2017/03/06/hollywood-freaks-out-over-trumps-revised-travel-ban/
634219253	20170307	201703	2017	2017.1836	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					1	172	172	17	4	-5.0	18	5	16	-3.83339938802268	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170307	http://www.christianpost.com/news/trump-new-travel-ban-priority-persecuted-religious-minorities-176787/
634219254	20170307	201703	2017	2017.1836	USA	WASHINGTON	USA								MOS	MUSLIM				MOS					1	172	172	17	4	-5.0	2	1	2	-4.16666666666666	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20170307	http://thedailyrecord.com/2017/03/06/washington-states-top-lawyer-thumps-trump/
634219255	20170307	201703	2017	2017.1836	USA	UNITED STATES	USA								MOSEDU	ISLAMIC				MOS		EDU			0	190	190	19	4	-10.0	2	1	2	-3.66598778004073	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170307	http://solsticewitch13.blogspot.com/2017/03/utt-real-truth-about-real-threats.html
634219282	20170307	201703	2017	2017.1836	USA	WASHINGTON	USA								SIK	SIKH				SIK					1	043	043	04	1	2.8	84	12	84	-4.25283158492247	2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	20170307	http://www.wdam.com/story/34671561/sikh-man-is-getting-back-to-normal-heartened-by-support
634219358	20170307	201703	2017	2017.1836	USA	UNITED STATES	USA								haw	HAWAIIAN			haw						0	043	043	04	1	2.8	1	1	1	-0.69565217391304	3	Mauna Loa, Hawaii, United States	US	USHI	21.1358	-157.216	362274	3	Mauna Loa, Hawaii, United States	US	USHI	21.1358	-157.216	362274	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170307	http://www.smithsonianmag.com/smart-news/solar-storms-space-not-place-180962408/
634219359	20170307	201703	2017	2017.1836	USA	UNITED STATES	USA								haw	HAWAIIAN			haw						0	043	043	04	1	2.8	1	1	1	-0.69565217391304	3	Mauna Loa, Hawaii, United States	US	USHI	21.1358	-157.216	362274	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170307	http://www.smithsonianmag.com/smart-news/solar-storms-space-not-place-180962408/
634219383	20170307	201703	2017	2017.1836	USAEDU	UNITED STATES	USA					EDU			MOSEDU	ISLAMIC				MOS		EDU			0	190	190	19	4	-10.0	4	1	4	-3.66598778004073	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170307	http://solsticewitch13.blogspot.com/2017/03/utt-real-truth-about-real-threats.html
634219423	20170307	201703	2017	2017.1836	USAGOV	UNITED STATES	USA					GOV			MOS	MUSLIM				MOS					0	100	100	10	3	-5.0	22	11	22	-5.61664495139866	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170307	http://www.wsiltv.com/story/34674205/the-latest-unhcr-chief-says-order-adds-to-refugees-anguish
634219424	20170307	201703	2017	2017.1836	USAGOV	UNITED STATES	USA					GOV			MOS	MUSLIM				MOS					0	100	100	10	3	-5.0	40	17	40	-5.73313534444381	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	20170307	http://www.newser.com/article/41b0e94d0bbd47bd914a75b1dbf1c864/the-latest-unhcr-chief-says-order-adds-to-refugees-anguish.html
634219425	20170307	201703	2017	2017.1836	USAGOV	WASHINGTON	USA					GOV			MOS	MUSLIM				MOS					1	172	172	17	4	-5.0	6	1	6	-4.16666666666666	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20170307	http://thedailyrecord.com/2017/03/06/washington-states-top-lawyer-thumps-trump/
634219426	20170307	201703	2017	2017.1836	USAGOV	UNITED STATES	USA					GOV			MOS	MUSLIM				MOS					1	174	174	17	4	-5.0	2	1	2	-4.42930153321976	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170307	http://dcist.com/2017/03/theres_an_emergency_rally_against_n.php
634219470	20170307	201703	2017	2017.1836	USAJEW	UNITED STATES	USA			JEW															0	190	190	19	4	-10.0	10	3	10	-6.91115630323012	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170307	http://newsinfo.inquirer.net/878160/new-trump-travel-order-remains-a-muslim-ban-us-rights-groups
634219471	20170307	201703	2017	2017.1836	USAJEW	UNITED STATES	USA			JEW					USA	UNITED STATES	USA								0	010	010	01	1	0.0	6	3	6	-7.20464470616963	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170307	http://newsinfo.inquirer.net/878160/new-trump-travel-order-remains-a-muslim-ban-us-rights-groups
634219513	20170307	201703	2017	2017.1836	VAT	VATICAN	VAT								CHRCTH	THE POPE				CHR	CTH				1	010	010	01	1	0.0	2	1	2	0.84371233427079	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170307	http://www.americamagazine.org/faith/2017/03/06/cardinal-wuerl-pope-francis-has-reconnected-church-vatican-ii
