645631630	20170411	201704	2017	2017.2767	USA	AMERICAN	USA								JEW	RABBI				JEW					1	043	043	04	1	2.8	2	1	2	3.75	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170411	http://www.collegian.psu.edu/lifestyles/moviestv/article_6c355cd2-0ba8-500a-92ea-a47639bfce28.html
645634858	20170411	201704	2017	2017.2767	EGY	EGYPT	EGY								CHR	CHRISTIAN				CHR					1	017	017	01	1	0.0	8	1	8	-5.78313253012048	4	Cairo, Al Qahirah, Egypt	EG	EG11	30.05	31.25	-290692	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170411	http://hoyentv.com/2017/04/11/tight-security-in-egypt-after-deadly-twin-church-bombings.html
645634859	20170411	201704	2017	2017.2767	EGY	EGYPT	EGY								CHR	CHRISTIAN				CHR					1	017	017	01	1	0.0	2	1	2	-5.78313253012048	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170411	http://hoyentv.com/2017/04/11/tight-security-in-egypt-after-deadly-twin-church-bombings.html
645636170	20170411	201704	2017	2017.2767	USAJUD	SOUTH DAKOTA	USA					JUD			CHR	CHRISTIAN				CHR					1	1241	124	12	3	-4.0	5	1	5	-1.20845921450151	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	20170411	http://www.capjournal.com/news/north-dakota-operation-aims-to-save-wild-bird-sage-grouse/article_4640e518-1e6a-11e7-8f54-83d920caada0.html
645636210	20170411	201704	2017	2017.2767	dak	SIOUX			dak						USA	DAKOTA	USA								0	051	051	05	1	3.4	2	1	2	0.49916805324459	3	Sioux, North Carolina, United States	US	USNC	36.0207	-82.3607	1022645	3	Sioux, North Carolina, United States	US	USNC	36.0207	-82.3607	1022645	3	Sioux, North Carolina, United States	US	USNC	36.0207	-82.3607	1022645	20170411	http://www.winchesterstar.com/news/frederick/group-wants-to-educate-public-about-fracking-proposed-pipelines/article_7c572ad9-943e-568a-8898-238bbc52dfcd.html
645638038	20170411	201704	2017	2017.2767	CHN	XINJIANG	CHN								MOSSEP	ISLAMIC				MOS		SEP			1	112	112	11	3	-2.0	5	1	5	-6.31067961165048	3	Rapid City, South Dakota, United States	US	USSD	44.0805	-103.231	1265333	3	Rapid City, South Dakota, United States	US	USSD	44.0805	-103.231	1265333	3	Rapid City, South Dakota, United States	US	USSD	44.0805	-103.231	1265333	20170411	http://rapidcityjournal.com/news/world/china-punishes-official-for-not-daring-to-smoke-near-muslims/article_bdd19baa-7853-5103-9796-72683fc9aa37.html
645638057	20170411	201704	2017	2017.2767	CHR	CHRISTIAN				CHR															1	010	010	01	1	0.0	10	1	10	-4.78260869565217	2	Idaho, United States	US	USID	44.2394	-114.51	ID	0							2	Idaho, United States	US	USID	44.2394	-114.51	ID	20170411	http://www.idahostatejournal.com/news/local/national-center-for-missing-and-exploited-children-joins-search-for/article_2fa7d518-57c8-5b10-bd06-80c78e34b1be.html
645638059	20170411	201704	2017	2017.2767	CHR	CHRISTIAN				CHR															0	111	111	11	3	-2.0	18	1	10	-8.40336134453781	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	0							3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170411	http://www.americanthinker.com/articles/2017/04/islamists_again_target_coptic_christians.html
645638062	20170411	201704	2017	2017.2767	CHR	CHRISTIAN				CHR															1	112	112	11	3	-2.0	2	1	2	-1.18343195266272	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	0							3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170411	http://www.nacion.com/opinion/international-opinion/Confronting-New-of-Anti-Semitism_0_1626837391.html
645638063	20170411	201704	2017	2017.2767	CHR	CHRISTIAN				CHR															1	112	112	11	3	-2.0	6	1	6	-1.18343195266272	2	Missouri, United States	US	USMO	38.4623	-92.302	MO	0							2	Missouri, United States	US	USMO	38.4623	-92.302	MO	20170411	http://www.nacion.com/opinion/international-opinion/Confronting-New-of-Anti-Semitism_0_1626837391.html
645638078	20170411	201704	2017	2017.2767	CHRCTHEDU	CATHOLIC				CHR	CTH	EDU			EDU	STUDENT						EDU			1	010	010	01	1	0.0	1	1	1	0.3003003003003	3	Detroit, Michigan, United States	US	USMI	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	42.3314	-83.0458	1617959	20170411	http://bjconline.org/are-religious-schools-shielded-from-state-nondiscrimination-law-041017/
645638079	20170411	201704	2017	2017.2767	CHRCTHEDU	CATHOLIC				CHR	CTH	EDU			EDU	STUDENT						EDU			1	010	010	01	1	0.0	4	1	4	0.3003003003003	3	Detroit, Michigan, United States	US	USMI	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	42.3314	-83.0458	1617959	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	20170411	http://bjconline.org/are-religious-schools-shielded-from-state-nondiscrimination-law-041017/
645641857	20170411	201704	2017	2017.2767											apa	APACHE			apa						0	040	040	04	1	1.0	2	1	2	-2.5531914893617	0							2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	20170411	http://joemonahansnewmexico.blogspot.com/2017/04/state-budget-wrangling-comes-amid-more.html
645641858	20170411	201704	2017	2017.2767											apa	APACHE			apa						0	040	040	04	1	1.0	1	1	1	-2.5531914893617	0							2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	20170411	http://joemonahansnewmexico.blogspot.com/2017/04/state-budget-wrangling-comes-amid-more.html
645642887	20170411	201704	2017	2017.2767	MOS	MUSLIM				MOS					COP	POLICE FORCE						COP			1	173	173	17	4	-5.0	3	1	3	-5.34698521046644	3	City Of Elizabeth, New Jersey, United States	US	USNJ	40.6665	-74.1938	885205	3	City Of Elizabeth, New Jersey, United States	US	USNJ	40.6665	-74.1938	885205	3	City Of Elizabeth, New Jersey, United States	US	USNJ	40.6665	-74.1938	885205	20170411	https://scallywagandvagabond.com/2016/09/ahmad-rahami-lawsuit-muslim-elizabeth-police-nj/
645642939	20170411	201704	2017	2017.2767	NRMRAC020	CREATIVITY				NRM					BUS	COMPANIES						BUS			1	111	111	11	3	-2.0	10	1	10	4.11214953271028	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170411	http://www.marklives.com/2017/04/tony-koenderman-earned-the-mantle-legend/
645643093	20170411	201704	2017	2017.2767	REL	BISHOP									CHRCTH	THE POPE				CHR	CTH				0	080	080	08	2	5.0	2	1	2	-2.94305822136917	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170411	http://www.msn.com/en-us/news/world/how-pope-francis-is-leading-the-catholic-church-against-anti-migrant-populism/ar-BBzFU9E
645643547	20170411	201704	2017	2017.2767	apa	APACHE			apa																0	040	040	04	1	1.0	2	1	2	-2.5531914893617	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	0							3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	20170411	http://joemonahansnewmexico.blogspot.com/2017/04/state-budget-wrangling-comes-amid-more.html
645643548	20170411	201704	2017	2017.2767	apa	APACHE			apa																0	040	040	04	1	1.0	1	1	1	-2.5531914893617	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	0							2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	20170411	http://joemonahansnewmexico.blogspot.com/2017/04/state-budget-wrangling-comes-amid-more.html
645643549	20170411	201704	2017	2017.2767	apa	APACHE			apa						GOV	GOVERNOR						GOV			0	040	040	04	1	1.0	3	1	3	-2.5531914893617	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	20170411	http://joemonahansnewmexico.blogspot.com/2017/04/state-budget-wrangling-comes-amid-more.html
645643550	20170411	201704	2017	2017.2767	apa	APACHE			apa						GOV	GOVERNOR						GOV			0	070	070	07	2	7.0	3	1	3	-2.5531914893617	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	20170411	http://joemonahansnewmexico.blogspot.com/2017/04/state-budget-wrangling-comes-amid-more.html
645645661	20170411	201704	2017	2017.2767	CHRCTH	THE POPE				CHR	CTH				USA	WASHINGTON	USA								0	051	051	05	1	3.4	1	1	1	-8.16326530612245	1	Syria	SY	SY	35	38	SY	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170411	http://nyhetsbanken.info/2017/04/11/pope-still-plans-egypt-visit-despite-bombings.html
645647359	20170411	201704	2017	2017.2767	USA	UNITED STATES	USA								sco	SCOTTISH			sco						1	070	070	07	2	7.0	2	1	2	-0.28375502482856	3	Staten Island, New York, United States	US	USNY	40.5834	-74.1496	1802959	3	Staten Island, New York, United States	US	USNY	40.5834	-74.1496	1802959	3	Staten Island, New York, United States	US	USNY	40.5834	-74.1496	1802959	20170411	http://forgotten-ny.com/2017/04/23rd-street-midtown-south/
645647477	20170312	201703	2017	2017.1973	CHN	CHINA	CHN								qia	QIANG			qia						0	180	180	18	4	-9.0	4	1	4	-7.51565762004176	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170411	http://www.keyt.com/news/national-world/chinas-deadly-secret-hundreds-of-executions-go-unreported-every-year/446012731
645647485	20170312	201703	2017	2017.1973	GOV	PRESIDENT						GOV			qia	QIANG			qia						0	180	180	18	4	-9.0	3	1	3	-7.51565762004176	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170411	http://www.keyt.com/news/national-world/chinas-deadly-secret-hundreds-of-executions-go-unreported-every-year/446012731
645647658	20170411	201704	2017	2017.2767											MOS	ISLAM				MOS					1	042	042	04	1	1.9	5	1	5	-0.14084507042253	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170411	http://www.milligazette.com/news/15527-why-consider-islam
645647946	20170411	201704	2017	2017.2767	CHR	CHRISTIAN				CHR															1	010	010	01	1	0.0	1250	116	1240	-5.63013440614159	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	0							2	Alabama, United States	US	USAL	32.799	-86.8073	AL	20170411	http://www.startribune.com/alabama-gop-left-to-regroup-after-gov-bentley-debacle/419113984/
645648611	20170411	201704	2017	2017.2767	JEW	JEWISH				JEW															0	042	042	04	1	1.9	2	1	2	3.19327731092437	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	0							3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170411	http://www.theouthousers.com/index.php/news/137961-ardian-syaf-says-his-career-is-over.html
645648614	20170411	201704	2017	2017.2767	JEWHSD010	CHABAD				JEW	HSD				USA	MICHIGAN	USA								1	042	042	04	1	1.9	4	1	4	2.95358649789029	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	20170411	http://www.dailyrepublic.com/news/vacaville/3-generations-at-andrews-park-get-early-start-to-passover-celebrations/
645648615	20170411	201704	2017	2017.2767	JEWHSD010	CHABAD				JEW	HSD				USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	2.95358649789029	3	Solano County, California, United States	US	USCA	38.2332	-121.951	277312	3	Oak Park, Michigan, United States	US	USMI	42.4595	-83.1827	633849	3	Oak Park, Michigan, United States	US	USMI	42.4595	-83.1827	633849	20170411	http://www.dailyrepublic.com/news/vacaville/3-generations-at-andrews-park-get-early-start-to-passover-celebrations/
645648888	20170411	201704	2017	2017.2767	MOS	ISLAM				MOS															1	043	043	04	1	2.8	5	1	5	-0.14084507042253	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	0							3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170411	http://www.milligazette.com/news/15527-why-consider-islam
645648889	20170411	201704	2017	2017.2767	MOS	MUSLIM				MOS															1	090	090	09	2	-2.0	5	1	5	-0.14084507042253	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170411	http://www.milligazette.com/news/15527-why-consider-islam
645648894	20170411	201704	2017	2017.2767	MOS	MUSLIM				MOS					USA	UNITED STATES	USA								1	190	190	19	4	-10.0	8	1	8	0.625	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170411	http://www.albawaba.com/entertainment/burkini-barely-dressed-lindsay-lohan-strikes-pose-skimpy-outfit-961354
645649347	20170411	201704	2017	2017.2767	USA	UNITED STATES	USA								JEWHSD010	CHABAD				JEW	HSD				1	042	042	04	1	1.9	1	1	1	2.95358649789029	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	20170411	http://www.dailyrepublic.com/news/vacaville/3-generations-at-andrews-park-get-early-start-to-passover-celebrations/
645649348	20170411	201704	2017	2017.2767	USA	UNITED STATES	USA								JEWHSD010	CHABAD				JEW	HSD				1	043	043	04	1	2.8	2	1	2	2.95358649789029	3	Solano County, California, United States	US	USCA	38.2332	-121.951	277312	3	Solano County, California, United States	US	USCA	38.2332	-121.951	277312	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	20170411	http://www.dailyrepublic.com/news/vacaville/3-generations-at-andrews-park-get-early-start-to-passover-celebrations/
645649349	20170411	201704	2017	2017.2767	USA	UNITED STATES	USA								JEWHSD010	CHABAD				JEW	HSD				1	043	043	04	1	2.8	1	1	1	2.95358649789029	3	Oak Park, Michigan, United States	US	USMI	42.4595	-83.1827	633849	3	Oak Park, Michigan, United States	US	USMI	42.4595	-83.1827	633849	3	Oak Park, Michigan, United States	US	USMI	42.4595	-83.1827	633849	20170411	http://www.dailyrepublic.com/news/vacaville/3-generations-at-andrews-park-get-early-start-to-passover-celebrations/
645649350	20170411	201704	2017	2017.2767	USA	MICHIGAN	USA								JEWHSD010	CHABAD				JEW	HSD				1	043	043	04	1	2.8	1	1	1	2.95358649789029	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	3	Solano County, California, United States	US	USCA	38.2332	-121.951	277312	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	20170411	http://www.dailyrepublic.com/news/vacaville/3-generations-at-andrews-park-get-early-start-to-passover-celebrations/
645649455	20170411	201704	2017	2017.2767	don	DONG			don																0	070	070	07	2	7.0	3	1	3	-4.51570680628272	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170411	http://www.koreatimes.co.kr/www/nation/2017/04/103_227326.html
645649457	20170411	201704	2017	2017.2767	don	DONG			don						USA	UNITED STATES	USA								0	070	070	07	2	7.0	1	1	1	-4.51570680628272	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170411	http://www.koreatimes.co.kr/www/nation/2017/04/103_227326.html
645649458	20170411	201704	2017	2017.2767	don	DONG			don						USA	UNITED STATES	USA								0	070	070	07	2	7.0	1	1	1	-4.51570680628272	1	Japan	JA	JA	36	138	JA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170411	http://www.koreatimes.co.kr/www/nation/2017/04/103_227326.html
645649471	20170411	201704	2017	2017.2767	myn	MAYAN			myn																0	120	120	12	3	-4.0	4	1	4	2.52075007685214	1	United States	US	US	38	-97	US	0							1	United States	US	US	38	-97	US	20170411	http://www.thecrimson.com/article/2017/4/11/cover-drawing-the-lines/
645653640	20170411	201704	2017	2017.2767	CHR	ARCHDIOCESE				CHR					REL	CLERGY									1	071	071	07	2	7.4	16	1	16	-3.38983050847458	1	Guam	GQ	GQ	13.2613	145.096	GQ	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170411	http://www.kuam.com/story/35117965/2017/04/11/hope-and-healing-guam-details-plans-to-provide-victims-with-help
645653643	20170411	201704	2017	2017.2767	CHRCTH	CATHOLIC				CHR	CTH				LAB	EMPLOYEE						LAB			1	043	043	04	1	2.8	10	1	10	-3.25203252032521	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170411	http://www.fultonsun.com/news/local/story/2017/apr/11/parish-presented-defibrillator/669209/
645654524	20170411	201704	2017	2017.2767	LAB	EMPLOYEE						LAB			CHRCTH	CATHOLIC				CHR	CTH				1	042	042	04	1	1.9	10	1	10	-3.25203252032521	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170411	http://www.fultonsun.com/news/local/story/2017/apr/11/parish-presented-defibrillator/669209/
645655440	20170411	201704	2017	2017.2767	USA	UNITED STATES	USA								ipk	INUPIAT			ipk						1	051	051	05	1	3.4	4	1	4	1.71919770773639	2	Alaska, United States	US	USAK	61.385	-152.268	AK	2	Alaska, United States	US	USAK	61.385	-152.268	AK	2	Alaska, United States	US	USAK	61.385	-152.268	AK	20170411	http://www.miningmx.com/news/base-metals/29421-south32-signs-30m-option-alaska-copper-prospect/
645655569	20170411	201704	2017	2017.2767	ipk	INUPIAT			ipk																1	013	013	01	1	0.4	6	1	6	1.71919770773639	2	Alaska, United States	US	USAK	61.385	-152.268	AK	0							2	Alaska, United States	US	USAK	61.385	-152.268	AK	20170411	http://www.miningmx.com/news/base-metals/29421-south32-signs-30m-option-alaska-copper-prospect/
645655570	20170411	201704	2017	2017.2767	ipk	INUPIAT			ipk						USA	ALASKA	USA								1	051	051	05	1	3.4	6	1	6	1.71919770773639	2	Alaska, United States	US	USAK	61.385	-152.268	AK	2	Alaska, United States	US	USAK	61.385	-152.268	AK	2	Alaska, United States	US	USAK	61.385	-152.268	AK	20170411	http://www.miningmx.com/news/base-metals/29421-south32-signs-30m-option-alaska-copper-prospect/
645655684	20170411	201704	2017	2017.2767											CHRCTHLAB	CATHOLIC				CHR	CTH	LAB			0	020	020	02	1	3.0	1	1	1	0.88757396449705	0							3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	20170411	http://www.dailycal.org/2017/04/10/berkeley-free-clinic-offers-undocumented-community-members-free-dental-services/
645656134	20170411	201704	2017	2017.2767	CHRCTHLAB	CATHOLIC				CHR	CTH	LAB			USA	UNITED STATES	USA								0	020	020	02	1	3.0	5	1	5	0.88757396449705	3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	20170411	http://www.dailycal.org/2017/04/10/berkeley-free-clinic-offers-undocumented-community-members-free-dental-services/
645656135	20170411	201704	2017	2017.2767	CHRCTHLAB	CATHOLIC				CHR	CTH	LAB			USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	0.88757396449705	3	Oakland, California, United States	US	USCA	37.8044	-122.271	277566	3	Oakland, California, United States	US	USCA	37.8044	-122.271	277566	3	Oakland, California, United States	US	USCA	37.8044	-122.271	277566	20170411	http://www.dailycal.org/2017/04/10/berkeley-free-clinic-offers-undocumented-community-members-free-dental-services/
645656232	20170411	201704	2017	2017.2767	CVL	IMMIGRANT						CVL			CHRCTHLAB	CATHOLIC				CHR	CTH	LAB			0	020	020	02	1	3.0	1	1	1	0.88757396449705	3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	20170411	http://www.dailycal.org/2017/04/10/berkeley-free-clinic-offers-undocumented-community-members-free-dental-services/
645657306	20170411	201704	2017	2017.2767	PHL	PHILIPPINE	PHL								IMGSEAMOSASF	ABU SAYYAF	SEA			MOS		IMG			0	160	160	16	4	-4.0	3	1	3	-7.22577540558318	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170411	http://www.hawaiinewsnow.com/story/35118446/philippine-troops-suspected-militants-clash-6-dead
645657676	20170411	201704	2017	2017.2767	USA	UNITED STATES	USA								IMGSEAMOSASF	ABU SAYYAF	SEA			MOS		IMG			0	160	160	16	4	-4.0	3	1	3	-7.22577540558318	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170411	http://www.hawaiinewsnow.com/story/35118446/philippine-troops-suspected-militants-clash-6-dead
645657743	20170411	201704	2017	2017.2767	USAGOV	OBAMA	USA					GOV			CHRPRO	PROTESTANT				CHR	PRO				1	020	020	02	1	3.0	3	1	3	2.5830258302583	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170411	https://www.thelocal.de/20170411/obama-rumoured-to-be-coming-to-berlin-german-media-report
645657745	20170411	201704	2017	2017.2767	USAGOV	OBAMA	USA					GOV			CHRPRO	PROTESTANT				CHR	PRO				1	042	042	04	1	1.9	2	1	2	2.5830258302583	4	Berlin, Berlin, Germany	GM	GM16	52.5167	13.4	-1746443	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170411	https://www.thelocal.de/20170411/obama-rumoured-to-be-coming-to-berlin-german-media-report
645657746	20170411	201704	2017	2017.2767	USAGOV	OBAMA	USA					GOV			CHRPRO	PROTESTANT				CHR	PRO				1	042	042	04	1	1.9	2	1	2	2.5830258302583	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170411	https://www.thelocal.de/20170411/obama-rumoured-to-be-coming-to-berlin-german-media-report
645661465	20170411	201704	2017	2017.2767											CHRCTH	CATHOLIC				CHR	CTH				0	043	043	04	1	2.8	2	1	2	-3.39181286549707	0							3	Assumption Catholic Church, California, United States	US	USCA	36.9016	-121.749	1873149	3	Assumption Catholic Church, California, United States	US	USCA	36.9016	-121.749	1873149	20170411	http://www.arkansasonline.com/news/2017/apr/11/husband-kills-teacher-8-year-old-201704-2/
645661963	20170411	201704	2017	2017.2767	CHRCTH	CATHOLIC				CHR	CTH														0	042	042	04	1	1.9	2	1	2	-3.39181286549707	3	Assumption Catholic Church, California, United States	US	USCA	36.9016	-121.749	1873149	0							3	Assumption Catholic Church, California, United States	US	USCA	36.9016	-121.749	1873149	20170411	http://www.arkansasonline.com/news/2017/apr/11/husband-kills-teacher-8-year-old-201704-2/
645661964	20170411	201704	2017	2017.2767	CHRCTH	CATHOLIC				CHR	CTH														0	193	193	19	4	-10.0	4	1	4	-3.39181286549707	3	Assumption Catholic Church, California, United States	US	USCA	36.9016	-121.749	1873149	0							3	San Bernardino, California, United States	US	USCA	34.1083	-117.29	1661375	20170411	http://www.arkansasonline.com/news/2017/apr/11/husband-kills-teacher-8-year-old-201704-2/
645661965	20170411	201704	2017	2017.2767	CHRCTH	CATHOLIC				CHR	CTH														0	193	193	19	4	-10.0	2	1	2	-3.39181286549707	3	Assumption Catholic Church, California, United States	US	USCA	36.9016	-121.749	1873149	0							3	San Bernardino County, California, United States	US	USCA	34.6667	-116.168	277300	20170411	http://www.arkansasonline.com/news/2017/apr/11/husband-kills-teacher-8-year-old-201704-2/
645661967	20170411	201704	2017	2017.2767	CHRCTH	CATHOLIC				CHR	CTH				USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-3.39181286549707	3	Assumption Catholic Church, California, United States	US	USCA	36.9016	-121.749	1873149	3	San Bernardino, California, United States	US	USCA	34.1083	-117.29	1661375	3	Assumption Catholic Church, California, United States	US	USCA	36.9016	-121.749	1873149	20170411	http://www.arkansasonline.com/news/2017/apr/11/husband-kills-teacher-8-year-old-201704-2/
645661968	20170411	201704	2017	2017.2767	CHRCTH	CATHOLIC				CHR	CTH				USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-3.39181286549707	3	Assumption Catholic Church, California, United States	US	USCA	36.9016	-121.749	1873149	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	3	San Bernardino, California, United States	US	USCA	34.1083	-117.29	1661375	20170411	http://www.arkansasonline.com/news/2017/apr/11/husband-kills-teacher-8-year-old-201704-2/
645661971	20170411	201704	2017	2017.2767	CHRPRO210	LUTHERAN				CHR	PRO														1	051	051	05	1	3.4	2	1	2	1.40845070422535	3	Lutheran Church, Ohio, United States	US	USOH	40.6239	-82.5563	1042842	0							2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	20170411	http://www.thealpenanews.com/obituaries/2017/04/john-r-gledhill/
645661973	20170411	201704	2017	2017.2767	CHRPRO210	LUTHERAN				CHR	PRO														1	051	051	05	1	3.4	2	1	2	1.40845070422535	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	0							2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	20170411	http://www.thealpenanews.com/obituaries/2017/04/john-r-gledhill/
645662841	20170411	201704	2017	2017.2767	MOS	ISLAMIC				MOS					UAF	MILITANT						UAF			1	051	051	05	1	3.4	3	1	3	-3.6180904522613	3	Brooklyn, Alabama, United States	US	USAL	31.2627	-86.7711	114956	3	Brooklyn, Alabama, United States	US	USAL	31.2627	-86.7711	114956	3	Brooklyn, Alabama, United States	US	USAL	31.2627	-86.7711	114956	20170411	http://www.newsradioklbj.com/news/latest-news/national-headline-news/who-mel-us-terror-case-may-unmask-new-york-police-mole
645662842	20170411	201704	2017	2017.2767	MOS	ISLAMIC				MOS					UAF	MILITANT						UAF			1	051	051	05	1	3.4	3	1	3	-3.6180904522613	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	20170411	http://www.newsradioklbj.com/news/latest-news/national-headline-news/who-mel-us-terror-case-may-unmask-new-york-police-mole
