631908531	20170228	201702	2017	2017.1589	MEX	MEXICO CITY	MEX								NGOUSAENV	NATURAL RESOURCES DEFENSE COUNCIL	USA					NGO	ENV		0	030	030	03	1	4.0	1	1	1	1.61290322580645	1	Mexico	MX	MX	23	-102	MX	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20170228	https://medium.com/natural-resources-defense-council/trump-cant-stop-this-global-renewable-energy-booms-a8db3416ada6
631908533	20170228	201702	2017	2017.1589	MEX	MEXICO CITY	MEX								NGOUSAENV	NATURAL RESOURCES DEFENSE COUNCIL	USA					NGO	ENV		0	130	130	13	3	-4.4	2	1	2	1.61290322580645	1	Mexico	MX	MX	23	-102	MX	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20170228	https://medium.com/natural-resources-defense-council/trump-cant-stop-this-global-renewable-energy-booms-a8db3416ada6
631908534	20170228	201702	2017	2017.1589	MEX	MEXICO CITY	MEX								NGOUSAENV	NATURAL RESOURCES DEFENSE COUNCIL	USA					NGO	ENV		0	130	130	13	3	-4.4	2	1	2	1.61290322580645	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20170228	https://medium.com/natural-resources-defense-council/trump-cant-stop-this-global-renewable-energy-booms-a8db3416ada6
631908536	20170228	201702	2017	2017.1589	MEX	ACAPULCO	MEX								USA	UNITED STATES	USA								1	043	043	04	1	2.8	6	3	6	2.02409879920489	4	Acapulco, Guerrero, Mexico	MX	MX12	16.85	-99.9167	-1649039	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Acapulco, Guerrero, Mexico	MX	MX12	16.85	-99.9167	-1649039	20170228	http://www.nonpareilonline.com/johnson-beats-isner-to-advance-to-nd-round-in-acapulco/article_082fa71d-8490-543d-9683-6a6c64823cd8.html
631908549	20170228	201702	2017	2017.1589	MIL	ARMY RANGERS						MIL			CAN	OTTAWA	CAN								0	013	013	01	1	0.4	48	7	48	-0.458343632662005	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	2	Alaska, United States	US	USAK	61.385	-152.268	AK	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170228	http://calgaryherald.com/news/politics/braid-do-trump-and-putin-have-big-plans-for-canada
631908781	20170228	201702	2017	2017.1589	RUS	RUSSIA	RUS								USA	CALIFORNIA	USA								1	112	112	11	3	-2.0	4	2	4	-0.92685797783821	1	Mexico	MX	MX	23	-102	MX	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170228	https://www.nytimes.com/2017/02/27/us/politics/russia-investigation-donald-trump.html
631908976	20170228	201702	2017	2017.1589	USA	CONNECTICUT	USA																		1	180	180	18	4	-9.0	2	1	2	-10.5263157894737	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	0							1	United Kingdom	UK	UK	54	-2	UK	20170228	http://www.centralctcommunications.com/newbritainherald/article_e2bb983e-fd31-11e6-94c7-a3214376c425.html
631908999	20170228	201702	2017	2017.1589	USA	UNITED STATES	USA								CAN	CANADIAN	CAN								0	050	050	05	1	3.5	14	1	14	-0.91145833333333	1	United States	US	US	38	-97	US	4	Northwest Passage, Nunavut, Canada	CA	CA14	75	-100	-570389	4	Northwest Passage, Nunavut, Canada	CA	CA14	75	-100	-570389	20170228	http://ipolitics.ca/2017/02/27/why-is-russia-getting-ready-for-war-in-the-arctic/
631909000	20170228	201702	2017	2017.1589	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	084	084	08	2	7.0	1	1	1	-1.66666666666666	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170228	http://wsav.com/2017/02/27/wilbur-ross-confirmed-as-commerce-secretary/
631909001	20170228	201702	2017	2017.1589	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	084	084	08	2	7.0	1	1	1	-1.66666666666666	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170228	http://wsav.com/2017/02/27/wilbur-ross-confirmed-as-commerce-secretary/
631909064	20170228	201702	2017	2017.1589	USA	NEW YORK	USA								GBR	LONDON	GBR								0	042	042	04	1	1.9	16	1	16	0.28571428571429	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170228	http://www.eurweb.com/2017/02/robert-de-niro-snaps-wife-spending-money-bad-business-decisions/
631909152	20170228	201702	2017	2017.1589	USA	UNITED STATES	USA								MEX	ACAPULCO	MEX								1	042	042	04	1	1.9	4	2	4	2.01574003554202	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Acapulco, Guerrero, Mexico	MX	MX12	16.85	-99.9167	-1649039	4	Acapulco, Guerrero, Mexico	MX	MX12	16.85	-99.9167	-1649039	20170228	http://newsok.com/johnson-beats-isner-to-advance-to-2nd-round-in-acapulco/article/feed/1175551
631910396	20160229	201602	2016	2016.1616	BUS	PRODUCER						BUS													1	036	036	03	1	4.0	3	1	3	4.30672268907563	2	Texas, United States	US	USTX	31.106	-97.6475	TX	0							4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170228	https://www.hotelnewsresource.com/article93330.html
631910567	20170228	201702	2017	2017.1589											GOV	PRESIDENT						GOV			1	110	110	11	3	-2.0	6	3	6	-0.912551756731633	0							1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170228	http://www.wsiltv.com/story/34619243/10-things-to-know-for-tuesday
631910691	20170228	201702	2017	2017.1589											USAGOV	OBAMA	USA					GOV			1	046	046	04	1	7.0	6	6	6	0.2835538752363	0							4	Balcon, Guerrero, Mexico	MX	MX12	17.9	-101.317	-1661982	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170228	http://www.570news.com/2017/02/27/ap-norc-poll-us-teens-disillusioned-divided-by-politics/
631910924	20170228	201702	2017	2017.1589	CHNGOV	CHINA	CHN					GOV			USA	UNITED STATES	USA								1	111	111	11	3	-2.0	12	3	12	0.23971836320129	1	China	CH	CH	35	105	CH	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	20170228	http://www.voanews.com/a/trump-trade-commerce-ross-wins-senate-confirmation/3743015.html
631911045	20170228	201702	2017	2017.1589	CRM	FELON						CRM													0	043	043	04	1	2.8	5	1	5	-5.72390572390573	2	Washington, United States	US	USWA	47.3917	-121.571	WA	0							1	Mexico	MX	MX	23	-102	MX	20170228	http://www.washingtonexaminer.com/seattle-dreamer-wont-get-immigration-trial-moved-up/article/2615948
631911239	20170228	201702	2017	2017.1589	EDU	STUDENT						EDU			USAGOVPTY	HILLARY CLINTON	USA					GOV			1	046	046	04	1	7.0	4	1	4	0.60606060606061	1	Mexico	MX	MX	23	-102	MX	2	California, United States	US	USCA	36.17	-119.746	CA	1	Mexico	MX	MX	23	-102	MX	20170228	http://www.voanews.com/a/poll-says-us-teens-disillusioned-divided-by-politics/3743007.html
631911299	20170228	201702	2017	2017.1589	FRA	FRENCH	FRA								USA	UNITED STATES	USA								0	193	193	19	4	-10.0	1	1	1	-3.40243352861649	4	Les Moulins, Provence-Alpes-Côd'Azur, France	FR	FRB8	44.75	6.75	-1445178	2	Arkansas, United States	US	USAR	34.9513	-92.3809	AR	4	Normandy, Surrey, United Kingdom	UK	UKN7	51.25	-0.65	-2604192	20170228	https://www.usni.org/magazines/navalhistory/2009-06/action-day-days
631911344	20170228	201702	2017	2017.1589	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-3.40243352861649	4	English Channel, United Kingdom (general), United Kingdom	UK	UK00	54.5833	-3.68333	-2595622	4	English Channel, United Kingdom (general), United Kingdom	UK	UK00	54.5833	-3.68333	-2595622	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170228	https://www.usni.org/magazines/navalhistory/2009-06/action-day-days
631911345	20170228	201702	2017	2017.1589	GBR	BRITISH	GBR								USA	AMERICAN	USA								1	042	042	04	1	1.9	6	1	6	-3.40243352861649	4	English Channel, United Kingdom (general), United Kingdom	UK	UK00	54.5833	-3.68333	-2595622	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170228	https://www.usni.org/magazines/navalhistory/2009-06/action-day-days
631911346	20170228	201702	2017	2017.1589	GBR	UNITED KINGDOM	GBR								USA	UTAH	USA								1	043	043	04	1	2.8	8	1	8	-3.40243352861649	4	Belfast, Belfast, United Kingdom	UK	UKR3	54.5833	-5.93333	-2589607	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170228	https://www.usni.org/magazines/navalhistory/2009-06/action-day-days
631911349	20170228	201702	2017	2017.1589	GBR	SCOTLAND	GBR								USA	SEATTLE	USA								0	070	070	07	2	7.0	1	1	1	0.1418439716312	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	55.95	-3.2	-2595386	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	55.95	-3.2	-2595386	20170228	http://www.theday.com/statenortheast/20170227/united-airlines-launches-summertime-flight-from-bradley-to-san-francisco
631911352	20170228	201702	2017	2017.1589	GBR	BRITISH	GBR								USA	AMERICAN	USA								0	193	193	19	4	-10.0	4	1	4	-3.40243352861649	4	Normandy, Surrey, United Kingdom	UK	UKN7	51.25	-0.65	-2604192	2	Arkansas, United States	US	USAR	34.9513	-92.3809	AR	4	Normandy, Surrey, United Kingdom	UK	UKN7	51.25	-0.65	-2604192	20170228	https://www.usni.org/magazines/navalhistory/2009-06/action-day-days
631911636	20170228	201702	2017	2017.1589	IRL	IRELAND	IRL								USA	UTAH	USA								1	043	043	04	1	2.8	1	1	1	-3.40243352861649	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	54.5	-6.5	-2604275	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170228	https://www.usni.org/magazines/navalhistory/2009-06/action-day-days
631911779	20170228	201702	2017	2017.1589	JUD	ATTORNEY						JUD													1	020	020	02	1	3.0	5	1	5	-4.81049562682216	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	0							1	China	CH	CH	35	105	CH	20170228	https://www.minnpost.com/glean/2017/02/security-breaks-confrontation-minneapolis-institute-art
631911870	20170228	201702	2017	2017.1589	LAB	WORKER						LAB			USAEDU	CALIFORNIA	USA					EDU			1	010	010	01	1	0.0	30	3	30	-2.48820248820249	1	India	IN	IN	20	77	IN	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170228	http://mspmentor.net/careers/it-workers-protest-layoffs-offshoring-jobs-india
631911993	20170228	201702	2017	2017.1589	MEX	MEXICO	MEX								USA	AMERICAN	USA								1	010	010	01	1	0.0	1	1	1	-0.38461538461539	4	Naica, Chihuahua, Mexico	MX	MX06	27.85	-105.483	-1684690	1	United States	US	US	38	-97	US	4	Naica, Chihuahua, Mexico	MX	MX06	27.85	-105.483	-1684690	20170228	http://www.themarshalltown.com/biologists-find-life-in-50000-year-old-mexican-cave/23420
631912358	20170228	201702	2017	2017.1589	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	1	1	1	-1.35027799841143	1	India	IN	IN	20	77	IN	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170228	http://newspaperpost.com/2017/02/28/ward-chamb%D0%B5rlin-jr-archit%D0%B5ct-%D0%BEf-nati%D0%BEns-public-br%D0%BEadcasting-di%D0%B5s-at-95/
631912485	20170228	201702	2017	2017.1589	USA	UNITED STATES	USA																		1	193	193	19	4	-10.0	6	5	6	-9.67864674899668	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	0							4	Warangal, Andhra Pradesh, India	IN	IN02	18	79.5833	-2114674	20170228	http://www.prokerala.com/news/articles/a721980.html
631912528	20170228	201702	2017	2017.1589	USA	UNITED STATES	USA								CVL	ENGINEER						CVL			1	193	193	19	4	-10.0	935	92	933	-4.05486267137529	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	20170228	http://www.india.com/news/agencies/kansas-shooting-last-rites-of-engineer-srinivas-kuchibhotla-to-be-performed-today-1878623/
631912544	20170228	201702	2017	2017.1589	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	042	042	04	1	1.9	1	1	1	-1.35027799841143	1	India	IN	IN	20	77	IN	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	India	IN	IN	20	77	IN	20170228	http://newspaperpost.com/2017/02/28/ward-chamb%D0%B5rlin-jr-archit%D0%B5ct-%D0%BEf-nati%D0%BEns-public-br%D0%BEadcasting-di%D0%B5s-at-95/
631912574	20170228	201702	2017	2017.1589	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-3.40243352861649	4	English Channel, United Kingdom (general), United Kingdom	UK	UK00	54.5833	-3.68333	-2595622	4	English Channel, United Kingdom (general), United Kingdom	UK	UK00	54.5833	-3.68333	-2595622	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170228	https://www.usni.org/magazines/navalhistory/2009-06/action-day-days
631912575	20170228	201702	2017	2017.1589	USA	AMERICAN	USA								GBR	BRITISH	GBR								1	043	043	04	1	2.8	6	1	6	-3.40243352861649	2	Utah, United States	US	USUT	40.1135	-111.854	UT	4	English Channel, United Kingdom (general), United Kingdom	UK	UK00	54.5833	-3.68333	-2595622	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170228	https://www.usni.org/magazines/navalhistory/2009-06/action-day-days
631912597	20170228	201702	2017	2017.1589	USA	WASHINGTON	USA								GOV	PRESIDENT						GOV			1	090	090	09	2	-2.0	2	1	2	-2.94117647058824	1	Canada	CA	CA	60	-95	CA	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170228	http://www.virginislandsdailynews.com/ap/sessions-says-he-ll-recuse-himself-on-russia-probe-if/article_78f04ba9-3087-5954-8d8e-677c0c63379d.html
631912598	20170228	201702	2017	2017.1589	USA	WASHINGTON	USA								GOV	PRESIDENT						GOV			1	090	090	09	2	-2.0	6	1	6	-2.94117647058824	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170228	http://www.virginislandsdailynews.com/ap/sessions-says-he-ll-recuse-himself-on-russia-probe-if/article_78f04ba9-3087-5954-8d8e-677c0c63379d.html
631912646	20170228	201702	2017	2017.1589	USA	BOSTON	USA								NGOUSA	AMERICAN ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE	USA					NGO			1	010	010	01	1	0.0	1	1	1	-0.38461538461539	4	Naica, Chihuahua, Mexico	MX	MX06	27.85	-105.483	-1684690	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170228	http://www.themarshalltown.com/biologists-find-life-in-50000-year-old-mexican-cave/23420
631912661	20170228	201702	2017	2017.1589	USA	WASHINGTON	USA								RUSGOV	RUSSIA	RUS					GOV			1	090	090	09	2	-2.0	2	1	2	-2.94117647058824	1	Russia	RS	RS	60	100	RS	1	Canada	CA	CA	60	-95	CA	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170228	http://www.virginislandsdailynews.com/ap/sessions-says-he-ll-recuse-himself-on-russia-probe-if/article_78f04ba9-3087-5954-8d8e-677c0c63379d.html
631912679	20170228	201702	2017	2017.1589	USA	BOSTON	USA								USAGOV	NASA	USA					GOV			1	010	010	01	1	0.0	2	1	2	-0.38461538461539	4	Naica, Chihuahua, Mexico	MX	MX06	27.85	-105.483	-1684690	4	Naica, Chihuahua, Mexico	MX	MX06	27.85	-105.483	-1684690	1	United States	US	US	38	-97	US	20170228	http://www.themarshalltown.com/biologists-find-life-in-50000-year-old-mexican-cave/23420
631912735	20170228	201702	2017	2017.1589	USAGOV	UNITED STATES	USA					GOV			CAN	CANADA	CAN								0	013	013	01	1	0.4	1	1	1	-1.87319884726225	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Canada	CA	CA	60	-95	CA	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170228	http://fox40.com/2017/02/27/wilbur-ross-approved-by-senate-as-trumps-commerce-secretary/
631912743	20170228	201702	2017	2017.1589	USAGOV	UNITED STATES	USA					GOV			MEX	MEXICO	MEX								0	013	013	01	1	0.4	1	1	1	-1.87319884726225	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170228	http://fox40.com/2017/02/27/wilbur-ross-approved-by-senate-as-trumps-commerce-secretary/
631912759	20170228	201702	2017	2017.1589	USAGOVPTY	HILLARY CLINTON	USA					GOV													1	012	012	01	1	-0.4	6	1	6	0.60606060606061	1	Mexico	MX	MX	23	-102	MX	0							2	California, United States	US	USCA	36.17	-119.746	CA	20170228	http://www.voanews.com/a/poll-says-us-teens-disillusioned-divided-by-politics/3743007.html
631912760	20170228	201702	2017	2017.1589	USAGOVPTY	HILLARY CLINTON	USA					GOV			EDU	STUDENT						EDU			1	046	046	04	1	7.0	4	1	4	0.60606060606061	2	California, United States	US	USCA	36.17	-119.746	CA	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170228	http://www.voanews.com/a/poll-says-us-teens-disillusioned-divided-by-politics/3743007.html
631912763	20170228	201702	2017	2017.1589	USAGOVPTY	HILLARY CLINTON	USA					GOV			USA	UNITED STATES	USA								1	012	012	01	1	-0.4	2	1	2	0.60606060606061	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	1	Mexico	MX	MX	23	-102	MX	20170228	http://www.voanews.com/a/poll-says-us-teens-disillusioned-divided-by-politics/3743007.html
631913685	20160229	201602	2016	2016.1616	USA	UNITED STATES	USA								USAMED	THE ASSOCIATED PRESS	USA					MED			0	013	013	01	1	0.4	2	1	2	-5.32915360501568	1	Iran	IR	IR	32	53	IR	3	Olathe, Kansas, United States	US	USKS	38.8814	-94.8191	479198	1	Mexico	MX	MX	23	-102	MX	20170228	http://www.latimes.com/nation/nationnow/la-na-911call-bar-shooting-20170227-story.html
631913687	20160229	201602	2016	2016.1616	USACVL	HERITAGE FOUNDATION	USA					CVL			LAB	WORKER						LAB			0	071	071	07	2	7.4	2	1	2	0.50968399592253	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170228	http://www.politico.com/story/2017/02/ross-confirmed-to-lead-commerce-235469
631913731	20170221	201702	2017	2017.1397	USA	AMERICAN	USA								PERGOV	PERU	PER					GOV			0	125	125	12	3	-5.0	2	1	2	-1.34730538922155	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170228	http://www.newsday.com/opinion/commentary/what-america-s-allies-want-to-ask-donald-trump-1.13185022
631913898	20170228	201702	2017	2017.1589											MIL	AIR FORCE						MIL			1	042	042	04	1	1.9	2	1	2	-1.0989010989011	0							1	United States	US	US	38	-97	US	4	Yelahanka, Karnataka, India	IN	IN19	13.1075	77.6003	-2114864	20170228	http://www.pacaf.af.mil/News/Photos.aspx?igphoto=2001704588
631913974	20170228	201702	2017	2017.1589											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	1	1	1	-6.62525879917184	0							1	India	IN	IN	20	77	IN	3	Johnson County, Kansas, United States	US	USKS	38.8667	-94.8669	485010	20170228	http://www.virginislandsdailynews.com/ap/kansas-shooting-suspect-appears-in-court-clinton-prods-trump-to/article_afe41565-8c3f-5df2-8e83-5ef34d2bac74.html
631914095	20170228	201702	2017	2017.1589	AUS	AUSTRALIA	AUS								USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-1.34730538922155	1	Australia	AS	AS	-27	133	AS	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170228	http://www.newsday.com/opinion/commentary/what-america-s-allies-want-to-ask-donald-trump-1.13185022
631914248	20170228	201702	2017	2017.1589	CAN	SASKATCHEWAN	CAN																		1	033	033	03	1	5.2	4	1	4	-1.4218009478673	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	0							1	United States	US	US	38	-97	US	20170228	http://thestarphoenix.com/news/local-news/sanctuary-city-group-drafting-resolution-for-saskatoon-city-council
631914267	20170228	201702	2017	2017.1589	CAN	CANADIAN	CAN								CRM	ILLEGAL IMMIGRANT						CRM			0	051	051	05	1	3.4	2	2	2	-3.68613168680795	1	United States	US	US	38	-97	US	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	United States	US	US	38	-97	US	20170228	http://ipolitics.ca/2017/02/27/by-ignoring-border-hopping-trudeau-is-asking-for-trouble/
631914269	20170228	201702	2017	2017.1589	CAN	CANADIAN	CAN								CRM	ILLEGAL IMMIGRANT						CRM			0	173	173	17	4	-5.0	2	1	2	-3.52187833511206	1	United States	US	US	38	-97	US	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	United States	US	US	38	-97	US	20170228	http://ipolitics.ca/2017/02/27/by-ignoring-border-hopping-trudeau-is-asking-for-trouble/
631914307	20170228	201702	2017	2017.1589	CHN	CHINA	CHN																		0	130	130	13	3	-4.4	6	1	6	0.50968399592253	1	China	CH	CH	35	105	CH	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170228	http://www.politico.com/story/2017/02/ross-confirmed-to-lead-commerce-235469
631914322	20170228	201702	2017	2017.1589	CHN	CHINA	CHN								USA	LAS VEGAS	USA								1	043	043	04	1	2.8	12	1	10	1.36986301369863	4	Hainan, Hainan, China	CH	CH31	18.9394	109.484	6025157	3	Las Vegas, Nevada, United States	US	USNV	36.175	-115.137	847388	4	Hainan, Hainan, China	CH	CH31	18.9394	109.484	6025157	20170228	http://www.reviewjournal.com/business/tourism/travel-agents-return-china-after-selling-las-vegas-trip
631914323	20170228	201702	2017	2017.1589	CHN	CHINA	CHN								USA	UTAH	USA								1	046	046	04	1	7.0	2	1	2	0.4	1	China	CH	CH	35	105	CH	1	Singapore	SN	SN	1.3667	103.8	SN	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170228	http://pulse.ng/bi/politics/former-us-ambassador-in-talks-to-be-deputy-secretary-of-state-id6292696.html
631914561	20170228	201702	2017	2017.1589	EDU	STUDENT						EDU			USA	COLORADO	USA								0	010	010	01	1	0.0	2	1	2	1.97674418604651	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	4	Colorado River, Mexico (general), Mexico	MX	MX00	31.9	-114.95	-1658851	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	20170228	http://www.colorado.edu/today/2017/02/27/beyond-boulder-learning-about-law-raft-colorado-river
631914687	20170228	201702	2017	2017.1589	FRA	FRANCE	FRA								USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-1.34730538922155	4	Paris, France (general), France	FR	FR00	48.8667	2.33333	-1456928	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170228	http://www.newsday.com/opinion/commentary/what-america-s-allies-want-to-ask-donald-trump-1.13185022
631914693	20170228	201702	2017	2017.1589	GBR	UNITED KINGDOM	GBR																		1	020	020	02	1	3.0	1	1	1	-3.06513409961686	1	United States	US	US	38	-97	US	0							1	United Kingdom	UK	UK	54	-2	UK	20170228	http://www.nbcnews.com/news/us-news/merriam-webster-tweet-corrects-conway-s-definition-feminism-n725096?cid=public-rss_20170228
631914858	20170228	201702	2017	2017.1589	GOV	GOVERNMENT						GOV			USA	THE US	USA								1	020	020	02	1	3.0	4	1	4	-0.23696682464455	1	United States	US	US	38	-97	US	4	Lasalgaon, Maharashtra, India	IN	IN16	20.15	74.2333	-2102525	1	United States	US	US	38	-97	US	20170228	http://economictimes.indiatimes.com/markets/stocks/news/need2know-Six-macro-triggers-that-matter-for-market-today/articleshow/57384181.cms
631915025	20170228	201702	2017	2017.1589	JPN	JAPAN	JPN																		1	071	071	07	2	7.4	1	1	1	-9.69560315670801	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	0							1	United Kingdom	UK	UK	54	-2	UK	20170228	http://www.kelownadailycourier.ca/business_news/national_business/article_50d9c3f8-c4bd-54b9-8bf0-cfa1dc93fb00.html
631915152	20170228	201702	2017	2017.1589	LAB	EMPLOYEE						LAB													0	017	017	01	1	0.0	2	1	2	0.28058361391694	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	0							4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20170228	http://www.whio.com/news/national/the-latest-dead-hurt-plane-hits-homes-california/KIxn1YXvtNLBxab9oXTTAM/
631915275	20170228	201702	2017	2017.1589	MEX	MEXICAN	MEX																		1	190	190	19	4	-10.0	1	1	1	-2.63157894736842	1	United States	US	US	38	-97	US	0							1	Mexico	MX	MX	23	-102	MX	20170228	http://www.babalublog.com/2017/02/27/at-academy-awards-mexican-actor-gael-bernal-garcia-who-idolizes-che-guevara-denounced-president-trump/
631915280	20170228	201702	2017	2017.1589	MEX	MEXICO	MEX								CAN	CANADA	CAN								0	130	130	13	3	-4.4	2	1	2	0.50968399592253	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170228	http://www.politico.com/story/2017/02/ross-confirmed-to-lead-commerce-235469
631915282	20170228	201702	2017	2017.1589	MEX	MEXICAN	MEX								MEXELI	MEXICO	MEX					ELI			1	190	190	19	4	-10.0	1	1	1	-2.63157894736842	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170228	http://www.babalublog.com/2017/02/27/at-academy-awards-mexican-actor-gael-bernal-garcia-who-idolizes-che-guevara-denounced-president-trump/
631915285	20170228	201702	2017	2017.1589	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-1.34730538922155	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170228	http://www.newsday.com/opinion/commentary/what-america-s-allies-want-to-ask-donald-trump-1.13185022
631915315	20170228	201702	2017	2017.1589	MIL	AIR FORCE						MIL			JPN	JAPAN	JPN								1	042	042	04	1	1.9	2	1	2	-0.55555555555555	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	4	Yelahanka, Karnataka, India	IN	IN19	13.1075	77.6003	-2114864	20170228	http://www.pacaf.af.mil/News/Photos.aspx?igphoto=2001704589
