642149663	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								CHN	CHINESE	CHN								0	015	015	01	1	0.0	2	1	2	-0.1303780964798	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://nationalinterest.org/feature/trump-should-follow-reagans-lead-taiwan-policy-19957
642149664	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								CHN	CHINESE	CHN								0	015	015	01	1	0.0	2	1	2	-0.1303780964798	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20170331	http://nationalinterest.org/feature/trump-should-follow-reagans-lead-taiwan-policy-19957
642149665	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								CHN	CHINESE	CHN								0	015	015	01	1	0.0	6	1	6	-0.1303780964798	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://nationalinterest.org/feature/trump-should-follow-reagans-lead-taiwan-policy-19957
642149667	20170331	201703	2017	2017.2493	USA	AMERICAN	USA								CHN	BEIJING	CHN								0	020	020	02	1	3.0	1	1	1	-0.1303780964798	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170331	http://nationalinterest.org/feature/trump-should-follow-reagans-lead-taiwan-policy-19957
642149668	20170331	201703	2017	2017.2493	USA	AMERICAN	USA								CHN	BEIJING	CHN								0	020	020	02	1	3.0	6	1	6	-0.1303780964798	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://nationalinterest.org/feature/trump-should-follow-reagans-lead-taiwan-policy-19957
642149669	20170331	201703	2017	2017.2493	USA	WASHINGTON	USA								CHN	CHINESE	CHN								1	040	040	04	1	1.0	2	1	2	-1.63636363636363	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://gulfnews.com/news/americas/usa/trump-predicts-very-difficult-meeting-with-china-s-xi-1.2003390
642149671	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	040	040	04	1	1.0	2	1	2	-0.99009900990099	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170331	http://news.thaivisa.com/article/204/trump-trade-tweet-sets-tone-for-tense-first-meeting-with-china-leader
642149673	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	110	110	11	3	-2.0	2	1	2	-0.99009900990099	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	20170331	http://news.thaivisa.com/article/204/trump-trade-tweet-sets-tone-for-tense-first-meeting-with-china-leader
642149701	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								CRI	COSTA RICA	CRI								1	042	042	04	1	1.9	1	1	1	1.25786163522012	4	Tuxtla, Chiapas, Mexico	MX	MX05	16.75	-93.1167	-1707140	1	United States	US	US	38	-97	US	1	Colombia	CO	CO	4	-72	CO	20170331	http://www.costaricantimes.com/the-tuxtla-summit-in-costa-rica-talks-trump-immigration/53124
642149756	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	1	1	1	-0.1303780964798	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20170331	http://nationalinterest.org/feature/trump-should-follow-reagans-lead-taiwan-policy-19957
642149811	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								MEXJUD	MEXICAN	MEX					JUD			1	111	111	11	3	-2.0	2	1	2	-2.02312138728324	3	Indianapolis, Indiana, United States	US	USIN	39.7684	-86.158	452890	1	Mexico	MX	MX	23	-102	MX	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170331	http://www.wthr.com/article/judge-appears-close-to-approving-trump-university-deal
642149877	20170331	201703	2017	2017.2493	USA	SAN ANTONIO	USA								USAJUD	UNITED STATES	USA					JUD			1	180	180	18	4	-9.0	4	1	4	-12.9230769230769	3	San Antonio, Texas, United States	US	USTX	29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX	29.4241	-98.4936	1380951	1	Mexico	MX	MX	23	-102	MX	20170331	http://www.breitbart.com/texas/2017/03/30/criminal-alien-pleads-guilty-to-assaulting-ice-deportation-officer/
642149944	20170331	201703	2017	2017.2493	USAJUD	SAN ANTONIO	USA					JUD			MEX	MEXICAN	MEX								1	015	015	01	1	0.0	4	1	4	-12.9230769230769	3	San Antonio, Texas, United States	US	USTX	29.4241	-98.4936	1380951	1	Mexico	MX	MX	23	-102	MX	3	San Antonio, Texas, United States	US	USTX	29.4241	-98.4936	1380951	20170331	http://www.breitbart.com/texas/2017/03/30/criminal-alien-pleads-guilty-to-assaulting-ice-deportation-officer/
642149945	20170331	201703	2017	2017.2493	USAJUD	UNITED STATES	USA					JUD			MEX	MEXICO	MEX								1	015	015	01	1	0.0	2	1	2	-12.9230769230769	3	San Antonio, Texas, United States	US	USTX	29.4241	-98.4936	1380951	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170331	http://www.breitbart.com/texas/2017/03/30/criminal-alien-pleads-guilty-to-assaulting-ice-deportation-officer/
642149947	20170331	201703	2017	2017.2493	USAJUD	SAN ANTONIO	USA					JUD			MEX	MEXICAN	MEX								1	180	180	18	4	-9.0	6	1	6	-12.9230769230769	3	San Antonio, Texas, United States	US	USTX	29.4241	-98.4936	1380951	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170331	http://www.breitbart.com/texas/2017/03/30/criminal-alien-pleads-guilty-to-assaulting-ice-deportation-officer/
642151090	20170324	201703	2017	2017.2301	CHN	CHINESE	CHN								USA	WASHINGTON	USA								1	040	040	04	1	1.0	4	1	4	-1.03626943005181	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170331	http://www.channelnewsasia.com/news/world/trump-trade-tweet-sets-tone-for-tense-first-meeting-with-china/3640274.html
642151091	20170324	201703	2017	2017.2301	CHN	CHINESE	CHN								USA	WASHINGTON	USA								1	040	040	04	1	1.0	4	1	4	-1.03626943005181	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://www.channelnewsasia.com/news/world/trump-trade-tweet-sets-tone-for-tense-first-meeting-with-china/3640274.html
642151093	20170324	201703	2017	2017.2301	CHNGOV	CHINESE	CHN					GOV			USA	WASHINGTON	USA								1	040	040	04	1	1.0	12	1	12	-1.03626943005181	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170331	http://www.channelnewsasia.com/news/world/trump-trade-tweet-sets-tone-for-tense-first-meeting-with-china/3640274.html
642151099	20170324	201703	2017	2017.2301	USA	WASHINGTON	USA								CHN	CHINESE	CHN								1	040	040	04	1	1.0	4	1	4	-1.03626943005181	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://www.channelnewsasia.com/news/world/trump-trade-tweet-sets-tone-for-tense-first-meeting-with-china/3640274.html
642151100	20170324	201703	2017	2017.2301	USA	WASHINGTON	USA								CHN	CHINESE	CHN								1	040	040	04	1	1.0	4	1	4	-1.03626943005181	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170331	http://www.channelnewsasia.com/news/world/trump-trade-tweet-sets-tone-for-tense-first-meeting-with-china/3640274.html
642151101	20170324	201703	2017	2017.2301	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	040	040	04	1	1.0	2	1	2	-0.92378752886836	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170331	http://www.jasarat.org/2017/03/31/chinas-xi-to-meet-trump-in-florida-next-week/
642151102	20170324	201703	2017	2017.2301	USA	WASHINGTON	USA								CHNGOV	CHINESE	CHN					GOV			1	040	040	04	1	1.0	12	1	12	-1.03626943005181	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170331	http://www.channelnewsasia.com/news/world/trump-trade-tweet-sets-tone-for-tense-first-meeting-with-china/3640274.html
642151290	20170331	201703	2017	2017.2493											SEA	SOUTHEAST ASIA	SEA								0	051	051	05	1	3.4	2	1	2	-0.37453183520599	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://www.philstar.com/news-feature/2017/03/31/1686343/china-duterte-and-crisis-philippine-us-alliance
642151425	20170331	201703	2017	2017.2493	BRAGOV	DILMA ROUSSEFF	BRA					GOV													1	051	051	05	1	3.4	2	1	2	-2.41423125794155	1	Mexico	MX	MX	23	-102	MX	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://brazzil.com/brazil-prosecutor-wants-president-temer-impeached-for-illegal-campaign-with-rousseff/
642151449	20170331	201703	2017	2017.2493	BUS	CORPORATION						BUS			CHN	CHINA	CHN								1	090	090	09	2	-2.0	1	1	1	1.30057803468208	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://www.vnews.com/column-kushner-vn-033117-8994183
642151533	20170331	201703	2017	2017.2493	CHN	CHINA	CHN								SEA	SOUTHEAST ASIA	SEA								0	051	051	05	1	3.4	2	1	2	-0.37453183520599	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://www.philstar.com/news-feature/2017/03/31/1686343/china-duterte-and-crisis-philippine-us-alliance
642151535	20170331	201703	2017	2017.2493	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	1.30057803468208	1	China	CH	CH	35	105	CH	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	38.8773	-77.0178	529189	1	China	CH	CH	35	105	CH	20170331	http://www.vnews.com/column-kushner-vn-033117-8994183
642151536	20170331	201703	2017	2017.2493	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	1.30057803468208	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170331	http://www.vnews.com/column-kushner-vn-033117-8994183
642151537	20170331	201703	2017	2017.2493	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	036	036	03	1	4.0	6	4	6	0.466041928127265	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170331	http://www.jasarat.org/2017/03/31/chinas-xi-to-meet-trump-in-florida-next-week/
642151539	20170331	201703	2017	2017.2493	CHNGOV	CHINESE	CHN					GOV			GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	3	1	3	-0.92378752886836	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170331	http://www.jasarat.org/2017/03/31/chinas-xi-to-meet-trump-in-florida-next-week/
642151540	20170331	201703	2017	2017.2493	CHNGOV	CHINA	CHN					GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	-0.92378752886836	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170331	http://www.jasarat.org/2017/03/31/chinas-xi-to-meet-trump-in-florida-next-week/
642151541	20170331	201703	2017	2017.2493	CHNGOV	CHINESE	CHN					GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	-0.92378752886836	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170331	http://www.jasarat.org/2017/03/31/chinas-xi-to-meet-trump-in-florida-next-week/
642151606	20170331	201703	2017	2017.2493	COP	LAW ENFORCEMENT OFFICER						COP			USA	NEW YORK	USA								1	173	173	17	4	-5.0	1	1	1	-8.04020100502512	4	Nayarit, Sonora, Mexico	MX	MX26	31.6667	-113.3	-3869276	2	New York, United States	US	USNY	42.1497	-74.9384	NY	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170331	http://www.nbcnews.com/news/us-news/u-s-arrests-mexican-prosecutor-san-diego-alleging-massive-drug-n740406?cid=public-rss_20170331
642151925	20170331	201703	2017	2017.2493	GOV	AUTHORITIES						GOV													1	130	130	13	3	-4.4	14	2	14	-4.67120433393526	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	0							2	Nevada, United States	US	USNV	38.4199	-117.122	NV	20170331	http://www.stltoday.com/travel/the-latest-multiple-power-outages-reported-amid-vegas-wind/article_d55007b2-55bd-52f1-b677-d79705352577.html
642151957	20170331	201703	2017	2017.2493	GOV	PRESIDENT						GOV			CHNGOV	CHINESE	CHN					GOV			1	036	036	03	1	4.0	3	1	3	-0.92378752886836	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170331	http://www.jasarat.org/2017/03/31/chinas-xi-to-meet-trump-in-florida-next-week/
642152040	20170331	201703	2017	2017.2493	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	124	58	124	-2.589158809477	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170331	http://www.sfgate.com/news/world/article/US-wants-China-to-take-action-to-stop-North-Korea-11039755.php
642152392	20170331	201703	2017	2017.2493	MEXCOP	MEXICO	MEX					COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-8.04020100502512	4	Nayarit, Sonora, Mexico	MX	MX26	31.6667	-113.3	-3869276	2	New York, United States	US	USNY	42.1497	-74.9384	NY	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170331	http://www.nbcnews.com/news/us-news/u-s-arrests-mexican-prosecutor-san-diego-alleging-massive-drug-n740406?cid=public-rss_20170331
642152393	20170331	201703	2017	2017.2493	MEXJUD	MEXICAN	MEX					JUD			USA	SAN DIEGO	USA								1	1121	112	11	3	-2.0	3	1	3	-8.04020100502512	4	Nayarit, Sonora, Mexico	MX	MX26	31.6667	-113.3	-3869276	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170331	http://www.nbcnews.com/news/us-news/u-s-arrests-mexican-prosecutor-san-diego-alleging-massive-drug-n740406?cid=public-rss_20170331
642152730	20170331	201703	2017	2017.2493	SEA	SOUTHEAST ASIA	SEA								USA	UNITED STATES	USA								0	051	051	05	1	3.4	8	1	8	-0.37453183520599	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://www.philstar.com/news-feature/2017/03/31/1686343/china-duterte-and-crisis-philippine-us-alliance
642153013	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								CHN	CHINESE	CHN								1	010	010	01	1	0.0	131	63	131	-2.42817176365894	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170331	http://www.sfgate.com/news/world/article/US-wants-China-to-take-action-to-stop-North-Korea-11039755.php
642153015	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								CHN	CHINESE	CHN								0	010	010	01	1	0.0	22	11	22	-1.64912471051472	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170331	http://www.beaumontenterprise.com/news/world/article/US-wants-China-to-take-action-to-stop-North-Korea-11039755.php
642153017	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	040	040	04	1	1.0	2	1	2	-0.92378752886836	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170331	http://www.jasarat.org/2017/03/31/chinas-xi-to-meet-trump-in-florida-next-week/
642153083	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	160	75	160	-2.32295089766553	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170331	http://www.sfgate.com/news/world/article/US-wants-China-to-take-action-to-stop-North-Korea-11039755.php
642153109	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								JUD	JUDGE						JUD			0	111	111	11	3	-2.0	2	1	2	-4.07801418439716	2	California, United States	US	USCA	36.17	-119.746	CA	1	Mexico	MX	MX	23	-102	MX	2	California, United States	US	USCA	36.17	-119.746	CA	20170331	http://www.japantimes.co.jp/news/2017/03/31/business/trump-university-suits-face-final-hurdle-settlement-plaintiffs-want-apology/
642153148	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								RUS	RUSSIAN	RUS								0	010	010	01	1	0.0	132	63	132	-2.39885108613445	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Russia	RS	RS	60	100	RS	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170331	http://www.sfgate.com/news/world/article/US-wants-China-to-take-action-to-stop-North-Korea-11039755.php
642153150	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								RUS	RUSSIAN	RUS								0	010	010	01	1	0.0	22	11	22	-1.64912471051472	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	Russia	RS	RS	60	100	RS	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170331	http://www.beaumontenterprise.com/news/world/article/US-wants-China-to-take-action-to-stop-North-Korea-11039755.php
642154495	20170324	201703	2017	2017.2301	CHN	CHINESE	CHN								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	2	1	2	0.44742729306487	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170331	http://www.dnaindia.com/world/report-chinese-president-to-meet-trump-next-week-in-florida-2376128
642154496	20170324	201703	2017	2017.2301	CHN	CHINESE	CHN								USAGOV	U. S.	USA					GOV			1	036	036	03	1	4.0	2	1	2	0.44742729306487	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170331	http://www.dnaindia.com/world/report-chinese-president-to-meet-trump-next-week-in-florida-2376128
642154497	20170324	201703	2017	2017.2301	CHN	CHINESE	CHN								USAGOV	U. S.	USA					GOV			1	036	036	03	1	4.0	1	1	1	0.44742729306487	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170331	http://www.dnaindia.com/world/report-chinese-president-to-meet-trump-next-week-in-florida-2376128
642154499	20170324	201703	2017	2017.2301	CHNGOV	XI JINPING	CHN					GOV			FIN	FINLAND	FIN								1	036	036	03	1	4.0	2	2	2	-1.00821204976015	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170331	http://www.dnaindia.com/world/report-trump-expects-very-difficult-meeting-with-chinese-president-next-2376123
642154501	20170324	201703	2017	2017.2301	CHNGOV	CHINESE	CHN					GOV			FIN	FINLAND	FIN								1	036	036	03	1	4.0	4	1	2	0.44742729306487	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	1	Finland	FI	FI	64	26	FI	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170331	http://www.dnaindia.com/world/report-chinese-president-to-meet-trump-next-week-in-florida-2376128
642154504	20170324	201703	2017	2017.2301	CHNGOV	CHINESE	CHN					GOV			GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	4	1	4	0.44742729306487	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170331	http://www.dnaindia.com/world/report-chinese-president-to-meet-trump-next-week-in-florida-2376128
642154506	20170324	201703	2017	2017.2301	CHNGOV	CHINESE	CHN					GOV			USA	FLORIDA	USA								1	040	040	04	1	1.0	4	1	4	0.44742729306487	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170331	http://www.dnaindia.com/world/report-chinese-president-to-meet-trump-next-week-in-florida-2376128
642154507	20170324	201703	2017	2017.2301	CHNGOV	CHINA	CHN					GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	3	1	3	0.44742729306487	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170331	http://www.dnaindia.com/world/report-chinese-president-to-meet-trump-next-week-in-florida-2376128
642154508	20170324	201703	2017	2017.2301	CHNGOV	CHINA	CHN					GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	0.44742729306487	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170331	http://www.dnaindia.com/world/report-chinese-president-to-meet-trump-next-week-in-florida-2376128
642154510	20170324	201703	2017	2017.2301	CHNGOV	CHINA	CHN					GOV			USAGOV	U. S.	USA					GOV			1	036	036	03	1	4.0	2	1	2	0.44742729306487	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170331	http://www.dnaindia.com/world/report-chinese-president-to-meet-trump-next-week-in-florida-2376128
642154512	20170324	201703	2017	2017.2301	GOV	PRESIDENT						GOV			CHN	CHINESE	CHN								1	036	036	03	1	4.0	2	1	2	0.44742729306487	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170331	http://www.dnaindia.com/world/report-chinese-president-to-meet-trump-next-week-in-florida-2376128
642154514	20170324	201703	2017	2017.2301	GOV	PRESIDENT						GOV			CHNGOV	CHINESE	CHN					GOV			1	036	036	03	1	4.0	4	1	4	0.44742729306487	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170331	http://www.dnaindia.com/world/report-chinese-president-to-meet-trump-next-week-in-florida-2376128
642154522	20170324	201703	2017	2017.2301	USA	FLORIDA	USA								CHNGOV	CHINESE	CHN					GOV			1	040	040	04	1	1.0	10	1	6	0.44742729306487	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170331	http://www.dnaindia.com/world/report-chinese-president-to-meet-trump-next-week-in-florida-2376128
642154523	20170324	201703	2017	2017.2301	USA	UNITED STATES	USA								CHNGOV	CHINA	CHN					GOV			1	040	040	04	1	1.0	6	1	3	0.44742729306487	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170331	http://www.dnaindia.com/world/report-chinese-president-to-meet-trump-next-week-in-florida-2376128
642154524	20170324	201703	2017	2017.2301	USA	UNITED STATES	USA								CHNGOV	CHINA	CHN					GOV			1	040	040	04	1	1.0	2	1	2	0.44742729306487	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170331	http://www.dnaindia.com/world/report-chinese-president-to-meet-trump-next-week-in-florida-2376128
