624088962	20170204	201702	2017	2017.0932	GOV	ADMINISTRATION						GOV			MEX	MEXICO	MEX								1	020	020	02	1	3.0	1	1	1	0	1	Mexico	MX	MX	23	-102	MX	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170204	http://thehill.com/blogs/in-the-know/in-the-know/317844-chelsea-handler-no-apologies-for-being-too-political
624089000	20170204	201702	2017	2017.0932	HINAST700	YOGA				HIN					USA	UNITED STATES	USA								0	172	172	17	4	-5.0	1	1	1	2.57680872150645	1	China	CH	CH	35	105	CH	3	Fort Worth, Texas, United States	US	USTX	32.7254	-97.3208	1380947	3	Fort Worth, Texas, United States	US	USTX	32.7254	-97.3208	1380947	20170204	http://www.dfw.com/2017/02/03/1171355/tarrant-restaurant-news-as-sweet.html
624089265	20170204	201702	2017	2017.0932	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								0	130	130	13	3	-4.4	7	3	7	-2.6552508426283	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	http://www.uniondemocrat.com/opinion/5041375-151/continuing-in-obamas-path
624089302	20170204	201702	2017	2017.0932	MNCKOR	HYUNDAI	KOR					MNC													1	046	046	04	1	7.0	2	1	2	1.66666666666667	1	India	IN	IN	20	77	IN	0							2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170204	http://www.drivespark.com/four-wheelers/2017/hyundai-new-compact-suv-to-be-named-kona-020398.html
624089514	20170204	201702	2017	2017.0932	USA	UNITED STATES	USA																		1	011	011	01	1	-0.1	1	1	1	0.21276595744681	1	China	CH	CH	35	105	CH	0							2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170204	http://www.themalaymailonline.com/world/article/body-of-canadian-filmmaker-found-off-florida-coast
624089538	20170204	201702	2017	2017.0932	USA	NEVADA	USA																		0	043	043	04	1	2.8	8	1	8	-4.29082240762813	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20170204	http://defensamexico.activoforo.com/t28631-la-nueva-amenaza-sanitaria-esta-aqui-surge-agente-biologico-resistente-a-todos-los-antibioticos
624089596	20170204	201702	2017	2017.0932	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	036	036	03	1	4.0	3	1	3	2.57680872150645	3	Fort Worth, Texas, United States	US	USTX	32.7254	-97.3208	1380947	1	China	CH	CH	35	105	CH	3	Fort Worth, Texas, United States	US	USTX	32.7254	-97.3208	1380947	20170204	http://www.dfw.com/2017/02/03/1171355/tarrant-restaurant-news-as-sweet.html
624089626	20170204	201702	2017	2017.0932	USA	UNITED STATES	USA								CVL	MIGRANT						CVL			0	010	010	01	1	0.0	3	2	3	-5.88306215480715	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	Mexico	MX	MX	23	-102	MX	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170204	http://www.miamiherald.com/news/nation-world/world/americas/cuba/article130644704.html
624089653	20170204	201702	2017	2017.0932	USA	COLORADO	USA								EDUEDU	UNIVERSITY						EDU	EDU		1	040	040	04	1	1.0	10	1	10	2.71493212669683	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	1	Mexico	MX	MX	23	-102	MX	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	20170204	http://www.lcsun-news.com/story/news/2017/02/03/nmsus-sullivan-chair-western-interstate-commission-higher-education/97462400/
624089686	20170204	201702	2017	2017.0932	USA	NEW YORK	USA								INDGOV	MANMOHAN SINGH	IND					GOV			1	071	071	07	2	7.4	1	1	1	-1.91570881226053	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	India	IN	IN	20	77	IN	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170204	http://ianslive.in/index.php?param=news/Clinton_aide_helped_Chatwal_get_invited_to_Manmohan_lunch-541348/LatestNews/
624089721	20170204	201702	2017	2017.0932	USA	UNITED STATES	USA								MEXGOV	MEXICO	MEX					GOV			0	0233	023	02	1	3.4	1	1	1	-6.28667225481978	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	Mexico	MX	MX	23	-102	MX	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170204	http://www.miamiherald.com/news/nation-world/world/americas/cuba/article130644704.html
624089722	20170204	201702	2017	2017.0932	USA	UNITED STATES	USA								MEXGOV	MEXICO	MEX					GOV			0	0233	023	02	1	3.4	3	2	3	-5.88306215480715	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170204	http://www.miamiherald.com/news/nation-world/world/americas/cuba/article130644704.html
624089826	20170204	201702	2017	2017.0932	USAGOV	THE WHITE HOUSE	USA					GOV			BUS	SERVER						BUS			1	010	010	01	1	0.0	1	1	1	-1.91570881226053	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20170204	http://ianslive.in/index.php?param=news/Clinton_aide_helped_Chatwal_get_invited_to_Manmohan_lunch-541348/LatestNews/
624089833	20170204	201702	2017	2017.0932	USAGOV	UNITED STATES	USA					GOV			GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	2	1	2	-8.68761552680223	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170204	http://www.floppingaces.net/most-wanted/sorry-liberal-elites-people-quite-like-the-big-bad-boy-in-the-white-house/
624090914	20170105	201701	2017	2017.0137	MEX	MEXICAN	MEX																		0	020	020	02	1	3.0	2	1	2	-0.52473763118441	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170204	http://www.sandiegouniontribune.com/news/border-baja-california/sd-me-baja-nationalism-20170201-story.html
624090923	20170128	201701	2017	2017.0767	PSE	WEST BANK	PSE								MEX	MEXICO	MEX								1	061	061	06	2	6.4	2	1	2	-4.66417910447762	1	West Bank	WE	WE	31.6667	35.25	WE	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	http://perspectivabetica.com/2017/02/04/trump-says-israeli-settlements-not-impediment-to-peace-but/
624091129	20170204	201702	2017	2017.0932	BUS	COMPANIES						BUS													1	033	033	03	1	5.2	3	1	3	-3.5593220338983	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Mexico	MX	MX	23	-102	MX	20170204	http://www.nmtv.tv/amid-tension-over-his-policies-ceos-of-major-us-companies-to-meet-trump/
624091146	20170204	201702	2017	2017.0932	BUS	COMPANY						BUS			CAN	TORONTO	CAN								1	043	043	04	1	2.8	16	1	16	1.09243697478992	3	Boise, Idaho, United States	US	USID	43.6135	-116.203	400590	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Boise, Idaho, United States	US	USID	43.6135	-116.203	400590	20170204	http://www.eetimes.com/document.asp?doc_id=1331298&piddl_msgid=368219
624091151	20170204	201702	2017	2017.0932	BUS	BOSS						BUS			GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	2	1	2	-1.31004366812227	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170204	https://www.nationalmemo.com/jon-stewart-trumps-executive-orders/
624091212	20170204	201702	2017	2017.0932	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	090	090	09	2	-2.0	3	1	3	-1.83206106870229	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Russia	RS	RS	60	100	RS	20170204	http://www.pauldavisoncrime.com/search/label/intelligence
624091219	20170204	201702	2017	2017.0932	CHR	CHRISTIAN				CHR					MEX	MEXICO	MEX								1	043	043	04	1	2.8	1	1	1	-2.12765957446809	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170204	https://www.nationalmemo.com/vatican-worried-immigration-order/
624091300	20170204	201702	2017	2017.0932	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								1	050	050	05	1	3.5	6	1	6	-4.75113122171945	1	Mexico	MX	MX	23	-102	MX	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170204	http://www.deccanchronicle.com/world/america/040217/wife-turns-out-to-support-mexican-drug-lord-el-chapo-in-new-york-court.html
624091407	20170204	201702	2017	2017.0932	GBR	UNITED KINGDOM	GBR								sco	SCOTTISH			sco						1	010	010	01	1	0.0	1	1	1	3.63489499192245	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170204	http://www.broadwayworld.com/los-angeles/article/Pacific-Symphony-To-Capture-Imagination-With-SCOTTISH-FANTASY-22-4-20170203
624091680	20170204	201702	2017	2017.0932	ITA	ITALY	ITA																		0	042	042	04	1	1.9	1	1	1	3.63489499192245	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170204	http://www.broadwayworld.com/los-angeles/article/Pacific-Symphony-To-Capture-Imagination-With-SCOTTISH-FANTASY-22-4-20170203
624091684	20170204	201702	2017	2017.0932	ITA	ITALY	ITA								VAT	VATICAN	VAT								1	020	020	02	1	3.0	2	1	2	-2.12765957446809	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	Mexico	MX	MX	23	-102	MX	20170204	https://www.nationalmemo.com/vatican-worried-immigration-order/
624091854	20170204	201702	2017	2017.0932	MEX	MEXICO	MEX																		1	010	010	01	1	0.0	1	1	1	-2.12765957446809	1	Mexico	MX	MX	23	-102	MX	0							3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170204	https://www.nationalmemo.com/vatican-worried-immigration-order/
624091856	20170204	201702	2017	2017.0932	MEX	MEXICO	MEX								CHR	CHRISTIAN				CHR					1	042	042	04	1	1.9	1	1	1	-2.12765957446809	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170204	https://www.nationalmemo.com/vatican-worried-immigration-order/
624091859	20170204	201702	2017	2017.0932	MEX	TIJUANA	MEX								CVL	RESIDENTS						CVL			1	020	020	02	1	3.0	16	2	16	-0.521053220618075	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170204	http://www.sandiegouniontribune.com/news/border-baja-california/sd-me-baja-nationalism-20170201-story.html
624091866	20170204	201702	2017	2017.0932	MEX	MEXICO	MEX								MED	MEDIA						MED			1	040	040	04	1	1.0	3	2	3	-0.521053220618075	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170204	http://www.sandiegouniontribune.com/news/border-baja-california/sd-me-baja-nationalism-20170201-story.html
624091868	20170204	201702	2017	2017.0932	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	042	042	04	1	1.9	5	2	5	-4.56411779941191	1	Mexico	MX	MX	23	-102	MX	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	20170204	http://www.deccanchronicle.com/world/america/040217/wife-turns-out-to-support-mexican-drug-lord-el-chapo-in-new-york-court.html
624091869	20170204	201702	2017	2017.0932	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	050	050	05	1	3.5	4	1	4	-4.75113122171945	1	Mexico	MX	MX	23	-102	MX	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170204	http://www.deccanchronicle.com/world/america/040217/wife-turns-out-to-support-mexican-drug-lord-el-chapo-in-new-york-court.html
624091871	20170204	201702	2017	2017.0932	MEX	MEXICO	MEX								USA	SAN DIEGO	USA								1	061	061	06	2	6.4	2	1	2	-0.52473763118441	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170204	http://www.sandiegouniontribune.com/news/border-baja-california/sd-me-baja-nationalism-20170201-story.html
624091875	20170204	201702	2017	2017.0932	MEXGOV	MEXICO	MEX					GOV			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	2	2	-0.521053220618075	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170204	http://www.sandiegouniontribune.com/news/border-baja-california/sd-me-baja-nationalism-20170201-story.html
624091906	20170204	201702	2017	2017.0932	MNCUSA	CITIGROUP	USA					MNC			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-0.941915227629509	1	Canada	CA	CA	60	-95	CA	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	20170204	https://www.mideasttime.com/highlander-capital-management-llc-cuts-stake-in-anheuser-busch-inbev-sa-bud/1517671.html
624092180	20170204	201702	2017	2017.0932	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	-2.01342281879195	1	India	IN	IN	20	77	IN	0							1	United States	US	US	38	-97	US	20170204	http://cio.economictimes.indiatimes.com/news/corporate-news/president-donald-trump-tightening-h-1b-visa-norms-to-curb-fraud-shalabh-kumar/56966018
624092207	20170204	201702	2017	2017.0932	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	4	2	4	-0.521053220618075	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	0							4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170204	http://www.sandiegouniontribune.com/news/border-baja-california/sd-me-baja-nationalism-20170201-story.html
624092217	20170204	201702	2017	2017.0932	USA	CALIFORNIA	USA																		0	110	110	11	3	-2.0	3	1	3	-0.52473763118441	2	California, United States	US	USCA	36.17	-119.746	CA	0							4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170204	http://www.sandiegouniontribune.com/news/border-baja-california/sd-me-baja-nationalism-20170201-story.html
624092333	20170204	201702	2017	2017.0932	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	020	020	02	1	3.0	4	2	4	-0.521053220618075	3	San Ysidro, California, United States	US	USCA	32.552	-117.043	1661394	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170204	http://www.sandiegouniontribune.com/news/border-baja-california/sd-me-baja-nationalism-20170201-story.html
624092334	20170204	201702	2017	2017.0932	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	020	020	02	1	3.0	2	2	2	-0.521053220618075	3	San Ysidro, California, United States	US	USCA	32.552	-117.043	1661394	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	3	San Ysidro, California, United States	US	USCA	32.552	-117.043	1661394	20170204	http://www.sandiegouniontribune.com/news/border-baja-california/sd-me-baja-nationalism-20170201-story.html
624093211	20160205	201602	2016	2016.0959	USA	WASHINGTON	USA								GOV	ADMINISTRATION						GOV			0	010	010	01	1	0.0	4	1	4	-3.51185250219491	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	http://www.wsws.org/en/articles/2017/02/04/euro-f04.html
624093349	20170204	201702	2017	2017.0932											MEX	MEXICO	MEX								1	043	043	04	1	2.8	35	2	35	-6.74068240144656	0							1	Mexico	MX	MX	23	-102	MX	3	Brooklyn, Illinois, United States	US	USIL	40.2259	-90.7632	404911	20170204	http://www.argentinastar.com/index.php/sid/251453159
624093352	20170204	201702	2017	2017.0932											MEX	MEXICO	MEX								1	180	180	18	4	-9.0	4	1	4	-1.98019801980198	0							4	Juan Lopez, Nuevo LeóX, Mexico	MX	MX19	25.9667	-98.7667	-1672392	3	Odessa, Texas, United States	US	USTX	31.8457	-102.368	1343067	20170204	http://freerepublic.com/focus/f-news/3521223/posts
624093406	20170204	201702	2017	2017.0932											USAMED	THE ASSOCIATED PRESS	USA					MED			1	040	040	04	1	1.0	6	2	6	1.81263957487733	0							1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170204	https://www.newdelhitimes.com/portugal-foreign-minister-wants-close-future-ties-with-uk123/
624093576	20170204	201702	2017	2017.0932	CHN	CHINA	CHN								EUR	EUROPE	EUR								0	061	061	06	2	6.4	2	2	2	-2.23138421531232	4	Huixquilucan, Méco, Mexico	MX	MX15	19.3603	-99.3514	8015797	4	Huixquilucan, Méco, Mexico	MX	MX15	19.3603	-99.3514	8015797	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	http://www.china.org.cn/world/Off_the_Wire/2017-02/04/content_40220874.htm
624093577	20170204	201702	2017	2017.0932	CHN	CHINA	CHN								EUR	EUROPE	EUR								0	061	061	06	2	6.4	10	4	8	-2.17714065545256	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	http://www.china.org.cn/world/Off_the_Wire/2017-02/04/content_40220874.htm
624093578	20170204	201702	2017	2017.0932	CHN	CHINA	CHN								EUR	EUROPE	EUR								0	061	061	06	2	6.4	15	4	12	-2.17714065545256	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	http://www.china.org.cn/world/Off_the_Wire/2017-02/04/content_40220874.htm
624093671	20170204	201702	2017	2017.0932	CRM	DRUG KINGPIN						CRM			NMR	NORTH AMERICA	NMR								0	016	016	01	1	-2.0	11	2	11	-7.04841459629529	1	Mexico	MX	MX	23	-102	MX	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	Mexico	MX	MX	23	-102	MX	20170204	http://www.argentinastar.com/index.php/sid/251453159
624093829	20170204	201702	2017	2017.0932	EUR	EUROPE	EUR								CHN	CHINA	CHN								0	061	061	06	2	6.4	7	5	6	-2.18780917863714	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	http://www.china.org.cn/world/Off_the_Wire/2017-02/04/content_40220874.htm
624093903	20170204	201702	2017	2017.0932	GOV	ENVOY						GOV													1	010	010	01	1	0.0	4	1	4	-3.04311073541843	1	Mexico	MX	MX	23	-102	MX	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	http://slinkingtowardretirement.com/?p=261400
624094156	20170204	201702	2017	2017.0932	JPN	JAPAN	JPN								CHN	CHINA	CHN								0	061	061	06	2	6.4	5	4	4	-2.17714065545256	1	Japan	JA	JA	36	138	JA	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	http://www.china.org.cn/world/Off_the_Wire/2017-02/04/content_40220874.htm
624094159	20170204	201702	2017	2017.0932	JPN	JAPAN	JPN								EUR	EUROPE	EUR								0	061	061	06	2	6.4	2	2	2	-2.23138421531232	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Huixquilucan, Méco, Mexico	MX	MX15	19.3603	-99.3514	8015797	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	http://www.china.org.cn/world/Off_the_Wire/2017-02/04/content_40220874.htm
624094160	20170204	201702	2017	2017.0932	JPN	JAPAN	JPN								EUR	EUROPE	EUR								0	061	061	06	2	6.4	10	4	8	-2.17714065545256	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	http://www.china.org.cn/world/Off_the_Wire/2017-02/04/content_40220874.htm
624094161	20170204	201702	2017	2017.0932	JPN	JAPAN	JPN								EUR	EUROPE	EUR								0	061	061	06	2	6.4	15	4	12	-2.17714065545256	1	Japan	JA	JA	36	138	JA	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	http://www.china.org.cn/world/Off_the_Wire/2017-02/04/content_40220874.htm
624094321	20170204	201702	2017	2017.0932	MDV	MALE	MDV								COP	POLICE						COP			1	180	180	18	4	-9.0	2	1	2	-4.51388888888889	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Rainbow Falls, Hawaii, United States	US	USHI	19.7196	-155.11	364204	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170204	http://damontucker.com/tag/rainbow-falls/
624094352	20170204	201702	2017	2017.0932	MEX	MEXICO	MEX																		1	042	042	04	1	1.9	25	2	25	-6.72940299032076	1	Mexico	MX	MX	23	-102	MX	0							3	Brooklyn, Illinois, United States	US	USIL	40.2259	-90.7632	404911	20170204	http://www.argentinastar.com/index.php/sid/251453159
624094355	20170204	201702	2017	2017.0932	MEX	MEXICO	MEX								MED	MAGAZINE						MED			1	010	010	01	1	0.0	4	2	4	-0.651797691827185	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170204	http://pulse.ng/bi/tech/trump-has-a-strange-connection-to-nikola-teslas-deadly-impenetrable-wall-of-force-id6164873.html
624094356	20170204	201702	2017	2017.0932	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	042	042	04	1	1.9	24	2	24	-6.72940299032076	1	Mexico	MX	MX	23	-102	MX	3	Brooklyn, Illinois, United States	US	USIL	40.2259	-90.7632	404911	3	Brooklyn, Illinois, United States	US	USIL	40.2259	-90.7632	404911	20170204	http://www.argentinastar.com/index.php/sid/251453159
624094357	20170204	201702	2017	2017.0932	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	050	050	05	1	3.5	1	1	1	-2.24948875255624	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Huixquilucan, Méco, Mexico	MX	MX15	19.3603	-99.3514	8015797	4	Huixquilucan, Méco, Mexico	MX	MX15	19.3603	-99.3514	8015797	20170204	http://www.china.org.cn/world/Off_the_Wire/2017-02/04/content_40220874.htm
624094726	20170204	201702	2017	2017.0932	USA	THE US	USA								CHN	CHINA	CHN								1	010	010	01	1	0.0	3	2	3	-2.55388784569506	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170204	http://www.wsws.org/en/articles/2017/02/04/euro-f04.html
624094765	20170204	201702	2017	2017.0932	USA	UNITED STATES	USA								EUR	EUROPE	EUR								0	061	061	06	2	6.4	2	2	2	-2.23138421531232	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Huixquilucan, Méco, Mexico	MX	MX15	19.3603	-99.3514	8015797	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	http://www.china.org.cn/world/Off_the_Wire/2017-02/04/content_40220874.htm
624094766	20170204	201702	2017	2017.0932	USA	UNITED STATES	USA								EUR	EUROPE	EUR								0	061	061	06	2	6.4	18	5	15	-2.18780917863714	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	http://www.china.org.cn/world/Off_the_Wire/2017-02/04/content_40220874.htm
624094819	20170204	201702	2017	2017.0932	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	043	043	04	1	2.8	34	2	34	-6.74068240144656	3	Brooklyn, Illinois, United States	US	USIL	40.2259	-90.7632	404911	1	Mexico	MX	MX	23	-102	MX	3	Brooklyn, Illinois, United States	US	USIL	40.2259	-90.7632	404911	20170204	http://www.argentinastar.com/index.php/sid/251453159
624096138	20170204	201702	2017	2017.0932	CAN	CANADA	CAN								ROU	ROMANIA									0	010	010	01	1	0.0	6	1	6	-7.37864077669903	1	Canada	CA	CA	60	-95	CA	4	Alba-Iulia, Alba, Romania	RO	RO01	46.0667	23.5833	-1150871	1	United States	US	US	38	-97	US	20170204	https://gantdaily.com/2017/02/03/romanians-protest-en-masse-against-corruption-decree/
624096144	20170204	201702	2017	2017.0932	CHN	CHINA	CHN																		1	012	012	01	1	-0.4	1	1	1	-4.48318804483188	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20170204	http://english.sina.com/world/as/2017-02-04/detail-ifyafcyx6926173.shtml
624096156	20170204	201702	2017	2017.0932	CHN	CANTON	CHN								CAN	CANADIAN	CAN								1	173	173	17	4	-5.0	1	1	1	-5.43840177580466	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Cayuga County, New York, United States	US	USNY	42.9667	-76.583	974104	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170204	http://auburnpub.com/news/local/sheriff-inmate-s-suicide-won-t-affect-u-s-marshals/article_5f3a8082-fa3c-5a8a-ba21-78fc99d408ad.html
624096185	20170204	201702	2017	2017.0932	COP	DETECTIVE						COP													0	080	080	08	2	5.0	8	4	8	0.0916590284142895	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	0							4	Whitechapel, Tower Hamlets, United Kingdom	UK	UKO5	51.5167	-0.05	-2611557	20170204	http://www.hartlepoolmail.co.uk/whats-on/tv-and-film/tv-choice-what-to-watch-on-tv-and-streaming-this-week-1-8364055
624096209	20170204	201702	2017	2017.0932	CRM	CRIMINAL						CRM			JUD	DISTRICT COURT						JUD			1	114	114	11	3	-2.0	2	1	2	-5.43840177580466	3	Cayuga County, New York, United States	US	USNY	42.9667	-76.583	974104	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Cayuga County, New York, United States	US	USNY	42.9667	-76.583	974104	20170204	http://auburnpub.com/news/local/sheriff-inmate-s-suicide-won-t-affect-u-s-marshals/article_5f3a8082-fa3c-5a8a-ba21-78fc99d408ad.html
624096389	20170204	201702	2017	2017.0932	FRA	FRANCE	FRA								ROU	ROMANIA									0	010	010	01	1	0.0	2	1	2	-7.37864077669903	1	Canada	CA	CA	60	-95	CA	4	Alba-Iulia, Alba, Romania	RO	RO01	46.0667	23.5833	-1150871	1	United States	US	US	38	-97	US	20170204	https://gantdaily.com/2017/02/03/romanians-protest-en-masse-against-corruption-decree/
