646694712	20170414	201704	2017	2017.2849	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								1	050	050	05	1	3.5	1	1	1	-3.75647668393782	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170414	http://www.washingtontimes.com/news/2017/apr/13/donald-trumps-deal-with-china-isnt-so-great/
646695007	20170414	201704	2017	2017.2849	GBRGOV	UNITED KINGDOM	GBR					GOV			IGOUNO	THE SECURITY COUNCIL		UNO				IGO			0	013	013	01	1	0.4	4	2	4	-7.19999056512293	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170414	http://www.nbcnews.com/news/world/russia-blocks-u-n-security-council-condemnation-syria-attack-n745746?cid=public-rss_20170414
646695205	20170414	201704	2017	2017.2849	IGOWSTNAT	NATO	WST	NAT				IGO			RUS	RUSSIA	RUS								1	020	020	02	1	3.0	3	1	3	-4.10583941605839	1	China	CH	CH	35	105	CH	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170414	http://giftedviz.com/2017/04/14/in-abrupt-shift-trump-warms-to-china-and-nato-sours-on/
646695319	20170414	201704	2017	2017.2849	KOR	SOUTH KOREA	KOR								USA	A US	USA								0	036	036	03	1	4.0	8	1	8	-4.85252140818268	1	South Korea	KS	KS	37	127.5	KS	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170414	http://thedailyblog.co.nz/2017/04/14/tdb-top-5-international-stories-friday-14th-april-2017/
646695323	20170414	201704	2017	2017.2849	KOR	SOUTH KOREA	KOR								USAMIL	A US	USA					MIL			0	138	138	13	3	-7.0	8	1	8	-4.85252140818268	1	South Korea	KS	KS	37	127.5	KS	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170414	http://thedailyblog.co.nz/2017/04/14/tdb-top-5-international-stories-friday-14th-april-2017/
646695402	20170414	201704	2017	2017.2849	MED	SPOKESMAN						MED			USA	UNITED STATES	USA								0	011	011	01	1	-0.1	4	2	4	-2.79859394313968	1	Ecuador	EC	EC	-2	-77.5	EC	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170414	http://news.thaivisa.com/article/1224/cia-chief-calls-wikileaks-a-hostile-intelligence-service
646695411	20170414	201704	2017	2017.2849	MEX	MEXICO	MEX																		0	130	130	13	3	-4.4	4	1	4	-4.08268733850129	1	Mexico	MX	MX	23	-102	MX	0							3	Taos County, New Mexico, United States	US	USNM	36.5667	-105.667	933056	20170414	http://www.taosnews.com/stories/vetoes-and-victorieshow-taos-county-fared-at-the-roundhouse,39881
646695418	20170414	201704	2017	2017.2849	MEX	MEXICO	MEX								LEG	LEGISLATURE						LEG			1	129	129	12	3	-5.0	2	1	2	-4.08268733850129	1	Mexico	MX	MX	23	-102	MX	3	Questa, New Mexico, United States	US	USNM	36.7039	-105.595	909932	1	Mexico	MX	MX	23	-102	MX	20170414	http://www.taosnews.com/stories/vetoes-and-victorieshow-taos-county-fared-at-the-roundhouse,39881
646695422	20170414	201704	2017	2017.2849	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-4.08268733850129	1	Mexico	MX	MX	23	-102	MX	3	Taos, New Mexico, United States	US	USNM	36.4072	-105.573	911545	3	Taos, New Mexico, United States	US	USNM	36.4072	-105.573	911545	20170414	http://www.taosnews.com/stories/vetoes-and-victorieshow-taos-county-fared-at-the-roundhouse,39881
646695432	20170414	201704	2017	2017.2849	MIL	MARINES						MIL													0	043	043	04	1	2.8	4	2	4	0.560566148830365	1	China	CH	CH	35	105	CH	0							3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	20170414	http://chronicle.augusta.com/life/2017-04-13/1954-lincoln-capri-was-top-line-and-particular-one-got-customized-boot
646695719	20170414	201704	2017	2017.2849	SYR	SYRIA	SYR								GOV	PRESIDENT						GOV			1	194	194	19	4	-10.0	6	1	6	-3.13418217433889	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	China	CH	CH	35	105	CH	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170414	http://www.realclearpolitics.com/articles/2017/04/14/a_secular_good_friday_came_early_133604.html
646695720	20170414	201704	2017	2017.2849	SYR	SYRIA	SYR								GOV	PRESIDENT						GOV			1	194	194	19	4	-10.0	2	1	2	-3.13418217433889	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170414	http://www.realclearpolitics.com/articles/2017/04/14/a_secular_good_friday_came_early_133604.html
646695759	20170414	201704	2017	2017.2849	SYRGOV	BASHAR AL ASSAD	SYR					GOV			SYR	SYRIA	SYR								1	194	194	19	4	-10.0	1	1	1	-1.63078930202218	2	California, United States	US	USCA	36.17	-119.746	CA	1	India	IN	IN	20	77	IN	2	California, United States	US	USCA	36.17	-119.746	CA	20170414	http://www.businessdayonline.com/trump-xi-summit-paves-way-new-realism-us-chinese-trade/
646695925	20170414	201704	2017	2017.2849	USA	NEW YORK	USA								CAN	CANADA	CAN								1	030	030	03	1	4.0	7	1	7	5.31914893617022	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170414	http://www.santafenewmexican.com/news/trudeau-unveils-bill-legalizing-recreational-marijuana-in-canada/article_1f40aa43-9e21-5c70-8711-b1ad42c39f19.html
646695926	20170414	201704	2017	2017.2849	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	030	030	03	1	4.0	1	1	1	5.31914893617022	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170414	http://www.santafenewmexican.com/news/trudeau-unveils-bill-legalizing-recreational-marijuana-in-canada/article_1f40aa43-9e21-5c70-8711-b1ad42c39f19.html
646695927	20170414	201704	2017	2017.2849	USA	NEW YORK	USA								CAN	CANADA	CAN								1	081	081	08	2	5.0	10	1	10	5.31914893617022	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170414	http://www.santafenewmexican.com/news/trudeau-unveils-bill-legalizing-recreational-marijuana-in-canada/article_1f40aa43-9e21-5c70-8711-b1ad42c39f19.html
646695930	20170414	201704	2017	2017.2849	USA	UNITED STATES	USA								CHN	CHINESE	CHN								0	040	040	04	1	1.0	1	1	1	-3.13418217433889	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	China	CH	CH	35	105	CH	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170414	http://www.realclearpolitics.com/articles/2017/04/14/a_secular_good_friday_came_early_133604.html
646695948	20170414	201704	2017	2017.2849	USA	UNITED STATES	USA								CVL	NEIGHBORHOOD						CVL			0	012	012	01	1	-0.4	2	2	2	0.560566148830365	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	1	China	CH	CH	35	105	CH	20170414	http://chronicle.augusta.com/life/2017-04-13/1954-lincoln-capri-was-top-line-and-particular-one-got-customized-boot
646695949	20170414	201704	2017	2017.2849	USA	UNITED STATES	USA								CVL	NEIGHBORHOOD						CVL			0	012	012	01	1	-0.4	2	2	2	0.560566148830365	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170414	http://chronicle.augusta.com/life/2017-04-13/1954-lincoln-capri-was-top-line-and-particular-one-got-customized-boot
646696137	20170414	201704	2017	2017.2849	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	-4.72245236122618	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170414	http://www.asianage.com/world/americas/140417/how-a-donald-trump-threat-deterred-illegal-migrants.html
646696173	20170414	201704	2017	2017.2849	VNM	VIETNAM	VNM																		1	010	010	01	1	0.0	2	1	2	-4.71204188481675	2	California, United States	US	USCA	36.17	-119.746	CA	0							1	China	CH	CH	35	105	CH	20170414	http://www.4-traders.com/UNITED-CONTINENTAL-HOLDIN-13094239/news/United-Continental-Passenger-dragged-off-United-flight-plans-legal-action-24210866/
646697022	20170414	201704	2017	2017.2849											CHN	CHINESE	CHN								1	130	130	13	3	-4.4	7	4	7	-3.76376587279015	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170414	http://thegardenisland.com/news/national/govt-and-politics/why-trump-the-trade-critic-now-offers-an-outstretched-hand/article_9c7617d1-9ed7-533e-9f76-edada382a600.html
646697023	20170414	201704	2017	2017.2849											CHN	CHINESE	CHN								1	130	130	13	3	-4.4	1	1	1	-3.50877192982456	0							1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170414	http://thegardenisland.com/news/national/govt-and-politics/why-trump-the-trade-critic-now-offers-an-outstretched-hand/article_9c7617d1-9ed7-533e-9f76-edada382a600.html
646697122	20170414	201704	2017	2017.2849											USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	-1.57232704402516	0							2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	4	Chiapas, Chiapas, Mexico	MX	MX05	16.5	-91.75	-1656964	20170414	http://www.freep.com/story/news/local/michigan/detroit/2017/04/13/immigrant-dad-detroit-fears-being-split-his-family/100299750/
646697240	20170414	201704	2017	2017.2849	BUS	EXPORTER						BUS			CHN	CHINA	CHN								0	112	112	11	3	-2.0	1	1	1	-3.50877192982456	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170414	http://thegardenisland.com/news/national/govt-and-politics/why-trump-the-trade-critic-now-offers-an-outstretched-hand/article_9c7617d1-9ed7-533e-9f76-edada382a600.html
646697286	20170414	201704	2017	2017.2849	CAN	CANADIAN	CAN																		0	010	010	01	1	0.0	1	1	1	-2.29885057471264	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	0							1	United Kingdom	UK	UK	54	-2	UK	20170414	http://www.business-standard.com/article/international/united-airlines-row-how-the-company-broke-two-golden-rules-of-marketing-117041400132_1.html
646697287	20170414	201704	2017	2017.2849	CAN	CANADIAN	CAN																		0	010	010	01	1	0.0	3	1	3	-2.29885057471264	1	Canada	CA	CA	60	-95	CA	0							3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170414	http://www.business-standard.com/article/international/united-airlines-row-how-the-company-broke-two-golden-rules-of-marketing-117041400132_1.html
646697289	20170414	201704	2017	2017.2849	CAN	CANADIAN	CAN																		1	020	020	02	1	3.0	4	1	4	1.88172043010753	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	0							4	Meadow Creek, British Columbia, Canada	CA	CA02	49	-116.75	-565533	20170414	http://www.azcentral.com/story/travel/experience/food-and-wine/2017/04/13/best-eggs-benedict-variations/100368114/
646697297	20170414	201704	2017	2017.2849	CHN	CHINA	CHN								AFG	AFGHANISTAN	AFG								1	195	195	19	4	-10.0	2	1	2	-3.96375990939978	1	India	IN	IN	20	77	IN	1	Pakistan	PK	PK	30	70	PK	1	United States	US	US	38	-97	US	20170414	http://defencenews.in/article/India,-China,-Pak%E2%80%99s-Non-Nuclear-Bombs-no-match-for-US,-Russian-Monster-Ammunition-251543
646697298	20170414	201704	2017	2017.2849	CHN	CHINA	CHN								AFG	AFGHANISTAN	AFG								1	195	195	19	4	-10.0	2	1	2	-3.96375990939978	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	1	United States	US	US	38	-97	US	20170414	http://defencenews.in/article/India,-China,-Pak%E2%80%99s-Non-Nuclear-Bombs-no-match-for-US,-Russian-Monster-Ammunition-251543
646697338	20170414	201704	2017	2017.2849	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	020	020	02	1	3.0	5	2	5	-2.28919397506022	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170414	http://jakartaglobe.id/tag/us-north-korea-relations/
646697342	20170414	201704	2017	2017.2849	CHN	CHINA	CHN								USA	AMERICAN	USA								1	051	051	05	1	3.4	4	2	4	-4.41963116747091	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170414	http://thegardenisland.com/news/national/govt-and-politics/why-trump-the-trade-critic-now-offers-an-outstretched-hand/article_9c7617d1-9ed7-533e-9f76-edada382a600.html
646697344	20170414	201704	2017	2017.2849	CHN	CHINA	CHN								USA	AMERICAN	USA								1	060	060	06	2	6.0	4	2	4	-4.41963116747091	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170414	http://thegardenisland.com/news/national/govt-and-politics/why-trump-the-trade-critic-now-offers-an-outstretched-hand/article_9c7617d1-9ed7-533e-9f76-edada382a600.html
646697345	20170414	201704	2017	2017.2849	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	120	120	12	3	-4.0	1	1	1	-2.47933884297521	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	20170414	http://www.breitbart.com/national-security/2017/04/13/report-trump-admin-preparing-strike-north-korea-nuclear-test/
646697630	20170414	201704	2017	2017.2849	GOV	PRESIDENT						GOV													0	122	122	12	3	-4.0	5	2	4	-8.31437141229003	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	0							1	Mexico	MX	MX	23	-102	MX	20170414	http://www.military-technologies.net/2017/04/14/the-zoryan-institute-reflects-on-the-regressive-trends-in-human-rights-during-genocide-awareness-month/
646697648	20170414	201704	2017	2017.2849	GOV	ADMINISTRATION						GOV			BUS	BANK						BUS			0	130	130	13	3	-4.4	8	1	8	-3.41268749139948	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170414	http://jakartaglobe.id/tag/us-north-korea-relations/
646697649	20170414	201704	2017	2017.2849	GOV	ADMINISTRATION						GOV			BUS	BANK						BUS			0	130	130	13	3	-4.4	2	1	2	-3.41268749139948	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	Russia	RS	RS	60	100	RS	20170414	http://jakartaglobe.id/tag/us-north-korea-relations/
646697709	20170414	201704	2017	2017.2849	GOV	ADMINISTRATION						GOV			USA	UNITED STATES	USA								1	020	020	02	1	3.0	6	3	6	-4.23232592193452	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170414	http://thegardenisland.com/news/national/govt-and-politics/why-trump-the-trade-critic-now-offers-an-outstretched-hand/article_9c7617d1-9ed7-533e-9f76-edada382a600.html
646697715	20170414	201704	2017	2017.2849	GOV	ADMINISTRATION						GOV			USA	UNITED STATES	USA								1	111	111	11	3	-2.0	1	1	1	-3.50877192982456	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170414	http://thegardenisland.com/news/national/govt-and-politics/why-trump-the-trade-critic-now-offers-an-outstretched-hand/article_9c7617d1-9ed7-533e-9f76-edada382a600.html
646698006	20170414	201704	2017	2017.2849	MED	NEWSPAPER						MED			CHN	CHINA	CHN								0	112	112	11	3	-2.0	1	1	1	-3.50877192982456	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170414	http://thegardenisland.com/news/national/govt-and-politics/why-trump-the-trade-critic-now-offers-an-outstretched-hand/article_9c7617d1-9ed7-533e-9f76-edada382a600.html
646698036	20170414	201704	2017	2017.2849	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	122	122	12	3	-4.0	3	2	3	-8.31437141229003	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	1	Mexico	MX	MX	23	-102	MX	20170414	http://www.satprnews.com/2017/04/14/the-zoryan-institute-reflects-on-the-regressive-trends-in-human-rights-during-genocide-awareness-month/
646698037	20170414	201704	2017	2017.2849	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	122	122	12	3	-4.0	5	2	4	-8.31437141229003	1	Mexico	MX	MX	23	-102	MX	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	1	Mexico	MX	MX	23	-102	MX	20170414	http://www.military-technologies.net/2017/04/14/the-zoryan-institute-reflects-on-the-regressive-trends-in-human-rights-during-genocide-awareness-month/
646698038	20170414	201704	2017	2017.2849	MEX	MEXICO	MEX								USA	TEXAS	USA								1	192	192	19	4	-9.5	3	1	3	-1.57232704402516	4	Chiapas, Chiapas, Mexico	MX	MX05	16.5	-91.75	-1656964	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Chiapas, Chiapas, Mexico	MX	MX05	16.5	-91.75	-1656964	20170414	http://www.freep.com/story/news/local/michigan/detroit/2017/04/13/immigrant-dad-detroit-fears-being-split-his-family/100299750/
646698040	20170414	201704	2017	2017.2849	MEXGOV	MEXICO	MEX					GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-1.57232704402516	4	Chiapas, Chiapas, Mexico	MX	MX05	16.5	-91.75	-1656964	3	Ann Arbor, Michigan, United States	US	USMI	42.2709	-83.7263	620133	3	Ann Arbor, Michigan, United States	US	USMI	42.2709	-83.7263	620133	20170414	http://www.freep.com/story/news/local/michigan/detroit/2017/04/13/immigrant-dad-detroit-fears-being-split-his-family/100299750/
646698055	20170414	201704	2017	2017.2849	MIL	AIR MARSHAL						MIL			CHN	CHINA	CHN								0	010	010	01	1	0.0	18	2	18	-3.52072239680031	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	India	IN	IN	20	77	IN	20170414	http://defencenews.in/article/India,-China,-Pak%E2%80%99s-Non-Nuclear-Bombs-no-match-for-US,-Russian-Monster-Ammunition-251543
646698056	20170414	201704	2017	2017.2849	MIL	AIR MARSHAL						MIL			CHN	CHINA	CHN								0	010	010	01	1	0.0	12	2	12	-3.52072239680031	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20170414	http://defencenews.in/article/India,-China,-Pak%E2%80%99s-Non-Nuclear-Bombs-no-match-for-US,-Russian-Monster-Ammunition-251543
646698069	20170414	201704	2017	2017.2849	MIL	AIR MARSHAL						MIL			PAK	PAKISTAN	PAK								0	010	010	01	1	0.0	6	2	6	-3.52072239680031	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	India	IN	IN	20	77	IN	20170414	http://defencenews.in/article/India,-China,-Pak%E2%80%99s-Non-Nuclear-Bombs-no-match-for-US,-Russian-Monster-Ammunition-251543
646698070	20170414	201704	2017	2017.2849	MIL	AIR MARSHAL						MIL			PAK	PAKISTAN	PAK								0	010	010	01	1	0.0	6	2	6	-3.52072239680031	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20170414	http://defencenews.in/article/India,-China,-Pak%E2%80%99s-Non-Nuclear-Bombs-no-match-for-US,-Russian-Monster-Ammunition-251543
646698071	20170414	201704	2017	2017.2849	MIL	AIR MARSHAL						MIL			PAK	PAKISTAN	PAK								0	010	010	01	1	0.0	18	2	18	-3.52072239680031	1	United States	US	US	38	-97	US	1	Pakistan	PK	PK	30	70	PK	1	India	IN	IN	20	77	IN	20170414	http://defencenews.in/article/India,-China,-Pak%E2%80%99s-Non-Nuclear-Bombs-no-match-for-US,-Russian-Monster-Ammunition-251543
646698227	20170414	201704	2017	2017.2849	PRK	N. KOREA	PRK								FRA	FRANCE	FRA								1	012	012	01	1	-0.4	4	1	4	-2.64227642276422	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170414	http://www.france24.com/en/20170414-trump-says-n-korea-will-be-taken-care-amid-fears-new-nuclear-test
646698507	20170414	201704	2017	2017.2849	USA	UNITED STATES	USA																		0	036	036	03	1	4.0	1	1	1	-1.57232704402516	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	0							4	Chiapas, Chiapas, Mexico	MX	MX05	16.5	-91.75	-1656964	20170414	http://www.freep.com/story/news/local/michigan/detroit/2017/04/13/immigrant-dad-detroit-fears-being-split-his-family/100299750/
646698557	20170414	201704	2017	2017.2849	USA	UNITED STATES	USA								CAN	CANADIAN	CAN								0	010	010	01	1	0.0	1	1	1	-2.29885057471264	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	United Kingdom	UK	UK	54	-2	UK	20170414	http://www.business-standard.com/article/international/united-airlines-row-how-the-company-broke-two-golden-rules-of-marketing-117041400132_1.html
646698558	20170414	201704	2017	2017.2849	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	010	010	01	1	0.0	5	1	5	-2.29885057471264	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	Canada	CA	CA	60	-95	CA	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170414	http://www.business-standard.com/article/international/united-airlines-row-how-the-company-broke-two-golden-rules-of-marketing-117041400132_1.html
646698560	20170414	201704	2017	2017.2849	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	013	013	01	1	0.4	8	1	8	-3.41268749139948	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	37.5664	127	-716583	20170414	http://jakartaglobe.id/tag/us-north-korea-relations/
646698639	20170414	201704	2017	2017.2849	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	192	192	19	4	-9.5	2	1	2	-1.57232704402516	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Chiapas, Chiapas, Mexico	MX	MX05	16.5	-91.75	-1656964	4	Chiapas, Chiapas, Mexico	MX	MX05	16.5	-91.75	-1656964	20170414	http://www.freep.com/story/news/local/michigan/detroit/2017/04/13/immigrant-dad-detroit-fears-being-split-his-family/100299750/
646698723	20170414	201704	2017	2017.2849	USAGOV	THE US	USA					GOV			CVL	IMMIGRANT						CVL			1	170	170	17	4	-7.0	1	1	1	-6.77146311970979	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	1	Mexico	MX	MX	23	-102	MX	20170414	http://www.gmanetwork.com/news/story/607023/news/world/us-immigration-crackdown-heats-up-for-border-crossers-workers-nbsp
646698764	20170414	201704	2017	2017.2849	USAMED	REUTERS	USA					MED			PRK	NORTH KOREA	PRK								0	113	113	11	3	-2.0	2	1	2	-3.41268749139948	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	37.5664	127	-716583	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170414	http://jakartaglobe.id/tag/us-north-korea-relations/
646698777	20170414	201704	2017	2017.2849	USAMIL	THE US	USA					MIL			MIL	MILITARY						MIL			1	190	190	19	4	-10.0	10	1	10	-3.96375990939978	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	1	United States	US	US	38	-97	US	20170414	http://defencenews.in/article/India,-China,-Pak%E2%80%99s-Non-Nuclear-Bombs-no-match-for-US,-Russian-Monster-Ammunition-251543
646699937	20170414	201704	2017	2017.2849	CAN	CANADA	CAN								BUS	AIRLINE						BUS			0	182	182	18	4	-9.5	8	1	8	-3.21722125604819	4	Muskoka, Ontario, Canada	CA	CA08	45	-79.3	-569815	4	Muskoka, Ontario, Canada	CA	CA08	45	-79.3	-569815	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170414	http://www.castanet.net/edition/news-story-194522-4-.htm
646700047	20170414	201704	2017	2017.2849	COP	PRISON						COP			AUT	VIENNA	AUT								1	042	042	04	1	1.9	1	1	1	-3.36927223719676	4	Arunachal, Assam, India	IN	IN03	24.8667	92.7667	-2089162	1	United States	US	US	38	-97	US	4	Arunachal, Assam, India	IN	IN03	24.8667	92.7667	-2089162	20170414	http://www.dailypioneer.com/todays-newspaper/no-idea-where-or-how-jadhav-is-india.html
646700242	20170414	201704	2017	2017.2849	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	111	111	11	3	-2.0	4	1	4	0.71556350626118	1	United Kingdom	UK	UK	54	-2	UK	3	Harvard University, Massachusetts, United States	US	USMA	42.3784	-71.1164	618399	1	United Kingdom	UK	UK	54	-2	UK	20170414	https://spectator.org/will-harvard-vote-the-puritans-off-the-island/
646700585	20170414	201704	2017	2017.2849	JUD	LAWYER						JUD			BUS	AIRLINE						BUS			0	010	010	01	1	0.0	2	1	2	-2.52587991718427	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	4	Muskoka, Ontario, Canada	CA	CA08	45	-79.3	-569815	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170414	http://www.castanet.net/edition/news-story-194455-4-.htm
646700588	20170414	201704	2017	2017.2849	JUD	LAWYER						JUD			BUS	AIRLINE						BUS			0	115	115	11	3	-2.0	2	1	2	-2.52587991718427	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	4	Muskoka, Ontario, Canada	CA	CA08	45	-79.3	-569815	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170414	http://www.castanet.net/edition/news-story-194455-4-.htm
646700736	20170414	201704	2017	2017.2849	MEX	MEXICAN	MEX								CVL	MIGRANT						CVL			1	010	010	01	1	0.0	1	1	1	-2.88220551378446	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170414	https://spectator.org/pope-francis-renders-unto-cesar-chavez/
