633648368	20170305	201703	2017	2017.1781	RUS	RUSSIA	RUS								MED	NEWSPAPER						MED			1	040	040	04	1	1.0	2	2	2	-1.86046511627907	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	1	United Kingdom	UK	UK	54	-2	UK	20170305	http://www.bbc.co.uk/news/magazine-39140310
633648469	20170305	201703	2017	2017.1781	USA	KANSAS	USA																		1	010	010	01	1	0.0	1	1	1	-4.05083399523432	2	California, United States	US	USCA	36.17	-119.746	CA	0							1	India	IN	IN	20	77	IN	20170305	https://www.buzzfeed.com/carolineodonovan/anti-immigration-website-stokes-fear-among-indian-tech-worke
633648470	20170305	201703	2017	2017.1781	USA	KANSAS	USA																		1	010	010	01	1	0.0	1	1	1	-4.05083399523432	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	0							1	India	IN	IN	20	77	IN	20170305	https://www.buzzfeed.com/carolineodonovan/anti-immigration-website-stokes-fear-among-indian-tech-worke
633648497	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	1	1	1	-3.27868852459016	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Mexico	MX	MX	23	-102	MX	20170305	http://www.columbian.com/news/2017/mar/04/20-year-sentence-for-mistaken-washington-state-honor-killing/
633648579	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA																		0	173	173	17	4	-5.0	8	1	8	-3.59550561797753	3	Olathe, Kansas, United States	US	USKS	38.8814	-94.8191	479198	0							1	India	IN	IN	20	77	IN	20170305	https://www.mprnews.org/story/2017/03/04/indianamericans-gather-at-an-eden-prairie-park-to-rally-against-hate
633648589	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	8	1	8	-3.59550561797753	3	Olathe, Kansas, United States	US	USKS	38.8814	-94.8191	479198	0							1	India	IN	IN	20	77	IN	20170305	https://www.mprnews.org/story/2017/03/04/indianamericans-gather-at-an-eden-prairie-park-to-rally-against-hate
633648591	20170305	201703	2017	2017.1781	USA	KANSAS	USA																		1	190	190	19	4	-10.0	1	1	1	-4.05083399523432	2	California, United States	US	USCA	36.17	-119.746	CA	0							1	India	IN	IN	20	77	IN	20170305	https://www.buzzfeed.com/carolineodonovan/anti-immigration-website-stokes-fear-among-indian-tech-worke
633648634	20170305	201703	2017	2017.1781	USA	FLORIDA	USA								EDU	COLLEGE						EDU			0	051	051	05	1	3.4	2	1	2	-1.21428571428572	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	Mexico	MX	MX	23	-102	MX	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170305	http://readerrant.capitolhillblue.com/ubbthreads.php?ubb=showflat&Number=299238
633648635	20170305	201703	2017	2017.1781	USA	FLORIDA	USA								EDU	COLLEGE						EDU			0	051	051	05	1	3.4	8	1	8	-1.21428571428572	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170305	http://readerrant.capitolhillblue.com/ubbthreads.php?ubb=showflat&Number=299238
633649078	20170305	201703	2017	2017.1781	CAN	CANADA	CAN								COP	PRISON						COP			0	173	173	17	4	-5.0	4	1	4	-4.2159383033419	1	Canada	CA	CA	60	-95	CA	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170305	http://www.castanet.net/edition/news-story-190641-5-.htm
633649089	20170305	201703	2017	2017.1781	CAN	CANADIAN	CAN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-4.26335151893837	1	Canada	CA	CA	60	-95	CA	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	20170305	http://www.castanet.net/edition/news-story-190641-5-.htm
633649181	20170305	201703	2017	2017.1781	CVL	ENGINEER						CVL													0	030	030	03	1	4.0	3	2	3	-0.612054996711107	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	0							1	India	IN	IN	20	77	IN	20170305	http://www.thehindu.com/todays-paper/tp-national/trump-team-positive-about-ties-with-india/article17410836.ece
633649190	20170305	201703	2017	2017.1781	CVL	ENGINEER						CVL													0	173	173	17	4	-5.0	3	2	3	-0.612054996711107	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	0							1	India	IN	IN	20	77	IN	20170305	http://www.thehindu.com/todays-paper/tp-national/trump-team-positive-about-ties-with-india/article17410836.ece
633649194	20170305	201703	2017	2017.1781	CVL	MIGRANT						CVL			GOV	CONSULATE						GOV			0	012	012	01	1	-0.4	2	1	2	-3.3195020746888	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170305	http://wreg.com/2017/03/04/mexico-launches-nationwide-effort-in-us-to-help-migrants/
633649199	20170305	201703	2017	2017.1781	CVL	IMMIGRANT						CVL			MEX	MEXICO	MEX								1	080	080	08	2	5.0	8	1	8	-4.20711974110032	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170305	http://www.godlikeproductions.com/forum1/message3466662/pg1
633649316	20170305	201703	2017	2017.1781	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	013	013	01	1	0.4	2	1	2	-1.22850122850123	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170305	http://www.khou.com/entertainment/russia-mulls-beauty-and-the-beast-ban-over-gay-character-lefou/419851411
633649317	20170305	201703	2017	2017.1781	GBR	BRITAIN	GBR								USA	AMERICAN	USA								1	043	043	04	1	2.8	10	1	10	0	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170305	http://rinf.com/alt-news/newswire/american-claims-to-be-rightful-heir-to-the-throne-plans-to-overthrow-prince-charles/
633649422	20170305	201703	2017	2017.1781	GOV	ADMINISTRATION						GOV			MEX	MEXICO CITY	MEX								1	172	172	17	4	-5.0	16	3	16	0.490196078431372	3	El Paso, Texas, United States	US	USTX	31.7587	-106.487	1380946	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	3	El Paso, Texas, United States	US	USTX	31.7587	-106.487	1380946	20170305	http://www.sfgate.com/news/houston-texas/texas/article/Texas-city-Work-on-Trump-s-wall-and-you-won-t-10977434.php
633649448	20170305	201703	2017	2017.1781	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	32	4	32	-7.54338290462991	4	Hindustan, India (general), India	IN	IN00	28	76	-3414754	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Hindustan, India (general), India	IN	IN00	28	76	-3414754	20170305	https://durangoherald.com/articles/140595-go-back-to-your-own-country-sikh-man-shot-in-his-driveway-in-suspected-hate-crime
633649452	20170305	201703	2017	2017.1781	GOV	COMMERCE SECRETARY						GOV			USA	UNITED STATES	USA								1	046	046	04	1	7.0	3	2	3	-0.612054996711107	1	India	IN	IN	20	77	IN	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	1	India	IN	IN	20	77	IN	20170305	http://www.thehindu.com/todays-paper/tp-national/trump-team-positive-about-ties-with-india/article17410836.ece
633649458	20170305	201703	2017	2017.1781	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	122	122	12	3	-4.0	32	4	32	-7.54338290462991	4	Hindustan, India (general), India	IN	IN00	28	76	-3414754	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Hindustan, India (general), India	IN	IN00	28	76	-3414754	20170305	https://durangoherald.com/articles/140595-go-back-to-your-own-country-sikh-man-shot-in-his-driveway-in-suspected-hate-crime
633649556	20170305	201703	2017	2017.1781	IRQ	IRAQ	IRQ								GOV	BUREAUCRAT						GOV			0	051	051	05	1	3.4	8	4	8	-4.64151653009121	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170305	http://www.trurodaily.com/news/regional/2017/3/4/passengers-take-axe-and-brass-knuckles-from-man-on-winnipeg-transit-bus.html
633649692	20170305	201703	2017	2017.1781	MEX	MEXICAN	MEX								GOV	CONSULATE						GOV			0	131	131	13	3	-5.8	4	3	4	-3.44018125863517	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	20170305	http://wreg.com/2017/03/04/mexico-launches-nationwide-effort-in-us-to-help-migrants/
633649697	20170305	201703	2017	2017.1781	MEX	MEXICAN	MEX								USA	SAN DIEGO	USA								0	042	042	04	1	1.9	2	1	2	-3.34872979214781	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170305	http://www.voanews.com/a/how-immigrants-are-detained-deported/3750166.html
633649699	20170305	201703	2017	2017.1781	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	043	043	04	1	2.8	6	1	6	1.09689213893967	4	Guadalupe, Nuevo LeóX, Mexico	MX	MX19	24.4458	-99.8206	6194824	3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	20170305	http://www.theaterjones.com/ntx/features/20170304152051/2017-03-04/Coming-Home
633649702	20170305	201703	2017	2017.1781	MEXCVL	MEXICAN	MEX					CVL			USA	SAN DIEGO	USA								0	042	042	04	1	1.9	6	1	6	-3.34872979214781	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170305	http://www.voanews.com/a/how-immigrants-are-detained-deported/3750166.html
633649705	20170305	201703	2017	2017.1781	MEXGOV	MEXICO	MEX					GOV			MEX	MEXICAN	MEX								1	172	172	17	4	-5.0	8	3	8	0.490196078431372	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	3	El Paso, Texas, United States	US	USTX	31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX	31.7587	-106.487	1380946	20170305	http://www.sfgate.com/news/houston-texas/texas/article/Texas-city-Work-on-Trump-s-wall-and-you-won-t-10977434.php
633649896	20170305	201703	2017	2017.1781	SET	SETTLER						SET			ZAF	FREE STATE	ZAF								1	190	190	19	4	-10.0	1	1	1	-3.82293762575453	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	20170305	http://www.waymarking.com/waymarks/WMV6HF_Santa_Fe_Trail_near_Baldwin_KS
633649934	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	3	2	3	-3.4940121699835	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	0							1	Mexico	MX	MX	23	-102	MX	20170305	http://wreg.com/2017/03/04/mexico-launches-nationwide-effort-in-us-to-help-migrants/
633649943	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA																		1	031	031	03	1	5.2	8	3	8	0.490196078431372	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	0							3	El Paso, Texas, United States	US	USTX	31.7587	-106.487	1380946	20170305	http://www.sfgate.com/news/houston-texas/texas/article/Texas-city-Work-on-Trump-s-wall-and-you-won-t-10977434.php
633650027	20170305	201703	2017	2017.1781	USA	TEXAS	USA								CAN	CANADIAN	CAN								0	070	070	07	2	7.0	16	1	16	-4.26335151893837	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Canada	CA	CA	60	-95	CA	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170305	http://www.castanet.net/edition/news-story-190641-5-.htm
633650029	20170305	201703	2017	2017.1781	USA	OREGON	USA								CAN	CANADIAN	CAN								0	173	173	17	4	-5.0	4	1	4	-4.2159383033419	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170305	http://www.castanet.net/edition/news-story-190641-5-.htm
633650030	20170305	201703	2017	2017.1781	USA	WASHINGTON	USA								CAN	CANADIAN	CAN								0	190	190	19	4	-10.0	4	1	4	-4.2159383033419	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	20170305	http://www.castanet.net/edition/news-story-190641-5-.htm
633650063	20170305	201703	2017	2017.1781	USA	AMERICAN	USA								GBR	BRITAIN	GBR								1	042	042	04	1	1.9	10	1	10	0	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170305	http://rinf.com/alt-news/newswire/american-claims-to-be-rightful-heir-to-the-throne-plans-to-overthrow-prince-charles/
633650064	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA								GOV	CONSULATE						GOV			0	012	012	01	1	-0.4	2	1	2	-3.3195020746888	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170305	http://wreg.com/2017/03/04/mexico-launches-nationwide-effort-in-us-to-help-migrants/
633650065	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA								GOV	CONSULATE						GOV			0	012	012	01	1	-0.4	4	1	4	-3.3195020746888	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170305	http://wreg.com/2017/03/04/mexico-launches-nationwide-effort-in-us-to-help-migrants/
633650066	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA								GOV	CONSULATE						GOV			0	012	012	01	1	-0.4	2	1	2	-3.3195020746888	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	20170305	http://wreg.com/2017/03/04/mexico-launches-nationwide-effort-in-us-to-help-migrants/
633650075	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	1	1	1	-2.19895287958115	1	Mexico	MX	MX	23	-102	MX	3	Mount Trashmore Park, Virginia, United States	US	USVA	36.8276	-76.1255	1480073	1	Mexico	MX	MX	23	-102	MX	20170305	http://www.theglobeandmail.com/news/world/trump-supporters-rally-for-president-slam-opponents/article34208106/
633650113	20170305	201703	2017	2017.1781	USA	SAN DIEGO	USA								MEX	MEXICAN	MEX								0	043	043	04	1	2.8	2	1	2	-3.34872979214781	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170305	http://www.voanews.com/a/how-immigrants-are-detained-deported/3750166.html
633650114	20170305	201703	2017	2017.1781	USA	SAN DIEGO	USA								MEXCVL	MEXICAN	MEX					CVL			0	043	043	04	1	2.8	6	1	6	-3.34872979214781	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170305	http://www.voanews.com/a/how-immigrants-are-detained-deported/3750166.html
633650129	20170305	201703	2017	2017.1781	USA	AMERICAN	USA								USACVL	UNITED STATES	USA					CVL			0	080	080	08	2	5.0	1	1	1	-3.82293762575453	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	20170305	http://www.waymarking.com/waymarks/WMV6HF_Santa_Fe_Trail_near_Baldwin_KS
633651148	20170305	201703	2017	2017.1781											MEX	MEXICAN	MEX								0	036	036	03	1	4.0	2	1	2	2.28241785803863	0							3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	4	Monterrey, Nuevo LeóX, Mexico	MX	MX19	25.6667	-100.317	-1684228	20170305	https://medium.com/@yogawithgin/all-roads-converge-part-2-7143c86fbb84
633651304	20170305	201703	2017	2017.1781	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	2.11800302571861	4	Lake Superior, Canada (general), Canada	CA	CA00	47.5	-88	-574371	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	4	Lake Superior, Canada (general), Canada	CA	CA00	47.5	-88	-574371	20170305	http://www.saratogian.com/general-news/20170304/glaser-to-lead-pitney-farm-forum
633651305	20170305	201703	2017	2017.1781	CAN	CANADA	CAN								USA	MINNESOTA	USA								0	042	042	04	1	1.9	2	1	2	2.11800302571861	4	Lake Superior, Canada (general), Canada	CA	CA00	47.5	-88	-574371	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170305	http://www.saratogian.com/general-news/20170304/glaser-to-lead-pitney-farm-forum
633651307	20170305	201703	2017	2017.1781	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	2.11800302571861	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	4	Lake Superior, Canada (general), Canada	CA	CA00	47.5	-88	-574371	20170305	http://www.saratogian.com/general-news/20170304/glaser-to-lead-pitney-farm-forum
633651542	20170305	201703	2017	2017.1781	GBR	LONDON	GBR								USA	UNITED STATES	USA								0	070	070	07	2	7.0	1	1	1	-0.28240609997176	3	Brooklyn, Connecticut, United States	US	USCT	41.7882	-71.9498	205750	3	New London, Connecticut, United States	US	USCT	41.3557	-72.0995	209237	1	Mexico	MX	MX	23	-102	MX	20170305	http://www.theday.com/local/20170304/college-students-from-immigrant-families-say-theyre-living-in-scary-new-world
633651543	20170305	201703	2017	2017.1781	GBR	LONDON	GBR								USA	UNITED STATES	USA								0	070	070	07	2	7.0	1	1	1	-0.28240609997176	3	New London, Connecticut, United States	US	USCT	41.3557	-72.0995	209237	3	New London, Connecticut, United States	US	USCT	41.3557	-72.0995	209237	1	Mexico	MX	MX	23	-102	MX	20170305	http://www.theday.com/local/20170304/college-students-from-immigrant-families-say-theyre-living-in-scary-new-world
633651673	20170305	201703	2017	2017.1781	GOV	GOVERNMENT OFFICIAL						GOV			USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	2	1	2	4.25531914893617	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170305	http://www.military-technologies.net/2017/03/05/secretary-pablos-meets-with-government-officials-industry-leaders-in-mexico-city-2/
633651900	20170305	201703	2017	2017.1781	MEX	MEXICAN	MEX																		0	036	036	03	1	4.0	2	1	2	2.28241785803863	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	0							4	Monterrey, Nuevo LeóX, Mexico	MX	MX19	25.6667	-100.317	-1684228	20170305	https://medium.com/@yogawithgin/all-roads-converge-part-2-7143c86fbb84
633651905	20170305	201703	2017	2017.1781	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	4.25531914893617	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	20170305	http://www.military-technologies.net/2017/03/05/secretary-pablos-meets-with-government-officials-industry-leaders-in-mexico-city-2/
633651906	20170305	201703	2017	2017.1781	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	4.25531914893617	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	20170305	http://www.military-technologies.net/2017/03/05/secretary-pablos-meets-with-government-officials-industry-leaders-in-mexico-city-2/
633651907	20170305	201703	2017	2017.1781	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	4.25531914893617	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170305	http://www.military-technologies.net/2017/03/05/secretary-pablos-meets-with-government-officials-industry-leaders-in-mexico-city-2/
633651913	20170305	201703	2017	2017.1781	MEXGOV	MEXICO	MEX					GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	4.25531914893617	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	20170305	http://www.military-technologies.net/2017/03/05/secretary-pablos-meets-with-government-officials-industry-leaders-in-mexico-city-2/
633651914	20170305	201703	2017	2017.1781	MEXGOV	MEXICO	MEX					GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	4.25531914893617	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	20170305	http://www.military-technologies.net/2017/03/05/secretary-pablos-meets-with-government-officials-industry-leaders-in-mexico-city-2/
633651915	20170305	201703	2017	2017.1781	MEXGOV	MEXICO	MEX					GOV			USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	4.25531914893617	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170305	http://www.military-technologies.net/2017/03/05/secretary-pablos-meets-with-government-officials-industry-leaders-in-mexico-city-2/
633652278	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	010	010	01	1	0.0	8	1	8	-1.1494632535095	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170305	https://www.msn.com/en-ca/news/other/pence-criticizes-ap-for-publishing-his-wifes-email-address/ar-AAnNuVN
633652280	20170305	201703	2017	2017.1781	USA	MINNESOTA	USA								CAN	CANADA	CAN								0	043	043	04	1	2.8	4	1	4	2.11800302571861	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	4	Lake Superior, Canada (general), Canada	CA	CA00	47.5	-88	-574371	4	Lake Superior, Canada (general), Canada	CA	CA00	47.5	-88	-574371	20170305	http://www.saratogian.com/general-news/20170304/glaser-to-lead-pitney-farm-forum
633652281	20170305	201703	2017	2017.1781	USA	MINNESOTA	USA								CAN	CANADA	CAN								0	043	043	04	1	2.8	2	1	2	2.11800302571861	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	4	Lake Superior, Canada (general), Canada	CA	CA00	47.5	-88	-574371	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170305	http://www.saratogian.com/general-news/20170304/glaser-to-lead-pitney-farm-forum
633652282	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	043	043	04	1	2.8	2	1	2	2.11800302571861	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	4	Lake Superior, Canada (general), Canada	CA	CA00	47.5	-88	-574371	20170305	http://www.saratogian.com/general-news/20170304/glaser-to-lead-pitney-farm-forum
633652310	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	65	11	65	-1.87940600154076	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170305	http://www.whec.com/national/supporters-gather-for-march-4-trump-rallies-around-us/4416494/?cat=10036
633652336	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	040	040	04	1	1.0	2	1	2	4.25531914893617	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170305	http://www.military-technologies.net/2017/03/05/secretary-pablos-meets-with-government-officials-industry-leaders-in-mexico-city-2/
633652337	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	043	043	04	1	2.8	2	1	2	4.25531914893617	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170305	http://www.military-technologies.net/2017/03/05/secretary-pablos-meets-with-government-officials-industry-leaders-in-mexico-city-2/
633652338	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	046	046	04	1	7.0	2	1	2	4.25531914893617	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170305	http://www.military-technologies.net/2017/03/05/secretary-pablos-meets-with-government-officials-industry-leaders-in-mexico-city-2/
633652339	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA								MEXGOV	MEXICO	MEX					GOV			1	040	040	04	1	1.0	1	1	1	4.25531914893617	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170305	http://www.military-technologies.net/2017/03/05/secretary-pablos-meets-with-government-officials-industry-leaders-in-mexico-city-2/
633652340	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA								MEXGOV	MEXICO	MEX					GOV			1	040	040	04	1	1.0	1	1	1	4.25531914893617	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	20170305	http://www.military-technologies.net/2017/03/05/secretary-pablos-meets-with-government-officials-industry-leaders-in-mexico-city-2/
633652341	20170305	201703	2017	2017.1781	USA	UNITED STATES	USA								MEXGOV	MEXICO	MEX					GOV			1	046	046	04	1	7.0	1	1	1	4.25531914893617	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170305	http://www.military-technologies.net/2017/03/05/secretary-pablos-meets-with-government-officials-industry-leaders-in-mexico-city-2/
633653298	20170305	201703	2017	2017.1781											NZL	AUCKLAND	NZL								0	040	040	04	1	1.0	4	2	4	1.14345114345114	0							3	Joshua Tree, California, United States	US	USCA	34.1347	-116.313	1652731	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170305	http://www.dailybreeze.com/lifestyle/20170304/u2s-the-joshua-tree-draws-fans-to-national-park-for-albums-30th-anniversary
633653454	20170305	201703	2017	2017.1781	BUS	BUSINESS						BUS			EDU	INTELLECTUAL						EDU			1	070	070	07	2	7.0	3	2	3	5.32544378698225	1	Nepal	NP	NP	28	84	NP	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	20170305	http://www.bjreview.com/Latest_Headlines/201703/t20170305_800089409.html
