619091462	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								CANGOV	CANADA	CAN					GOV			1	043	043	04	1	2.8	1	1	1	0	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	1	Canada	CA	CA	60	-95	CA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170120	http://www.nbcnews.com/card/heres-who-attending-tea-white-house-swearing-ceremony-n709511
619091512	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								GBR	LONDON	GBR								0	013	013	01	1	0.4	2	1	2	-3.09155766944114	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170120	http://www.bradfordera.com/opinion/an-ominous-inauguration-day/article_d1e0ca6e-de9d-11e6-9297-07a5bc2306d6.html
619091518	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	2	1	2	-1.06646390107699	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170120	http://www.olufamous.com/search?updated-max=2017-01-20T06:11:00+01:00&max-results=30
619091558	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	174	174	17	4	-5.0	1	1	1	-3.27695560253699	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	20170120	https://www.vice.com/en_us/article/the-vice-morning-bulletin-01-20-17
619091625	20170120	201701	2017	2017.0548	USA	WASHINGTON	USA								USAMED	REUTERS	USA					MED			1	141	141	14	3	-6.5	1	1	1	-1.20274914089347	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170120	http://www.sundaytimes.lk/article/1014748/washington-braces-for-anti-trump-protests-new-yorkers-march
619091651	20170120	201701	2017	2017.0548	USAEDU	UNITED STATES	USA					EDU			CVL	RESIDENTS						CVL			1	040	040	04	1	1.0	4	1	4	1.07913669064749	3	Searsmont, Maine, United States	US	USME	44.3617	-69.195	575130	4	Belfast, Belfast, United Kingdom	UK	UKR3	54.5833	-5.93333	-2589607	3	Swanville, Maine, United States	US	USME	44.5212	-68.9978	576588	20170120	http://waldo.villagesoup.com/p/letters-jan-19-2017/1614388
619091682	20170120	201701	2017	2017.0548	USAGOV	THE WHITE HOUSE	USA					GOV			BUS	BUSINESS						BUS			0	042	042	04	1	1.9	1	1	1	1.21375590020229	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://www.mexicostar.com/index.php/sid/251078983
619091699	20170120	201701	2017	2017.0548	USAGOV	THE WHITE HOUSE	USA					GOV			GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	1	1	1	-0.37783375314861	1	China	CH	CH	35	105	CH	1	Russia	RS	RS	60	100	RS	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	https://www.bloomberg.com/politics/articles/2017-01-20/trump-s-inauguration-day-rituals-begin-as-obamas-host-tea
619091829	20170113	201701	2017	2017.0356	GBR	BRITISH	GBR								USAGOV	UNITED STATES	USA					GOV			1	050	050	05	1	3.5	1	1	1	-0.45537340619308	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://www.insidesources.com/european-union-grapples-trump-presidency-exploit-turmoil/
619091834	20170113	201701	2017	2017.0356	USA	WASHINGTON	USA								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	3	1	3	0.86206896551725	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://www.wgmd.com/trump-aides-meeting-with-mexican-foreign-economy-ministers-next-week/
619091913	20170120	201701	2017	2017.0548											GOV	REGIME						GOV			1	100	100	10	3	-5.0	1	1	1	-8.48214285714284	0							1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	20170120	http://theindianawaaz.com/india-china-us-russia-must-fight-terror-jointly-hamid-karzai/
619091946	20170120	201701	2017	2017.0548											MED	WEBSITE						MED			1	036	036	03	1	4.0	8	1	8	-1.2987012987013	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170120	http://www.investegate.co.uk/vislink-plc--vlk-/rns/holding-s--in-company/201701201544277671U/
619092015	20170120	201701	2017	2017.0548											USA	WASHINGTON	USA								1	141	141	14	3	-6.5	2	1	2	-5.80645161290323	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170120	http://www.ibtimes.co.uk/protests-against-trump-inauguration-us-uk-around-world-1602243
619092200	20170120	201701	2017	2017.0548	CAN	CANADIAN	CAN								GOV	PRIME MINISTER						GOV			0	010	010	01	1	0.0	1	1	1	-1	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://www.nationalobserver.com/2017/01/20/news/car-makers-concerned-about-trump-says-canadian-innovation-minister
619092203	20170120	201701	2017	2017.0548	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-1	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://www.nationalobserver.com/2017/01/20/news/car-makers-concerned-about-trump-says-canadian-innovation-minister
619092204	20170120	201701	2017	2017.0548	CAN	CANADA	CAN								USAGOV	BARACK OBAMA	USA					GOV			1	043	043	04	1	2.8	4	1	4	3.27272727272728	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://www.worldbulletin.net/headlines/183469/barack-obama-leaves-oval-office-for-last-time
619092224	20170120	201701	2017	2017.0548	CHN	CHINA	CHN																		1	012	012	01	1	-0.4	10	2	10	-0.235299328428035	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							3	Blackrock, Texas, United States	US	USTX	30.7632	-98.4575	1352351	20170120	http://www.dallassun.com/index.php/sid/251078851
619092225	20170120	201701	2017	2017.0548	CHN	CHINA	CHN																		1	012	012	01	1	-0.4	10	2	10	-2.11268769803003	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							3	Blackrock, New Mexico, United States	US	USNM	35.0884	-108.791	899539	20170120	http://www.utahindependent.com/index.php/sid/251078851
619092229	20170120	201701	2017	2017.0548	CHN	CHINA	CHN																		0	051	051	05	1	3.4	1	1	1	3.487358326068	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							3	Manhattan School Of Music, New York, United States	US	USNY	40.8122	-73.9614	2571032	20170120	http://www.newjerseyhills.com/echoes-sentinel/news/pianist-min-kwon-performs-at-watchung-arts-center-jan/article_d549f11c-23d1-5e20-9212-02f8a54c99be.html
619092248	20170120	201701	2017	2017.0548	CHN	CHINA	CHN								RUS	RUSSIA	RUS								1	100	100	10	3	-5.0	1	1	1	-8.48214285714284	1	India	IN	IN	20	77	IN	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	20170120	http://theindianawaaz.com/india-china-us-russia-must-fight-terror-jointly-hamid-karzai/
619092256	20170120	201701	2017	2017.0548	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	036	036	03	1	4.0	8	2	8	-0.14755645875549	4	Peking, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	https://www.nytimes.com/interactive/projects/cp/opinion/presidential-inauguration-2017/brooks-quote
619092257	20170120	201701	2017	2017.0548	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	036	036	03	1	4.0	16	1	16	-1.55981507958381	4	Peking, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	20170120	https://www.nytimes.com/interactive/projects/cp/opinion/presidential-inauguration-2017/how-trump-taught-me-about-my-asianness
619092259	20170120	201701	2017	2017.0548	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-1.24562086414947	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Peking, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170120	https://www.nytimes.com/interactive/projects/cp/opinion/presidential-inauguration-2017/brooks-quote
619092262	20170120	201701	2017	2017.0548	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	043	043	04	1	2.8	3	1	3	-2.85714285714286	1	China	CH	CH	35	105	CH	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170120	http://wallstreetexaminer.com/2017/01/trump-make-china-go-nuclear/
619092265	20170120	201701	2017	2017.0548	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	3	1	3	-2.85714285714286	1	China	CH	CH	35	105	CH	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170120	http://wallstreetexaminer.com/2017/01/trump-make-china-go-nuclear/
619092302	20170120	201701	2017	2017.0548	COP	DETECTIVE						COP													0	010	010	01	1	0.0	12	6	12	-1.37970692629534	4	Niagara Falls, Ontario, Canada	CA	CA08	43.1	-79.05	-570141	0							1	United States	US	US	38	-97	US	20170120	http://www.niagarafallsreview.ca/2017/01/20/50-years-later-niagara-falls-mystery-continues
619092331	20170120	201701	2017	2017.0548	COP	POLICE						COP													0	190	190	19	4	-10.0	4	1	4	-3.08988764044944	3	Lincoln Memorial, District of Columbia, United States	US	USDC	38.8893	-77.05	531835	0							1	Canada	CA	CA	60	-95	CA	20170120	http://www.rightpundits.com/?p=13069&cp=all
619092340	20170120	201701	2017	2017.0548	COP	PRISON						COP			MEX	JUAREZ	MEX								1	043	043	04	1	2.8	12	5	12	-6.82513029071536	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	3	Long Island, New York, United States	US	USNY	43.152	-76.061	955858	20170120	http://in-cyprus.com/mexican-drug-lord-el-chapo-faces-life-sentence-in-u-s-prison/
619092341	20170120	201701	2017	2017.0548	COP	PRISON						COP			MEX	MEXICO	MEX								1	043	043	04	1	2.8	2	2	2	-9.02473233905279	3	Long Island, New York, United States	US	USNY	43.152	-76.061	955858	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170120	http://in-cyprus.com/mexican-drug-lord-el-chapo-faces-life-sentence-in-u-s-prison/
619092403	20170120	201701	2017	2017.0548	CVL	IMMIGRANT						CVL			MEX	MEXICO	MEX								0	192	192	19	4	-9.5	6	1	6	-6.67926906112161	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170120	http://www.businessinsider.com.au/trump-border-wall-deportation-immigration-plans-backfire-failure-2017-1
619092537	20170120	201701	2017	2017.0548	EUR	EUROPEAN	EUR								GBR	UNITED KINGDOM	GBR								0	130	130	13	3	-4.4	1	1	1	-0.45537340619308	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170120	http://www.insidesources.com/european-union-grapples-trump-presidency-exploit-turmoil/
619092538	20170120	201701	2017	2017.0548	EUR	EUROPEAN	EUR								GBR	UNITED KINGDOM	GBR								0	130	130	13	3	-4.4	1	1	1	-0.45537340619308	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170120	http://www.insidesources.com/european-union-grapples-trump-presidency-exploit-turmoil/
619092546	20170120	201701	2017	2017.0548	EUR	EUROPEAN	EUR								USA	UNITED STATES	USA								0	130	130	13	3	-4.4	2	1	2	-0.45537340619308	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170120	http://www.insidesources.com/european-union-grapples-trump-presidency-exploit-turmoil/
619092595	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR																		1	112	112	11	3	-2.0	1	1	1	-5.80645161290323	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	United Kingdom	UK	UK	54	-2	UK	20170120	http://www.ibtimes.co.uk/protests-against-trump-inauguration-us-uk-around-world-1602243
619092605	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								CRM	ILLEGAL IMMIGRANT						CRM			1	112	112	11	3	-2.0	1	1	1	-5.80645161290323	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170120	http://www.ibtimes.co.uk/protests-against-trump-inauguration-us-uk-around-world-1602243
619092613	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								EUR	EUROPE	EUR								0	012	012	01	1	-0.4	2	1	2	-0.45537340619308	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170120	http://www.insidesources.com/european-union-grapples-trump-presidency-exploit-turmoil/
619092618	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								GBRGOV	UNITED KINGDOM	GBR					GOV			0	010	010	01	1	0.0	1	1	1	-0.73394495412844	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	20170120	http://www.bostonglobe.com/business/2017/01/20/how-biotech-startup-rose-and-then-fell/COwF4wwbUDPggyBe1mZMmN/story.html
619092620	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	2	1	2	1.78306092124814	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://news.sky.com/story/donald-trump-arrives-at-white-house-to-meet-barack-obama-10735693
619092623	20170120	201701	2017	2017.0548	GBR	BRITAIN	GBR								IGOEUREEC	EUROPEAN UNION	EUR	EEC				IGO			0	046	046	04	1	7.0	2	1	2	-0.45537340619308	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://www.insidesources.com/european-union-grapples-trump-presidency-exploit-turmoil/
619092624	20170120	201701	2017	2017.0548	GBR	BRITAIN	GBR								IGOEUREEC	EUROPEAN UNION	EUR	EEC				IGO			0	046	046	04	1	7.0	6	1	6	-0.45537340619308	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170120	http://www.insidesources.com/european-union-grapples-trump-presidency-exploit-turmoil/
619092632	20170120	201701	2017	2017.0548	GBR	BRITISH	GBR								USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-0.45537340619308	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://www.insidesources.com/european-union-grapples-trump-presidency-exploit-turmoil/
619092633	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	1.78306092124814	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170120	http://news.sky.com/story/donald-trump-arrives-at-white-house-to-meet-barack-obama-10735693
619092635	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	081	081	08	2	5.0	2	1	2	-1.99667221297837	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170120	http://dissidentvoice.org/2017/01/why-did-obama-grant-clemency-to-manning/
619092636	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	081	081	08	2	5.0	2	1	2	-1.99667221297837	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170120	http://dissidentvoice.org/2017/01/why-did-obama-grant-clemency-to-manning/
619092640	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								USAGOV	BARACK OBAMA	USA					GOV			1	040	040	04	1	1.0	10	1	10	1.78306092124814	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://news.sky.com/story/donald-trump-arrives-at-white-house-to-meet-barack-obama-10735693
619092645	20170120	201701	2017	2017.0548	GBRGOV	UNITED KINGDOM	GBR					GOV			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-0.45537340619308	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170120	http://www.insidesources.com/european-union-grapples-trump-presidency-exploit-turmoil/
619092646	20170120	201701	2017	2017.0548	GBRGOV	BRITISH	GBR					GOV			USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	-0.45537340619308	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://www.insidesources.com/european-union-grapples-trump-presidency-exploit-turmoil/
619092681	20170120	201701	2017	2017.0548	GOV	CHIEF EXECUTIVE						GOV													0	010	010	01	1	0.0	1	1	1	-0.73394495412844	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	0							3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	20170120	http://www.bostonglobe.com/business/2017/01/20/how-biotech-startup-rose-and-then-fell/COwF4wwbUDPggyBe1mZMmN/story.html
619092692	20170120	201701	2017	2017.0548	GOV	PRESIDENT						GOV													0	036	036	03	1	4.0	3	1	3	-0.38095238095238	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	0							1	United Kingdom	UK	UK	54	-2	UK	20170120	http://www.dorsetecho.co.uk/news/national/15036081.Obama_leaves_Oval_Office_for_last_time_as_Trump_prepares_to_replace_him/
619092731	20170120	201701	2017	2017.0548	GOV	PRESIDENT						GOV			GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	1	1	1	-0.38095238095238	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170120	http://www.dorsetecho.co.uk/news/national/15036081.Obama_leaves_Oval_Office_for_last_time_as_Trump_prepares_to_replace_him/
619092732	20170120	201701	2017	2017.0548	GOV	PRESIDENT						GOV			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	1.78306092124814	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://news.sky.com/story/donald-trump-arrives-at-white-house-to-meet-barack-obama-10735693
619092734	20170120	201701	2017	2017.0548	GOV	PRESIDENT						GOV			GBRELI	UNITED KINGDOM	GBR					ELI			0	036	036	03	1	4.0	1	1	1	-0.38095238095238	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170120	http://www.dorsetecho.co.uk/news/national/15036081.Obama_leaves_Oval_Office_for_last_time_as_Trump_prepares_to_replace_him/
619092741	20170120	201701	2017	2017.0548	GOV	COMMERCE SECRETARY						GOV			IGOWSTNAT	NATO	WST	NAT				IGO			0	013	013	01	1	0.4	12	2	12	-1.28328981723238	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170120	http://www.nationalobserver.com/2017/01/20/news/car-makers-concerned-about-trump-says-canadian-innovation-minister
619092802	20170120	201701	2017	2017.0548	GOV	PRESIDENT						GOV			USAGOV	OBAMA	USA					GOV			0	010	010	01	1	0.0	3	1	3	-0.38095238095238	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	United Kingdom	UK	UK	54	-2	UK	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170120	http://www.dorsetecho.co.uk/news/national/15036081.Obama_leaves_Oval_Office_for_last_time_as_Trump_prepares_to_replace_him/
619092804	20170120	201701	2017	2017.0548	GOV	PRESIDENT						GOV			USAGOV	THE WHITE HOUSE	USA					GOV			0	030	030	03	1	4.0	2	1	2	1.78306092124814	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170120	http://news.sky.com/story/donald-trump-arrives-at-white-house-to-meet-barack-obama-10735693
619092807	20170120	201701	2017	2017.0548	GOV	PRESIDENT						GOV			USAGOV	OBAMA	USA					GOV			0	036	036	03	1	4.0	3	1	3	-0.38095238095238	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	United Kingdom	UK	UK	54	-2	UK	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170120	http://www.dorsetecho.co.uk/news/national/15036081.Obama_leaves_Oval_Office_for_last_time_as_Trump_prepares_to_replace_him/
619092808	20170120	201701	2017	2017.0548	GOV	PRESIDENT						GOV			USAGOV	BARACK OBAMA	USA					GOV			1	036	036	03	1	4.0	20	1	20	3.27272727272728	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://www.worldbulletin.net/headlines/183469/barack-obama-leaves-oval-office-for-last-time
619092813	20170120	201701	2017	2017.0548	GOV	PRESIDENT						GOV			USAGOV	OBAMA	USA					GOV			0	042	042	04	1	1.9	3	1	3	-0.38095238095238	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	United Kingdom	UK	UK	54	-2	UK	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170120	http://www.dorsetecho.co.uk/news/national/15036081.Obama_leaves_Oval_Office_for_last_time_as_Trump_prepares_to_replace_him/
619092878	20170120	201701	2017	2017.0548	IGOEUREEC	THE EU	EUR	EEC				IGO			USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	-0.45537340619308	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170120	http://www.insidesources.com/european-union-grapples-trump-presidency-exploit-turmoil/
619093055	20170120	201701	2017	2017.0548	JUD	PROSECUTOR						JUD			CRM	DRUG TRAFFICKER						CRM			0	020	020	02	1	3.0	30	12	30	-9.91213860661677	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170120	http://in-cyprus.com/mexican-drug-lord-el-chapo-faces-life-sentence-in-u-s-prison/
619093070	20170120	201701	2017	2017.0548	JUD	ATTORNEY						JUD			USAJUD	MIAMI	USA					JUD			1	040	040	04	1	1.0	140	25	140	-10.3687551538874	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	2	California, United States	US	USCA	36.17	-119.746	CA	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	20170120	http://am860theanswer.com/news/politics/the-latest-mexican-druglord-el-chapo-is-in-us-courthouse
619093188	20170120	201701	2017	2017.0548	MED	TELEVISION						MED			USA	UNITED STATES	USA								0	013	013	01	1	0.4	1	1	1	-1	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170120	http://www.nationalobserver.com/2017/01/20/news/car-makers-concerned-about-trump-says-canadian-innovation-minister
619093193	20170120	201701	2017	2017.0548	MEX	MEXICO	MEX																		1	043	043	04	1	2.8	4	1	4	-3.85964912280701	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	0							3	Long Island, New York, United States	US	USNY	43.152	-76.061	955858	20170120	http://www.cbs58.com/story/34305534/joaquin-el-chapo-guzman-arrives-in-us-after-extradition
619093194	20170120	201701	2017	2017.0548	MEX	MEXICO	MEX																		1	1043	104	10	3	-5.0	2	1	2	-6.30105017502917	4	Puerto Vallarta, Jalisco, Mexico	MX	MX14	20.6167	-105.25	-1690444	0							2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	20170120	http://fox43.com/2017/01/20/extradited-el-chapo-guzman-to-face-17-counts-in-us/
