643626577	20170405	201704	2017	2017.2603	MEX	MEXICO	MEX								ESP	MADRID	ESP								1	036	036	03	1	4.0	1	1	1	2.13133640552995	4	Nueva York, YucatáMX, Mexico	MX	MX31	21.0667	-87.9833	-1685439	3	Town Hall, Massachusetts, United States	US	USMA	42.0654	-70.8661	614014	4	Nueva York, YucatáMX, Mexico	MX	MX31	21.0667	-87.9833	-1685439	20170405	http://artdaily.com/news/94958/Museo-Thyssen-Bornemisza-opens-major-Rafael-Moneo-retrospective
643626579	20170405	201704	2017	2017.2603	MEX	MEXICO	MEX								USA	NEW YORK	USA								1	036	036	03	1	4.0	1	1	1	2.13133640552995	4	Nueva York, YucatáMX, Mexico	MX	MX31	21.0667	-87.9833	-1685439	3	Town Hall, Massachusetts, United States	US	USMA	42.0654	-70.8661	614014	4	Nueva York, YucatáMX, Mexico	MX	MX31	21.0667	-87.9833	-1685439	20170405	http://artdaily.com/news/94958/Museo-Thyssen-Bornemisza-opens-major-Rafael-Moneo-retrospective
643626580	20170405	201704	2017	2017.2603	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	2.13133640552995	4	Nueva York, YucatáMX, Mexico	MX	MX31	21.0667	-87.9833	-1685439	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Nueva York, YucatáMX, Mexico	MX	MX31	21.0667	-87.9833	-1685439	20170405	http://artdaily.com/news/94958/Museo-Thyssen-Bornemisza-opens-major-Rafael-Moneo-retrospective
643626739	20170405	201704	2017	2017.2603	REB	REBEL						REB													0	138	138	13	3	-7.0	5	1	5	-8.92236384704523	1	United Kingdom	UK	UK	54	-2	UK	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170405	http://www.manilatimes.net/outrage-syria-chemical-attack-kills-dozens-rebel-held-town/321051/
643626891	20170405	201704	2017	2017.2603	USA	UTAH	USA																		1	0241	024	02	1	-0.3	1	1	1	1.18623962040332	3	Saratoga Springs, Utah, United States	US	USUT	40.3491	-111.905	1437677	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170405	http://www.kpvi.com/news/regional_news/democratic-candidate-prepping-to-challenge-rep-mia-love-in/article_26a3313a-c4a3-5f68-a5e3-cbf29388ac78.html
643626942	20170405	201704	2017	2017.2603	USA	UNITED STATES	USA																		1	061	061	06	2	6.4	2	1	2	-0.34129692832764	1	United States	US	US	38	-97	US	0							1	China	CH	CH	35	105	CH	20170405	https://financialtribune.com/articles/economy-domestic-economy/61831/iran-handmade-carpet-exports-up-27
643626983	20170405	201704	2017	2017.2603	USA	CALIFORNIA	USA								CAN	CANADIAN	CAN								1	043	043	04	1	2.8	91	1	91	-3.72191011235955	2	California, United States	US	USCA	36.17	-119.746	CA	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170405	http://my.tvguide.co.uk/channellisting.asp?ch=259&cTime=4/5/2017%205:00:00%20AM&thisTime=&thisDay=
643626984	20170405	201704	2017	2017.2603	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	072	072	07	2	8.3	31	24	31	-0.606139130945456	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Taipei, T'ai-pei, Taiwan	TW	TW03	25.0478	121.532	-2637882	20170405	http://www.dnaindia.com/world/report-taiwan-to-build-8-submarines-under-indigenous-shipbuilding-project-2382025
643626986	20170405	201704	2017	2017.2603	USA	SAN FRANCISCO	USA								CHN	CHINESE	CHN								1	186	186	18	4	-10.0	52	1	52	-4.33815350389322	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170405	http://my.tvguide.co.uk/channellisting.asp?ch=493&cTime=4/5/2017%205:00:00%20AM&thisTime=&thisDay=
643626987	20170405	201704	2017	2017.2603	USA	SAN FRANCISCO	USA								CHNLEG	CHINESE	CHN					LEG			1	186	186	18	4	-10.0	78	1	78	-4.33815350389322	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170405	http://my.tvguide.co.uk/channellisting.asp?ch=493&cTime=4/5/2017%205:00:00%20AM&thisTime=&thisDay=
643627024	20170405	201704	2017	2017.2603	USA	IDAHO	USA								GBR	LONDON	GBR								0	043	043	04	1	2.8	2	1	2	6.48148148148148	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	David City, Nebraska, United States	US	USNE	41.2528	-97.13	828587	20170405	http://www.kpvi.com/news/national_news/toasted-ponies-bring-out-the-crowd/article_59416d08-3a33-5a12-9e49-b9bf58f4bba2.html
643627027	20170405	201704	2017	2017.2603	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	52	1	52	-1.86592950932965	3	Oak Island, North Carolina, United States	US	USNC	33.9166	-78.1611	1848160	1	United Kingdom	UK	UK	54	-2	UK	3	Oak Island, North Carolina, United States	US	USNC	33.9166	-78.1611	1848160	20170405	http://my.tvguide.co.uk/channellisting.asp?ch=160&cTime=4/5/2017%205:00:00%20AM&thisTime=&thisDay=
643627029	20170405	201704	2017	2017.2603	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	0	2	Idaho, United States	US	USID	44.2394	-114.51	ID	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170405	http://www.kpvi.com/news/local_news/eastern-idaho-family-speaks-for-first-time-since-london-attack/syndicaster_398468b4-1991-11e7-8f13-cbadd30db10f.html
643627030	20170405	201704	2017	2017.2603	USA	IDAHO	USA								GBR	LONDON	GBR								0	043	043	04	1	2.8	2	1	2	1.08695652173913	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170405	http://www.kpvi.com/news/pink-diamond-fetches-record-m-in-hong-kong-auction/article_86dd8a73-fc45-503c-8ddc-98c401cd3b25.html
643627061	20170405	201704	2017	2017.2603	USA	NEW YORK	USA								MEX	MEXICO	MEX								1	036	036	03	1	4.0	1	1	1	2.13133640552995	3	Town Hall, Massachusetts, United States	US	USMA	42.0654	-70.8661	614014	4	Nueva York, YucatáMX, Mexico	MX	MX31	21.0667	-87.9833	-1685439	4	Nueva York, YucatáMX, Mexico	MX	MX31	21.0667	-87.9833	-1685439	20170405	http://artdaily.com/news/94958/Museo-Thyssen-Bornemisza-opens-major-Rafael-Moneo-retrospective
643627062	20170405	201704	2017	2017.2603	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	036	036	03	1	4.0	2	1	2	2.13133640552995	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Nueva York, YucatáMX, Mexico	MX	MX31	21.0667	-87.9833	-1685439	4	Nueva York, YucatáMX, Mexico	MX	MX31	21.0667	-87.9833	-1685439	20170405	http://artdaily.com/news/94958/Museo-Thyssen-Bornemisza-opens-major-Rafael-Moneo-retrospective
643627077	20170405	201704	2017	2017.2603	USA	SAN FRANCISCO	USA								UAF	HITMAN						UAF			1	090	090	09	2	-2.0	78	1	78	-4.33815350389322	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	1	China	CH	CH	35	105	CH	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170405	http://my.tvguide.co.uk/channellisting.asp?ch=493&cTime=4/5/2017%205:00:00%20AM&thisTime=&thisDay=
643628595	20170306	201703	2017	2017.1808											USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	0.52521008403361	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170405	http://m.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11832362
643628623	20170306	201703	2017	2017.1808	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	2	1	2	0.52521008403361	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	United Kingdom	UK	UK	54	-2	UK	20170405	http://m.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11832362
643628679	20170404	201704	2017	2017.2575	USA	NEW YORK	USA								GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	1	1	1	-2.80280280280281	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	9.08333	7.53333	-1997013	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170405	http://sunnewsonline.com/unexplained-wealth-order-britain-to-expose-nigerian-property-owners/
643628680	20170404	201704	2017	2017.2575	USA	NEW YORK	USA								GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	1	1	1	-2.80280280280281	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170405	http://sunnewsonline.com/unexplained-wealth-order-britain-to-expose-nigerian-property-owners/
643628682	20170404	201704	2017	2017.2575	USA	NEW YORK	USA								NGA	NIGERIAN	NGA								1	010	010	01	1	0.0	1	1	1	-2.80280280280281	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	9.08333	7.53333	-1997013	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170405	http://sunnewsonline.com/unexplained-wealth-order-britain-to-expose-nigerian-property-owners/
643628936	20170405	201704	2017	2017.2603											sco	SCOTTISH			sco						1	020	020	02	1	3.0	1	1	1	-1.26182965299685	0							2	California, United States	US	USCA	36.17	-119.746	CA	4	Stanford, Leicestershire, United Kingdom	UK	UKH5	52.7833	-1.18333	-2608567	20170405	http://focus-fen.net/./news/2017/04/05/417887/the-herald-scotland-sturgeon-appeals-to-pro-brexit-voters-in-speech-in-america.html
643629167	20170405	201704	2017	2017.2603	CHN	CHINA	CHN																		1	051	051	05	1	3.4	6	1	6	1.93798449612403	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							1	United States	US	US	38	-97	US	20170405	http://m.indiatvnews.com/news/india-except-outlier-china-india-s-nsg-bid-may-get-support-from-other-nations-375596
643629196	20170405	201704	2017	2017.2603	CHN	CHINA	CHN								PRK	NORTH KOREA	PRK								0	040	040	04	1	1.0	2	1	2	-3.05232558139535	1	China	CH	CH	35	105	CH	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	China	CH	CH	35	105	CH	20170405	http://www.huffingtonpost.in/2017/04/04/north-korea-fires-ballistic-missile-ahead-of-trumps-meeting-wit_a_22026300/
643629418	20170405	201704	2017	2017.2603	DEUGOV	GERMANY	DEU					GOV			LKA	SRI LANKA	LKA								0	036	036	03	1	4.0	2	1	2	1.93798449612403	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170405	http://m.indiatvnews.com/news/india-except-outlier-china-india-s-nsg-bid-may-get-support-from-other-nations-375596
643629611	20170405	201704	2017	2017.2603	GBR	SCOTLAND	GBR								CVL	VOTER						CVL			1	020	020	02	1	3.0	6	1	6	-1.26182965299685	4	Stanford, Leicestershire, United Kingdom	UK	UKH5	52.7833	-1.18333	-2608567	2	California, United States	US	USCA	36.17	-119.746	CA	4	Stanford, Leicestershire, United Kingdom	UK	UKH5	52.7833	-1.18333	-2608567	20170405	http://focus-fen.net/./news/2017/04/05/417887/the-herald-scotland-sturgeon-appeals-to-pro-brexit-voters-in-speech-in-america.html
643629612	20170405	201704	2017	2017.2603	GBR	SCOTLAND	GBR								CVL	VOTER						CVL			1	020	020	02	1	3.0	2	1	2	-1.26182965299685	2	California, United States	US	USCA	36.17	-119.746	CA	4	Stanford, Leicestershire, United Kingdom	UK	UKH5	52.7833	-1.18333	-2608567	4	Stanford, Leicestershire, United Kingdom	UK	UKH5	52.7833	-1.18333	-2608567	20170405	http://focus-fen.net/./news/2017/04/05/417887/the-herald-scotland-sturgeon-appeals-to-pro-brexit-voters-in-speech-in-america.html
643629613	20170405	201704	2017	2017.2603	GBR	UNITED KINGDOM	GBR								CVL	VOTER						CVL			1	020	020	02	1	3.0	2	1	2	-1.26182965299685	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	4	Stanford, Leicestershire, United Kingdom	UK	UKH5	52.7833	-1.18333	-2608567	20170405	http://focus-fen.net/./news/2017/04/05/417887/the-herald-scotland-sturgeon-appeals-to-pro-brexit-voters-in-speech-in-america.html
643629636	20170405	201704	2017	2017.2603	GBR	BRITAIN	GBR								ISR	ISRAEL	ISR								0	020	020	02	1	3.0	2	1	2	-3.16049382716049	1	United Kingdom	UK	UK	54	-2	UK	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	2	California, United States	US	USCA	36.17	-119.746	CA	20170405	https://www.thetrumpet.com/15632-germany-opposes-us-demands-ahead-of-nato-summit
643629637	20170405	201704	2017	2017.2603	GBR	BRITAIN	GBR								ISR	ISRAEL	ISR								0	020	020	02	1	3.0	4	1	4	-3.16049382716049	1	United Kingdom	UK	UK	54	-2	UK	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170405	https://www.thetrumpet.com/15632-germany-opposes-us-demands-ahead-of-nato-summit
643629650	20170405	201704	2017	2017.2603	GBR	UNITED KINGDOM	GBR								USAGOV	OBAMA	USA					GOV			0	051	051	05	1	3.4	2	1	2	0.52521008403361	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170405	http://m.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11832362
643629651	20170405	201704	2017	2017.2603	GBR	SCOTLAND	GBR								sco	SCOTTISH			sco						1	020	020	02	1	3.0	1	1	1	-1.26182965299685	4	Stanford, Leicestershire, United Kingdom	UK	UKH5	52.7833	-1.18333	-2608567	2	California, United States	US	USCA	36.17	-119.746	CA	4	Stanford, Leicestershire, United Kingdom	UK	UKH5	52.7833	-1.18333	-2608567	20170405	http://focus-fen.net/./news/2017/04/05/417887/the-herald-scotland-sturgeon-appeals-to-pro-brexit-voters-in-speech-in-america.html
643629771	20170405	201704	2017	2017.2603	GOV	FOREIGN SECRETARY						GOV			DEUGOV	GERMAN	DEU					GOV			0	010	010	01	1	0.0	4	1	4	1.93798449612403	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	1	United States	US	US	38	-97	US	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20170405	http://m.indiatvnews.com/news/india-except-outlier-china-india-s-nsg-bid-may-get-support-from-other-nations-375596
643630409	20170405	201704	2017	2017.2603	MEX	MEXICO CITY	MEX								USALEG	WASHINGTON	USA					LEG			1	036	036	03	1	4.0	16	4	16	-0.786918328584997	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170405	http://daijiworld.com/news/newsDisplay.aspx?newsID=445814
643630626	20170405	201704	2017	2017.2603	PRK	NORTH KOREA	PRK								CHN	CHINA	CHN								0	040	040	04	1	1.0	2	1	2	-3.05232558139535	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170405	http://www.huffingtonpost.in/2017/04/04/north-korea-fires-ballistic-missile-ahead-of-trumps-meeting-wit_a_22026300/
643630691	20170405	201704	2017	2017.2603	RUS	RUSSIA	RUS																		1	194	194	19	4	-10.0	4	2	4	-2.713628676068	1	China	CH	CH	35	105	CH	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170405	http://newsinfo.inquirer.net/886688/no-defense-against-multiple-russian-missiles-us-general
643630858	20170405	201704	2017	2017.2603	TWN	TAIWAN	TWN								USA	UNITED STATES	USA								0	046	046	04	1	7.0	2	2	2	-0.75203611898017	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Taipei, T'ai-pei, Taiwan	TW	TW03	25.0478	121.532	-2637882	1	United States	US	US	38	-97	US	20170405	http://www.asahi.com/ajw/articles/AJ201704050028.html
643631137	20170405	201704	2017	2017.2603	USA	UNITED STATES	USA								TWN	TAIWAN	TWN								0	046	046	04	1	7.0	2	2	2	-0.75203611898017	4	Taipei, T'ai-pei, Taiwan	TW	TW03	25.0478	121.532	-2637882	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	20170405	http://www.asahi.com/ajw/articles/AJ201704050028.html
643631178	20170405	201704	2017	2017.2603	USA	UNITED STATES	USA								sco	SCOTTISH			sco						1	020	020	02	1	3.0	4	1	4	-1.26182965299685	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	4	Stanford, Leicestershire, United Kingdom	UK	UKH5	52.7833	-1.18333	-2608567	20170405	http://focus-fen.net/./news/2017/04/05/417887/the-herald-scotland-sturgeon-appeals-to-pro-brexit-voters-in-speech-in-america.html
643631234	20170405	201704	2017	2017.2603	USAGOV	OBAMA	USA					GOV			GBR	UNITED KINGDOM	GBR								0	120	120	12	3	-4.0	2	1	2	0.52521008403361	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170405	http://m.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11832362
643631320	20170405	201704	2017	2017.2603	apa	APACHE			apa						cho	CHOCTAW			cho						1	110	110	11	3	-2.0	2	1	2	-2.55681818181818	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	20170405	http://www.theshorthorn.com/news/project-sheds-light-on-texas-diverse-culture/article_5537394e-18db-11e7-9a34-2face907ee5d.html
643631321	20170405	201704	2017	2017.2603	apa	APACHE			apa						cho	CHOCTAW			cho						1	110	110	11	3	-2.0	2	1	2	-2.55681818181818	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	20170405	http://www.theshorthorn.com/news/project-sheds-light-on-texas-diverse-culture/article_5537394e-18db-11e7-9a34-2face907ee5d.html
643631336	20170405	201704	2017	2017.2603	sco	SCOTTISH			sco						GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	2	1	2	-1.26182965299685	2	California, United States	US	USCA	36.17	-119.746	CA	4	Stanford, Leicestershire, United Kingdom	UK	UKH5	52.7833	-1.18333	-2608567	4	Stanford, Leicestershire, United Kingdom	UK	UKH5	52.7833	-1.18333	-2608567	20170405	http://focus-fen.net/./news/2017/04/05/417887/the-herald-scotland-sturgeon-appeals-to-pro-brexit-voters-in-speech-in-america.html
643633201	20170405	201704	2017	2017.2603	CAN	CANADA	CAN								BUS	CEOS						BUS			0	071	071	07	2	7.4	1	1	1	-1.20481927710843	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20170405	http://www.wisbusiness.com/index.iml?Article=386225
643633221	20170405	201704	2017	2017.2603	CAN	CANADA	CAN								CVLBUS	SCIENTIST						CVL	BUS		0	071	071	07	2	7.4	1	1	1	-1.20481927710843	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20170405	http://www.wisbusiness.com/index.iml?Article=386225
643633229	20170405	201704	2017	2017.2603	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	051	051	05	1	3.4	8	1	8	1.34963962035253	4	Niagara River, Ontario, Canada	CA	CA08	43.25	-79.05	-570144	3	Horseshoe Falls, New York, United States	US	USNY	43.0773	-79.0748	953237	4	Niagara River, Ontario, Canada	CA	CA08	43.25	-79.05	-570144	20170405	https://www.groupon.com/deals/ga-bk-ramada-hotel-niagara-falls-fallsview-22
643633252	20170405	201704	2017	2017.2603	CHN	CHINA	CHN								CHNGOV	XI JINPING	CHN					GOV			1	036	036	03	1	4.0	2	1	2	-2.04248366013072	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170405	https://www.bloomberg.com/graphics/2017-us-china/
643633274	20170405	201704	2017	2017.2603	CHNGOV	XI JINPING	CHN					GOV			USA	FLORIDA	USA								1	036	036	03	1	4.0	8	2	8	-2.21438127823837	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170405	https://www.bloomberg.com/graphics/2017-us-china/
643633643	20170405	201704	2017	2017.2603	GOV	GOVERNMENT						GOV													0	020	020	02	1	3.0	2	1	2	4.48275862068965	2	California, United States	US	USCA	36.17	-119.746	CA	0							1	United Kingdom	UK	UK	54	-2	UK	20170405	https://stv.tv/news/politics/1384762-sturgeon-signs-climate-change-agreement-with-california/
643633867	20170405	201704	2017	2017.2603	HUN	HUNGARY	HUN								DEU	GERMANY	DEU								1	080	080	08	2	5.0	1	1	1	-0.41841004184101	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170405	https://news.artnet.com/exhibitions/marcel-sternberger-914846
643633894	20170405	201704	2017	2017.2603	IGOUNOMED	UNITED NATIONS		UNO				IGO	MED		CRM	PERPETRATOR						CRM			1	013	013	01	1	0.4	2	1	2	-6.98795180722891	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170405	http://www.freepressjournal.in/analysis/defuse-tension-with-africans-in-india/1046570
643633951	20170405	201704	2017	2017.2603	IND	NEW DELHI	IND								USAGOVGOVMIL	BARACK OBAMA	USA					GOV	GOV	MIL	0	020	020	02	1	3.0	8	1	8	-4.62825289829765	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170405	http://www.aninews.in/newsdetail-NA/MzA3NDk2/former-white-house-nsa-denies-using-govt-secrets-for-political-purpose.html
643634236	20170405	201704	2017	2017.2603	MEX	MEXICO	MEX								REB	REBELLION						REB			1	042	042	04	1	1.9	10	1	10	-2.32558139534884	4	Nayarit, Sonora, Mexico	MX	MX26	31.6667	-113.3	-3869276	4	Nayarit, Sonora, Mexico	MX	MX26	31.6667	-113.3	-3869276	1	United States	US	US	38	-97	US	20170405	http://planitpurple.northwestern.edu/event/514158
643634237	20170405	201704	2017	2017.2603	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	2	4	-3.48401105408606	1	Mexico	MX	MX	23	-102	MX	3	Honolulu, Hawaii, United States	US	USHI	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	21.3069	-157.858	366212	20170405	http://westhawaiitoday.com/news/state-wire/maui-mother-facing-deportation-mexico-granted-reprieve
643634238	20170405	201704	2017	2017.2603	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-2.63929618768328	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170405	http://www.businessinsider.com/r-us-labor-chief-wants-more-drastic-changes-to-nafta-from-trump-2017-4
643634288	20170405	201704	2017	2017.2603	MNCUSA	SUNRISE SENIOR LIVING	USA					MNC													1	010	010	01	1	0.0	1	1	1	4.04624277456647	1	Canada	CA	CA	60	-95	CA	0							3	Princeton, New Jersey, United States	US	USNJ	40.3487	-74.659	879490	20170405	https://planetprinceton.com/event/princeton-neighbor-meeting-sunrise-senior-living/
643634338	20170405	201704	2017	2017.2603	NGOENV	WORLD WIDE FUND FOR NATURE						NGO	ENV		USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	4.48275862068965	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	1	United Kingdom	UK	UK	54	-2	UK	20170405	https://stv.tv/news/politics/1384762-sturgeon-signs-climate-change-agreement-with-california/
643634339	20170405	201704	2017	2017.2603	NGOENV	WORLD WIDE FUND FOR NATURE						NGO	ENV		USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	4.48275862068965	2	California, United States	US	USCA	36.17	-119.746	CA	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170405	https://stv.tv/news/politics/1384762-sturgeon-signs-climate-change-agreement-with-california/
643634340	20170405	201704	2017	2017.2603	NGOENV	WORLD WIDE FUND FOR NATURE						NGO	ENV		USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	4.48275862068965	1	United Kingdom	UK	UK	54	-2	UK	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170405	https://stv.tv/news/politics/1384762-sturgeon-signs-climate-change-agreement-with-california/
643634533	20170405	201704	2017	2017.2603	REB	REBELLION						REB			MEX	MEXICO	MEX								1	043	043	04	1	2.8	10	1	10	-2.32558139534884	4	Nayarit, Sonora, Mexico	MX	MX26	31.6667	-113.3	-3869276	4	Nayarit, Sonora, Mexico	MX	MX26	31.6667	-113.3	-3869276	1	United States	US	US	38	-97	US	20170405	http://planitpurple.northwestern.edu/event/514158
643634536	20170405	201704	2017	2017.2603	REF	ASYLUM SEEKER						REF			GBR	UNITED KINGDOM	GBR								0	173	173	17	4	-5.0	14	1	14	-4.70478521371282	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170405	http://www.aninews.in/newsdetail-NA/MzA3NDk2/former-white-house-nsa-denies-using-govt-secrets-for-political-purpose.html
643634762	20170405	201704	2017	2017.2603	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	160	153	160	-4.20715297079221	1	Mexico	MX	MX	23	-102	MX	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170405	http://www.newstimes.com/news/texas/article/Border-turns-quiet-under-Trump-amid-steep-drop-in-11051056.php
643634794	20170405	201704	2017	2017.2603	USA	FLORIDA	USA																		1	051	051	05	1	3.4	2	1	2	0	2	Florida, United States	US	USFL	27.8333	-81.717	FL	0							1	India	IN	IN	20	77	IN	20170405	http://www.thestatesman.com/science/nasa-kennedy-tie-up-to-help-develop-autonomous-cars-1491366459.html
