617016803	20170114	201701	2017	2017.0384	CHN	CHINA	CHN								USA	AMERICAN	USA								0	051	051	05	1	3.4	7	1	7	0	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170114	https://international.thenewslens.com/article/59299
617016805	20170114	201701	2017	2017.0384	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	061	061	06	2	6.4	3	1	3	-1.88571551649867	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170114	http://usa.chinadaily.com.cn/business/2017-01/14/content_27953819.htm
617016816	20170114	201701	2017	2017.0384	CHNMED	CHINA	CHN					MED			USA	UNITED STATES	USA								1	030	030	03	1	4.0	2	1	2	0.25839793281654	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170114	http://ilmanifesto.global/as-u-s-star-fades-china-presents-a-more-responsible-global-vision/
617017122	20170114	201701	2017	2017.0384	GOV	GOVERNANCE						GOV			CHNGOV	XI JINPING	CHN					GOV			1	020	020	02	1	3.0	4	1	4	0.25839793281654	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Davos, Switzerland (general), Switzerland	SZ	SZ00	46.8167	9.83333	-2551751	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170114	http://ilmanifesto.global/as-u-s-star-fades-china-presents-a-more-responsible-global-vision/
617017123	20170114	201701	2017	2017.0384	GOV	GOVERNANCE						GOV			CHNGOV	XI JINPING	CHN					GOV			1	020	020	02	1	3.0	1	1	1	0.25839793281654	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170114	http://ilmanifesto.global/as-u-s-star-fades-china-presents-a-more-responsible-global-vision/
617017412	20170114	201701	2017	2017.0384	MEX	MEXICO	MEX								GOV	SECRETARY OF STATE						GOV			0	040	040	04	1	1.0	1	1	1	-1.86799501867995	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Peru	PE	PE	-10	-76	PE	20170114	http://www.breitbart.com/national-security/2017/01/13/central-america-migrant-problem-obama/
617017415	20170114	201701	2017	2017.0384	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	020	020	02	1	3.0	3	1	3	-1.86799501867995	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170114	http://www.breitbart.com/national-security/2017/01/13/central-america-migrant-problem-obama/
617017416	20170114	201701	2017	2017.0384	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	041	041	04	1	1.0	3	1	3	-1.86799501867995	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	20170114	http://www.breitbart.com/national-security/2017/01/13/central-america-migrant-problem-obama/
617017462	20170114	201701	2017	2017.0384	NIC	NICARAGUA	NIC								USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-1.86799501867995	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170114	http://www.breitbart.com/national-security/2017/01/13/central-america-migrant-problem-obama/
617017586	20170114	201701	2017	2017.0384	TWN	TAIWAN	TWN								GOV	GOVERNANCE						GOV			1	020	020	02	1	3.0	3	1	3	0.25839793281654	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170114	http://ilmanifesto.global/as-u-s-star-fades-china-presents-a-more-responsible-global-vision/
617017711	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								CUB	CUBAN	CUB								1	043	043	04	1	2.8	2	1	2	-1.86799501867995	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Cuba	CU	CU	21.5	-80	CU	1	Mexico	MX	MX	23	-102	MX	20170114	http://www.breitbart.com/national-security/2017/01/13/central-america-migrant-problem-obama/
617017739	20170114	201701	2017	2017.0384	USA	LOS ANGELES	USA								FRA	PARIS	FRA								0	043	043	04	1	2.8	4	1	4	2.14424951267057	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170114	http://www.beijingbulletin.com/index.php/sid/250883487
617017742	20170114	201701	2017	2017.0384	USA	LOS ANGELES	USA								GBR	UNITED KINGDOM	GBR								1	070	070	07	2	7.0	4	1	4	0.90027700831025	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	1	United Kingdom	UK	UK	54	-2	UK	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	20170114	http://www.latimes.com/entertainment/arts/miranda/la-et-cam-essential-arts-lucas-museum-standing-rock-20170113-story.html
617017743	20170114	201701	2017	2017.0384	USA	LOS ANGELES	USA								GBRMED	BRITISH	GBR					MED			1	070	070	07	2	7.0	6	1	6	0.90027700831025	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	1	United Kingdom	UK	UK	54	-2	UK	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	20170114	http://www.latimes.com/entertainment/arts/miranda/la-et-cam-essential-arts-lucas-museum-standing-rock-20170113-story.html
617017781	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	013	013	01	1	0.4	4	1	4	-1.86799501867995	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170114	http://www.breitbart.com/national-security/2017/01/13/central-america-migrant-problem-obama/
617017783	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	041	041	04	1	1.0	3	1	3	-1.86799501867995	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170114	http://www.breitbart.com/national-security/2017/01/13/central-america-migrant-problem-obama/
617018523	20170113	201701	2017	2017.0356	CHN	CHINESE	CHN								GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	2	1	2	-3.30330330330331	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170114	http://thedailycoin.org/2017/01/13/chinese-media-warns-war-us-following-tillersons-remarks-south-china-sea/
617018790	20170114	201701	2017	2017.0384	CAN	EDMONTON	CAN								CANGOV	CANADA	CAN					GOV			1	111	111	11	3	-2.0	2	1	2	-2.03045685279188	1	Canada	CA	CA	60	-95	CA	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	20170114	http://tucson.com/news/world/trudeau-says-the-canadian-oil-sands-needs-to-be-phased/article_37061172-9705-5c72-88f9-f68123bfe96b.html
617018950	20170114	201701	2017	2017.0384	CVL	RESIDENTS						CVL													1	043	043	04	1	2.8	8	1	8	-0.15503875968993	1	United Kingdom	UK	UK	54	-2	UK	0							3	Greenville, Georgia, United States	US	USGA	30.8016	-81.8332	331868	20170114	http://www.goupstate.com/news/20170113/defeated-officer-tells-his-side-of-battle-of-cowpens
617019124	20170114	201701	2017	2017.0384	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	3.60360360360361	1	United Kingdom	UK	UK	54	-2	UK	3	Cowpens, South Carolina, United States	US	USSC	35.0168	-81.804	1247411	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	20170114	http://wspa.com/2017/01/13/ceremony-honors-daniel-morgan-for-role-in-american-revoultion/
617019779	20170114	201701	2017	2017.0384	TWN	TAIWAN	TWN								CHN	BEIJING	CHN								0	054	054	05	1	6.0	259	53	259	-3.10771218367312	1	Taiwan	TW	TW	23.5	121	TW	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170114	http://gantdaily.com/2017/01/13/trump-suggests-he-would-be-open-to-lifting-sanctions-on-russia/
617019803	20170114	201701	2017	2017.0384	USA	WASHINGTON	USA																		1	010	010	01	1	0.0	1	1	1	-0.400801603206414	3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	0							1	United Kingdom	UK	UK	54	-2	UK	20170114	http://www.carrollcountytimes.com/news/local/ph-cc-presidents-by-the-numbers-20170113-story.html
617019972	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	4	1	4	-3.38983050847458	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170114	http://www.infiniteunknown.net/2017/01/13/uk-labour-leader-jeremy-corbyn-accused-of-collaborating-with-russia-for-wanting-peace/
617019974	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	2	1	2	3.60360360360361	3	Cowpens, South Carolina, United States	US	USSC	35.0168	-81.804	1247411	1	United Kingdom	UK	UK	54	-2	UK	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	20170114	http://wspa.com/2017/01/13/ceremony-honors-daniel-morgan-for-role-in-american-revoultion/
617020026	20170114	201701	2017	2017.0384	USA	MISSISSIPPI	USA								MED	SPOKESMAN						MED			1	050	050	05	1	3.5	12	3	12	-0.280108366924457	1	China	CH	CH	35	105	CH	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	20170114	http://www.thecourierexpress.com/business/electric-car-maker-greentech-lays-off-mississippi-workers/article_612cfc6e-8877-58cb-a9e4-638dc89865c4.html
617020073	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								USAMED	THE ASSOCIATED PRESS	USA					MED			1	013	013	01	1	0.4	2	1	2	-0.628930817610067	1	China	CH	CH	35	105	CH	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	20170114	http://wtop.com/money/2017/01/electric-car-maker-greentech-lays-off-mississippi-workers/
617020074	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								USAMED	THE ASSOCIATED PRESS	USA					MED			1	013	013	01	1	0.4	2	1	2	-0.628930817610067	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170114	http://wtop.com/money/2017/01/electric-car-maker-greentech-lays-off-mississippi-workers/
617020224	20170114	201701	2017	2017.0384											CAN	CANADA	CAN								1	040	040	04	1	1.0	2	1	2	0	0							1	Canada	CA	CA	60	-95	CA	1	United States	US	US	38	-97	US	20170114	http://www.cnn.com/2017/01/13/politics/justin-trudeau-criticizes-trump/
617020425	20170114	201701	2017	2017.0384	CAN	CANADA	CAN																		1	040	040	04	1	1.0	14	3	14	-0.200501253132831	1	Canada	CA	CA	60	-95	CA	0							1	United States	US	US	38	-97	US	20170114	http://www.cnn.com/2017/01/13/politics/justin-trudeau-criticizes-trump/
617020434	20170114	201701	2017	2017.0384	CAN	CANADA	CAN								USA	MICHIGAN	USA								1	042	042	04	1	1.9	10	1	10	0	1	Canada	CA	CA	60	-95	CA	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	1	Canada	CA	CA	60	-95	CA	20170114	http://www.sooeveningnews.com/news/20170113/owl-in-days-work
617020452	20170114	201701	2017	2017.0384	CHN	CHINA	CHN								JPN	JAPAN	JPN								0	111	111	11	3	-2.0	2	1	2	-3.01587301587301	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170114	http://www.chinanationalnews.com/index.php/sid/250911693
617020454	20170114	201701	2017	2017.0384	CHN	CHINA	CHN								JPN	JAPAN	JPN								0	111	111	11	3	-2.0	6	3	6	-1.74453831711896	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	Japan	JA	JA	36	138	JA	20170114	http://www.chinanationalnews.com/index.php/sid/250911693
617020456	20170114	201701	2017	2017.0384	CHN	CHINA	CHN								JPN	JAPAN	JPN								0	111	111	11	3	-2.0	24	6	24	-1.08764589695859	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170114	http://www.malaysiasun.com/index.php/sid/250911693
617020457	20170114	201701	2017	2017.0384	CHN	CHINA	CHN								JPN	JAPAN	JPN								0	111	111	11	3	-2.0	28	6	28	-1.02909059846438	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	Japan	JA	JA	36	138	JA	20170114	http://www.malaysiasun.com/index.php/sid/250911693
617020575	20170114	201701	2017	2017.0384	DEU	GERMANY	DEU								POL	POLAND	POL								0	025	025	02	1	-0.3	1	1	1	-4.36802973977695	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	Poland	PL	PL	52	20	PL	20170114	http://www.theimaginativeconservative.org/2017/01/trump-nationalist-imperialist-joseph-pearce.html
617020793	20170114	201701	2017	2017.0384	IDN	INDONESIA	IDN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	14	6	14	-1.02909059846438	1	Indonesia	ID	ID	-5	120	ID	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	20170114	http://www.malaysiasun.com/index.php/sid/250911693
617020878	20170114	201701	2017	2017.0384	JUD	LAWYER						JUD													0	125	125	12	3	-5.0	2	1	2	-0.903342366757	3	Idaho Falls, Idaho, United States	US	USID	43.4666	-112.034	396684	0							1	Canada	CA	CA	60	-95	CA	20170114	http://www.idahostatesman.com/news/politics-government/state-politics/article126547024.html
617021183	20170114	201701	2017	2017.0384	USA	AMERICAN	USA																		0	071	071	07	2	7.4	1	1	1	-1.99757869249394	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							1	United States	US	US	38	-97	US	20170114	http://www.meforum.org/6479/how-american-charities-fund-terrorism
617021231	20170114	201701	2017	2017.0384	USA	MICHIGAN	USA								CAN	CANADA	CAN								1	043	043	04	1	2.8	10	1	10	0	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170114	http://www.sooeveningnews.com/news/20170113/owl-in-days-work
617021232	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								CANGOV	CANADA	CAN					GOV			1	046	046	04	1	7.0	2	1	2	0	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170114	http://www.cnn.com/2017/01/13/politics/justin-trudeau-criticizes-trump/
617021233	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								CANGOV	CANADIAN	CAN					GOV			1	046	046	04	1	7.0	4	1	4	0	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	1	United States	US	US	38	-97	US	20170114	http://www.cnn.com/2017/01/13/politics/justin-trudeau-criticizes-trump/
617021236	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	043	043	04	1	2.8	10	2	10	1.06466813968867	3	Angel Island, California, United States	US	USCA	37.8627	-122.432	218281	4	Guangdong, Jilin, China	CH	CH05	42.7683	129.336	10884162	3	Angel Island, California, United States	US	USCA	37.8627	-122.432	218281	20170114	http://www.chinanationalnews.com/index.php/sid/250911377
617021237	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								CHNCVL	GUANGDONG	CHN					CVL			1	043	043	04	1	2.8	10	2	10	1.06466813968867	3	Angel Island, California, United States	US	USCA	37.8627	-122.432	218281	4	Guangdong, Jilin, China	CH	CH05	42.7683	129.336	10884162	3	Angel Island, California, United States	US	USCA	37.8627	-122.432	218281	20170114	http://www.chinanationalnews.com/index.php/sid/250911377
617021269	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								GOV	ATTORNEY GENERAL						GOV			1	0831	083	08	2	5.0	1	1	1	-4.06574394463668	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170114	http://www.al.com/news/montgomery/index.ssf/2017/01/loretta_lynchs_exit_leaves_eri.html
617021281	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								JPN	JAPAN	JPN								0	111	111	11	3	-2.0	2	1	2	-3.01587301587301	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170114	http://www.chinanationalnews.com/index.php/sid/250911693
617021282	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								JPN	JAPAN	JPN								0	111	111	11	3	-2.0	6	3	6	-1.74453831711896	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	Japan	JA	JA	36	138	JA	20170114	http://www.chinanationalnews.com/index.php/sid/250911693
617021284	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								JPN	JAPAN	JPN								0	111	111	11	3	-2.0	24	6	24	-1.08764589695859	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170114	http://www.malaysiasun.com/index.php/sid/250911693
617021285	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								JPN	JAPAN	JPN								0	111	111	11	3	-2.0	28	6	28	-1.02909059846438	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	Japan	JA	JA	36	138	JA	20170114	http://www.malaysiasun.com/index.php/sid/250911693
617021300	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								MOS	ISLAMIC				MOS					0	010	010	01	1	0.0	2	1	2	-1.99757869249394	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170114	http://www.meforum.org/6479/how-american-charities-fund-terrorism
617021306	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	030	030	03	1	4.0	1	1	1	-1.9047619047619	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170114	http://www.telegraph.co.uk/news/2017/01/14/donald-trump-says-one-china-policy-negotiation-russian-sanctions/
617021318	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	0831	083	08	2	5.0	1	1	1	-4.06574394463668	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170114	http://www.al.com/news/montgomery/index.ssf/2017/01/loretta_lynchs_exit_leaves_eri.html
617021405	20170114	201701	2017	2017.0384	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								0	020	020	02	1	3.0	28	6	28	-1.02909059846438	1	Vietnam, Republic Of	VM	VM	16	106	VM	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	20170114	http://www.malaysiasun.com/index.php/sid/250911693
617022184	20170107	201701	2017	2017.0192	ARG	MORON	ARG								MEX	MEXICAN	MEX								1	012	012	01	1	-0.4	2	1	2	-5.93220338983051	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170114	http://www.independentsentinel.com/geraldo-trump-fake-hillary-real-scandal/
617022214	20170114	201701	2017	2017.0384											CHN	CHINA	CHN								0	036	036	03	1	4.0	2	1	2	-0.40439052570768	0							1	China	CH	CH	35	105	CH	3	Seventh-Day Adventist Church, Washington, United States	US	USWA	47.5514	-122.267	2462016	20170114	http://endrtimes.blogspot.com/2017/01/church-segregation-results-in-free.html
617022216	20170114	201701	2017	2017.0384											CHN	CHINA	CHN								0	042	042	04	1	1.9	1	1	1	3.76712328767123	0							3	Cedar Rapids, Iowa, United States	US	USIA	42.0083	-91.6441	465941	1	China	CH	CH	35	105	CH	20170114	http://www.hiawathaworldonline.com/news/national/trust-will-be-key-when-selecting-a-lieutenant-governor/article_f05048f8-e8b0-53f6-836e-7265ed063f04.html
617022221	20170114	201701	2017	2017.0384											CHRPRO110	ADVENTISM				CHR	PRO				1	043	043	04	1	2.8	2	1	2	-0.40439052570768	0							1	China	CH	CH	35	105	CH	3	Seventh-Day Adventist Church, Washington, United States	US	USWA	47.5514	-122.267	2462016	20170114	http://endrtimes.blogspot.com/2017/01/church-segregation-results-in-free.html
617022437	20170114	201701	2017	2017.0384	CHN	CHINA	CHN																		0	036	036	03	1	4.0	2	1	2	-0.40439052570768	1	China	CH	CH	35	105	CH	0							3	Seventh-Day Adventist Church, Washington, United States	US	USWA	47.5514	-122.267	2462016	20170114	http://endrtimes.blogspot.com/2017/01/church-segregation-results-in-free.html
617022439	20170114	201701	2017	2017.0384	CHN	CHINA	CHN																		0	043	043	04	1	2.8	1	1	1	3.76712328767123	3	Cedar Rapids, Iowa, United States	US	USIA	42.0083	-91.6441	465941	0							1	China	CH	CH	35	105	CH	20170114	http://www.hiawathaworldonline.com/news/national/trust-will-be-key-when-selecting-a-lieutenant-governor/article_f05048f8-e8b0-53f6-836e-7265ed063f04.html
617022457	20170114	201701	2017	2017.0384	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	3.76712328767123	3	Cedar Rapids, Iowa, United States	US	USIA	42.0083	-91.6441	465941	3	Cedar Rapids, Iowa, United States	US	USIA	42.0083	-91.6441	465941	1	China	CH	CH	35	105	CH	20170114	http://www.hiawathaworldonline.com/news/national/trust-will-be-key-when-selecting-a-lieutenant-governor/article_f05048f8-e8b0-53f6-836e-7265ed063f04.html
617022458	20170114	201701	2017	2017.0384	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	3.76712328767123	1	China	CH	CH	35	105	CH	3	Cedar Rapids, Iowa, United States	US	USIA	42.0083	-91.6441	465941	1	China	CH	CH	35	105	CH	20170114	http://www.hiawathaworldonline.com/news/national/trust-will-be-key-when-selecting-a-lieutenant-governor/article_f05048f8-e8b0-53f6-836e-7265ed063f04.html
617022488	20170114	201701	2017	2017.0384	CHRPRO110	ADVENTISM				CHR	PRO														1	042	042	04	1	1.9	2	1	2	-0.40439052570768	1	China	CH	CH	35	105	CH	0							3	Seventh-Day Adventist Church, Washington, United States	US	USWA	47.5514	-122.267	2462016	20170114	http://endrtimes.blogspot.com/2017/01/church-segregation-results-in-free.html
617022674	20170114	201701	2017	2017.0384	GOV	PRIME MINISTER						GOV													1	017	017	01	1	0.0	6	1	6	9.81818181818182	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170114	http://www.indiagazette.com/index.php/sid/250911635
617022806	20170114	201701	2017	2017.0384	HIN	HINDU				HIN					USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	1.92735359525575	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20170114	http://www.newsnow.in/news/rahman-s-urvasi-urvasi-song-becomes-a-rage-even-before-royal-stag-barrel-select-mtv-unplugged-season-6-goes-live-news
617022825	20170114	201701	2017	2017.0384	IND	MUMBAI	IND																		1	051	051	05	1	3.4	2	1	2	1.72520090139886	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170114	http://www.mid-day.com/articles/sounds-from-the-silk-route/17910165
617022962	20170114	201701	2017	2017.0384	LEG	LAWMAKER						LEG			EDU	ECONOMIST						EDU			1	020	020	02	1	3.0	4	1	4	-3.66666666666667	3	Rock Island, Illinois, United States	US	USIL	41.5095	-90.5788	416820	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170114	http://www.daily-journal.com/opinion/columnists/local/jim-nowlan-rome-is-burning-while-lawmakers-fiddle/article_8496b8a7-3f3b-5602-97a4-45a439ec3416.html
617022963	20170114	201701	2017	2017.0384	LEG	LAWMAKER						LEG			EDU	ECONOMIST						EDU			1	020	020	02	1	3.0	2	1	2	-3.66666666666667	3	Rock Island, Illinois, United States	US	USIL	41.5095	-90.5788	416820	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170114	http://www.daily-journal.com/opinion/columnists/local/jim-nowlan-rome-is-burning-while-lawmakers-fiddle/article_8496b8a7-3f3b-5602-97a4-45a439ec3416.html
617023003	20170114	201701	2017	2017.0384	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	080	080	08	2	5.0	4	1	4	-1.64126611957796	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170114	http://journalisms.theroot.com/who-came-to-jim-acosta-s-defense-1791164118
617023261	20170114	201701	2017	2017.0384	USA	NEW YORK	USA																		1	020	020	02	1	3.0	1	1	1	-1.64126611957796	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	0							3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	20170114	http://journalisms.theroot.com/who-came-to-jim-acosta-s-defense-1791164118
617023272	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	80	1	80	2.55474452554744	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170114	http://947thebrew.iheart.com/articles/rock-news-104648/jimmy-eat-world-rocks-out-to-15469622/
617023275	20170114	201701	2017	2017.0384	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	1	1	1	1.92735359525575	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20170114	http://www.newsnow.in/news/rahman-s-urvasi-urvasi-song-becomes-a-rage-even-before-royal-stag-barrel-select-mtv-unplugged-season-6-goes-live-news
