624518899	20170206	201702	2017	2017.0986	USA	MIAMI	USA								CAN	CANADA	CAN								0	193	193	19	4	-10.0	4	1	4	-2.1021866470782	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170206	http://www.castanet.net/edition/news-story-187994-4-.htm
624518923	20170206	201702	2017	2017.0986	USA	SAN ANTONIO	USA								EDU	SCHOOL						EDU			1	043	043	04	1	2.8	1	1	1	-0.46948356807512	3	San Antonio, Texas, United States	US	USTX	29.4241	-98.4936	1380951	4	Guadalajara, Jalisco, Mexico	MX	MX14	20.6667	-103.333	-1669612	3	San Antonio, Texas, United States	US	USTX	29.4241	-98.4936	1380951	20170206	http://www.expressnews.com/news/news_columnists/elaine_ayala/article/St-Mary-s-commemorates-Mexican-10910122.php
624518936	20170206	201702	2017	2017.0986	USA	WASHINGTON	USA								GBRGOVMIL	LIAM FOX	GBR					GOV	MIL		0	043	043	04	1	2.8	1	1	1	-0.23136246786632	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170206	http://www.informationclearinghouse.info/46383.htm
624518978	20170206	201702	2017	2017.0986	USA	UNITED STATES	USA								LEG	LEGISLATOR						LEG			0	040	040	04	1	1.0	2	1	2	1.25	3	Flower Mound, Texas, United States	US	USTX	33.0146	-97.097	1335983	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170206	http://www.houstonchronicle.com/news/houston-texas/houston/article/Land-commissioner-George-P-Bush-takes-one-step-10910351.php
624519034	20170206	201702	2017	2017.0986	USACVL	HERITAGE FOUNDATION	USA					CVL			GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	2	1	2	-0.23136246786632	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170206	http://www.informationclearinghouse.info/46383.htm
624519061	20170206	201702	2017	2017.0986	USAGOV	NEW MEXICO	USA					GOV			REF	REFUGEE						REF			0	190	190	19	4	-10.0	1	1	1	-1.82952182952183	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170206	http://www.informationclearinghouse.info/46379.htm
624519069	20170206	201702	2017	2017.0986	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								1	120	120	12	3	-4.0	1	1	1	-5.52238805970149	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170206	http://theconversation.com/the-tag-is-cut-how-will-the-trump-turnbull-spat-damage-the-alliance-72413
624520126	20170206	201702	2017	2017.0986											USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	-0.35756853396901	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	3	Cool Springs, South Carolina, United States	US	USSC	34.2877	-80.6048	1235065	20170206	http://www.997wtn.com/news/iranian-engineer-returns-to-the-us-after-travel-ban-put-her-life-on-hold/
624520360	20170206	201702	2017	2017.0986	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	051	051	05	1	3.4	10	3	10	-3.7567009408668	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170206	http://sgtreport.com/2017/02/us-set-to-expand-south-china-sea-conflict/
624520365	20170206	201702	2017	2017.0986	CHNGOV	CHINA	CHN					GOV			KOR	SOUTH KOREA	KOR								1	010	010	01	1	0.0	2	1	2	-1.71755725190839	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170206	http://inewstoday.net/2017/02/us-defense-chief-in-japan-reaffirms-commitment-to-treaty/
624520367	20170206	201702	2017	2017.0986	CHNGOV	CHINA	CHN					GOV			KOR	SOUTH KOREA	KOR								1	010	010	01	1	0.0	1	1	1	-1.71755725190839	1	South Korea	KS	KS	37	127.5	KS	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170206	http://inewstoday.net/2017/02/us-defense-chief-in-japan-reaffirms-commitment-to-treaty/
624520372	20170206	201702	2017	2017.0986	CHNGOV	CHINA	CHN					GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	-1.71755725190839	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170206	http://inewstoday.net/2017/02/us-defense-chief-in-japan-reaffirms-commitment-to-treaty/
624520373	20170206	201702	2017	2017.0986	CHNGOV	CHINA	CHN					GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	-1.71755725190839	1	South Korea	KS	KS	37	127.5	KS	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170206	http://inewstoday.net/2017/02/us-defense-chief-in-japan-reaffirms-commitment-to-treaty/
624520588	20170206	201702	2017	2017.0986	FRA	FRENCH	FRA								MLT	VALLETTA	MLT								1	111	111	11	3	-2.0	2	1	2	-0.73529411764706	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170206	http://lasignare.com/2017/02/06/trump-and-brexit-make-the-european-union-wonder-where-are/
624520593	20170206	201702	2017	2017.0986	FRAGOV	FRENCH	FRA					GOV			MLT	VALLETTA	MLT								1	111	111	11	3	-2.0	3	1	3	-0.73529411764706	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170206	http://lasignare.com/2017/02/06/trump-and-brexit-make-the-european-union-wonder-where-are/
624520623	20170206	201702	2017	2017.0986	GBR	UNITED KINGDOM	GBR								USA	WASHINGTON	USA								1	051	051	05	1	3.4	6	2	6	0.456590193432295	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170206	https://sputniknews.com/world/201702061050379598-trump-nato-support/
624520797	20170206	201702	2017	2017.0986	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-0.73529411764706	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170206	http://lasignare.com/2017/02/06/trump-and-brexit-make-the-european-union-wonder-where-are/
624520848	20170206	201702	2017	2017.0986	IRN	IRAN	IRN								USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-1.69014084507042	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	1	Iran	IR	IR	32	53	IR	20170206	http://www.businessdayonline.com/trump-leads-america-splendid-isolationism/
624520912	20170206	201702	2017	2017.0986	ITA	ITALIAN	ITA								GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	1	1	1	2.02429149797571	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170206	https://sputniknews.com/world/201702061050379598-trump-nato-support/
624521016	20170206	201702	2017	2017.0986	LAB	WORKER						LAB			USA	UNITED STATES	USA								1	042	042	04	1	1.9	3	1	3	-0.35756853396901	3	Cool Springs, South Carolina, United States	US	USSC	34.2877	-80.6048	1235065	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170206	http://www.997wtn.com/news/iranian-engineer-returns-to-the-us-after-travel-ban-put-her-life-on-hold/
624521043	20170206	201702	2017	2017.0986	LEG	CHAMBER						LEG			USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	3.03030303030303	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170206	http://www.limelightmagazine.com.au/news/gervase-de-peyer-has-died
624521458	20170206	201702	2017	2017.0986	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	1	1	1	-2.71580989330747	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170206	http://sgtreport.com/2017/02/us-set-to-expand-south-china-sea-conflict/
624521589	20170206	201702	2017	2017.0986	USA	UNITED STATES	USA								GOV	ADMINISTRATION						GOV			1	111	111	11	3	-2.0	2	1	2	-3.41726618705036	1	Mexico	MX	MX	23	-102	MX	3	Bloomington, Indiana, United States	US	USIN	39.1653	-86.5264	431207	1	Mexico	MX	MX	23	-102	MX	20170206	http://www.wjbc.com/news/trump-if-something-happens-blame-the-judge/
624521602	20170206	201702	2017	2017.0986	USA	UNITED STATES	USA								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	040	040	04	1	1.0	2	1	2	-0.73529411764706	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170206	http://lasignare.com/2017/02/06/trump-and-brexit-make-the-european-union-wonder-where-are/
624521632	20170206	201702	2017	2017.0986	USA	UNITED STATES	USA								JPN	JAPAN	JPN								1	020	020	02	1	3.0	2	1	2	-0.47846889952153	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170206	http://ekosvoice.com/2017/02/06/abe-tells-mattis-japan-will-increase-defense-spending.html
624521772	20170206	201702	2017	2017.0986	USAGOV	THE WHITE HOUSE	USA					GOV			GOV	ADMINISTRATION						GOV			1	111	111	11	3	-2.0	2	1	2	-3.41726618705036	1	Mexico	MX	MX	23	-102	MX	3	Bloomington, Indiana, United States	US	USIN	39.1653	-86.5264	431207	1	Mexico	MX	MX	23	-102	MX	20170206	http://www.wjbc.com/news/trump-if-something-happens-blame-the-judge/
624522662	20170206	201702	2017	2017.0986											MED	MEDIA						MED			1	036	036	03	1	4.0	1	1	1	-2.32198142414861	0							1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170206	http://newsblaze.com/usnews/politics/secretary-of-state-tillerson-faces-no-rest-dealing-with-doomsayers_74011/
624522783	20170206	201702	2017	2017.0986	AUS	AUSTRALIA	AUS								MEX	MEXICO	MEX								0	072	072	07	2	8.3	2	1	2	-6.2200956937799	1	Australia	AS	AS	-27	133	AS	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170206	http://www.msn.com/en-us/news/politics/the-trump-administration-has-sprung-a-leak-many-of-them-in-fact/ar-AAmE0eP
624522785	20170206	201702	2017	2017.0986	AUS	AUSTRALIA	AUS								MEX	MEXICO	MEX								0	138	138	13	3	-7.0	2	1	2	-6.2200956937799	1	Australia	AS	AS	-27	133	AS	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170206	http://www.msn.com/en-us/news/politics/the-trump-administration-has-sprung-a-leak-many-of-them-in-fact/ar-AAmE0eP
624522870	20170206	201702	2017	2017.0986	CAN	CANADA	CAN								EDU	SCHOOL						EDU			0	042	042	04	1	1.9	2	1	2	4.5774647887324	4	Rock Bay, British Columbia, Canada	CA	CA02	50.3333	-125.483	-572383	4	Saanich, British Columbia, Canada	CA	CA02	48.55	-123.367	-572612	3	Cedar Hill, California, United States	US	USCA	38.1841	-118.843	258138	20170206	http://www.theprovince.com/news/local+news/david+foster+will+victoria+walkway+name/12849549/story.html
624522871	20170206	201702	2017	2017.0986	CAN	CANADA	CAN								EDU	STUDENT						EDU			1	172	172	17	4	-5.0	2	1	2	-2.11267605633802	1	Canada	CA	CA	60	-95	CA	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	1	Canada	CA	CA	60	-95	CA	20170206	http://www.theprovince.com/business/local+business/trump+mean+27huge+upswing+interest+canada+foreign/12849740/story.html
624522874	20170206	201702	2017	2017.0986	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	013	013	01	1	0.4	6	2	6	-0.51648794121304	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	United States	US	US	38	-97	US	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170206	http://vancouversun.com/news/local-news/b-c-puts-lumber-trade-front-and-centre-as-u-s-prepares-for-possible-import-duties
624522875	20170206	201702	2017	2017.0986	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	013	013	01	1	0.4	2	1	2	-0.53380782918149	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170206	http://vancouversun.com/news/local-news/b-c-puts-lumber-trade-front-and-centre-as-u-s-prepares-for-possible-import-duties
624522877	20170206	201702	2017	2017.0986	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	6	1	6	4.5774647887324	4	Saanich, British Columbia, Canada	CA	CA02	48.55	-123.367	-572612	3	Cedar Hill, California, United States	US	USCA	38.1841	-118.843	258138	4	Saanich, British Columbia, Canada	CA	CA02	48.55	-123.367	-572612	20170206	http://www.theprovince.com/news/local+news/david+foster+will+victoria+walkway+name/12849549/story.html
624522878	20170206	201702	2017	2017.0986	CAN	BRITISH COLUMBIA	CAN								USA	IDAHO	USA								1	043	043	04	1	2.8	4	4	4	2.86094864806581	1	United Kingdom	UK	UK	54	-2	UK	2	Idaho, United States	US	USID	44.2394	-114.51	ID	1	United Kingdom	UK	UK	54	-2	UK	20170206	http://missoulian.com/news/state-and-regional/victor-couple-celebrates-years-of-marriage/article_8da2c5fc-2b3b-545f-8f53-7b69741f1b7a.html
624522880	20170206	201702	2017	2017.0986	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	060	060	06	2	6.0	4	2	4	-0.51648794121304	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	United States	US	US	38	-97	US	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170206	http://vancouversun.com/news/local-news/b-c-puts-lumber-trade-front-and-centre-as-u-s-prepares-for-possible-import-duties
624522882	20170206	201702	2017	2017.0986	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	110	110	11	3	-2.0	1	1	1	-1.5625	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170206	http://www.macleans.ca/news/canada/will-the-factors-that-led-to-trump-add-up-in-canada/
624522883	20170206	201702	2017	2017.0986	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	110	110	11	3	-2.0	1	1	1	-1.5625	1	United States	US	US	38	-97	US	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20170206	http://www.macleans.ca/news/canada/will-the-factors-that-led-to-trump-add-up-in-canada/
624522895	20170206	201702	2017	2017.0986	CHN	CHINESE	CHN																		0	012	012	01	1	-0.4	8	2	8	-4.0127534899753	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170206	http://english.sina.com/world/am/2017-02-06/detail-ifyafcyx7121609.shtml
624522923	20170206	201702	2017	2017.0986	CHN	CHINESE	CHN								CVL	IMMIGRANT						CVL			0	012	012	01	1	-0.4	12	2	12	-4.0127534899753	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170206	http://english.sina.com/world/am/2017-02-06/detail-ifyafcyx7121609.shtml
624522924	20170206	201702	2017	2017.0986	CHN	CHINESE	CHN								CVL	IMMIGRANT						CVL			0	012	012	01	1	-0.4	4	2	4	-4.0127534899753	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	Hong Kong	HK	HK	22.25	114.167	HK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170206	http://english.sina.com/world/am/2017-02-06/detail-ifyafcyx7121609.shtml
624523065	20170206	201702	2017	2017.0986	CVL	IMMIGRANT						CVL			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-4.08073716542343	2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	1	Mexico	MX	MX	23	-102	MX	20170206	http://martini.heraldscotland.com/news/world_news/15071208.Donald_Trump_versus_the_world/
624523113	20170206	201702	2017	2017.0986	EDU	SCHOOL						EDU			CAN	CANADA	CAN								0	043	043	04	1	2.8	2	1	2	4.5774647887324	4	Saanich, British Columbia, Canada	CA	CA02	48.55	-123.367	-572612	4	Rock Bay, British Columbia, Canada	CA	CA02	50.3333	-125.483	-572383	3	Cedar Hill, California, United States	US	USCA	38.1841	-118.843	258138	20170206	http://www.theprovince.com/news/local+news/david+foster+will+victoria+walkway+name/12849549/story.html
624523165	20170206	201702	2017	2017.0986	EUR	EUROPEAN	EUR								GBR	UNITED KINGDOM	GBR								0	020	020	02	1	3.0	8	1	8	0.24183796856106	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170206	http://martini.heraldscotland.com/news/world_news/15069264.Theresa_May_urges_patience_among_EU_leaders_over_Donald_Trump/
624523217	20170206	201702	2017	2017.0986	GBR	BRITISH	GBR								USA	IDAHO	USA								1	043	043	04	1	2.8	24	4	24	2.86094864806581	1	United Kingdom	UK	UK	54	-2	UK	2	Idaho, United States	US	USID	44.2394	-114.51	ID	1	United Kingdom	UK	UK	54	-2	UK	20170206	http://missoulian.com/news/state-and-regional/victor-couple-celebrates-years-of-marriage/article_8da2c5fc-2b3b-545f-8f53-7b69741f1b7a.html
624523242	20170206	201702	2017	2017.0986	GOV	ADMINISTRATION						GOV													0	032	032	03	1	4.5	8	2	8	-2.90820775471953	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	0							1	Mexico	MX	MX	23	-102	MX	20170206	http://www.oregonlive.com/today/index.ssf/2017/02/how_washington_state_became_th.html
624523276	20170206	201702	2017	2017.0986	GOV	ATTORNEY GENERAL						GOV			CAN	CANADA	CAN								0	172	172	17	4	-5.0	2	1	2	-6.17283950617284	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	1	United States	US	US	38	-97	US	20170206	http://www.nst.com.my/news/2017/02/209927/trumps-orders-will-only-backfire
624523656	20170206	201702	2017	2017.0986	MEX	MEXICO	MEX								AUS	AUSTRALIA	AUS								0	086	086	08	2	9.0	2	1	2	-6.2200956937799	1	Mexico	MX	MX	23	-102	MX	1	Australia	AS	AS	-27	133	AS	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170206	http://www.msn.com/en-us/news/politics/the-trump-administration-has-sprung-a-leak-many-of-them-in-fact/ar-AAmE0eP
624523663	20170206	201702	2017	2017.0986	MEX	MEXICO	MEX								USA	THE US	USA								0	020	020	02	1	3.0	2	1	2	-4.08073716542343	1	Mexico	MX	MX	23	-102	MX	2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170206	http://martini.heraldscotland.com/news/world_news/15071208.Donald_Trump_versus_the_world/
624523715	20170206	201702	2017	2017.0986	MNCUSAMED	MICROSOFT	USA					MNC	MED												0	020	020	02	1	3.0	1	1	1	-2.93733681462141	1	Mexico	MX	MX	23	-102	MX	0							2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170206	http://www.oregonlive.com/today/index.ssf/2017/02/how_washington_state_became_th.html
624523720	20170206	201702	2017	2017.0986	MNCUSAMED	MICROSOFT	USA					MNC	MED		MNCUSA	MICROSOFT	USA					MNC			0	010	010	01	1	0.0	1	1	1	-2.93733681462141	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170206	http://www.oregonlive.com/today/index.ssf/2017/02/how_washington_state_became_th.html
624523722	20170206	201702	2017	2017.0986	MNCUSAMED	MICROSOFT	USA					MNC	MED		MNCUSA	MICROSOFT	USA					MNC			0	060	060	06	2	6.0	1	1	1	-2.93733681462141	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170206	http://www.oregonlive.com/today/index.ssf/2017/02/how_washington_state_became_th.html
624523795	20170206	201702	2017	2017.0986	NGOUSA	GATES FOUNDATION	USA					NGO													1	071	071	07	2	7.4	16	2	16	3.18181818181819	1	United Kingdom	UK	UK	54	-2	UK	0							1	United States	US	US	38	-97	US	20170206	http://www.countrynews.com.au/2017/02/06/4178/australian-technology-to-help-african-crops
624524019	20170206	201702	2017	2017.0986	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	2	1	2	-4.08073716542343	2	Washington, United States	US	USWA	47.3917	-121.571	WA	0							1	Mexico	MX	MX	23	-102	MX	20170206	http://martini.heraldscotland.com/news/world_news/15071208.Donald_Trump_versus_the_world/
624524037	20170206	201702	2017	2017.0986	USA	IDAHO	USA																		1	043	043	04	1	2.8	12	4	12	2.86094864806581	2	Idaho, United States	US	USID	44.2394	-114.51	ID	0							1	United Kingdom	UK	UK	54	-2	UK	20170206	http://missoulian.com/news/state-and-regional/victor-couple-celebrates-years-of-marriage/article_8da2c5fc-2b3b-545f-8f53-7b69741f1b7a.html
624524061	20170206	201702	2017	2017.0986	USA	CHARLOTTE	USA																		1	125	125	12	3	-5.0	6	1	6	-4.46650124069479	1	United States	US	US	38	-97	US	0							4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	54.5	-6.5	-2604275	20170206	http://www.belfastlive.co.uk/news/belfast-news/sick-billy-caldwell-mum-homeless-12561022
624524088	20170206	201702	2017	2017.0986	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	060	060	06	2	6.0	8	2	8	-0.51648794121304	1	United States	US	US	38	-97	US	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170206	http://vancouversun.com/news/local-news/b-c-puts-lumber-trade-front-and-centre-as-u-s-prepares-for-possible-import-duties
624524103	20170206	201702	2017	2017.0986	USA	UNITED STATES	USA								CVL	IMMIGRANT						CVL			0	043	043	04	1	2.8	2	1	2	-4.08073716542343	2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	1	Mexico	MX	MX	23	-102	MX	20170206	http://martini.heraldscotland.com/news/world_news/15071208.Donald_Trump_versus_the_world/
624524185	20170206	201702	2017	2017.0986	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	051	051	05	1	3.4	4	2	4	-2.90820775471953	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	1	Mexico	MX	MX	23	-102	MX	2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170206	http://www.oregonlive.com/today/index.ssf/2017/02/how_washington_state_became_th.html
624524275	20170206	201702	2017	2017.0986	USAGOV	BARACK OBAMA	USA					GOV			USA	UNITED STATES	USA								0	080	080	08	2	5.0	2	1	2	-3.87038703870387	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170206	http://www.attn.com/stories/14724/explaining-south-china-sea-dispute
624525382	20170206	201702	2017	2017.0986	CAN	CANADA	CAN								USALEG	UNITED STATES	USA					LEG			1	043	043	04	1	2.8	1	1	1	-0.25601638504865	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	2	Alaska, United States	US	USAK	61.385	-152.268	AK	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170206	https://www.adn.com/politics/2017/02/05/alaska-legislature-funded-lame-duck-trips-to-las-vegas-and-quebec-even-as-it-scales-back-overall-travel/
624525383	20170206	201702	2017	2017.0986	CAN	CANADA	CAN								USALEG	UNITED STATES	USA					LEG			1	043	043	04	1	2.8	1	1	1	-0.25601638504865	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	2	Alaska, United States	US	USAK	61.385	-152.268	AK	2	Alaska, United States	US	USAK	61.385	-152.268	AK	20170206	https://www.adn.com/politics/2017/02/05/alaska-legislature-funded-lame-duck-trips-to-las-vegas-and-quebec-even-as-it-scales-back-overall-travel/
624525577	20170206	201702	2017	2017.0986	FRA	FRENCH	FRA								USACVL	UNITED STATES	USA					CVL			1	020	020	02	1	3.0	1	1	1	-1.3351134846462	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170206	http://www.japantimes.co.jp/news/2017/02/06/world/politics-diplomacy-world/le-pen-vows-france-first-campaign-launch-hits-globalization-islamic-fundamentalism/
624525600	20170206	201702	2017	2017.0986	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	060	060	06	2	6.0	1	1	1	4.60526315789474	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170206	http://www.realitytvworld.com/news/prince-harry-and-meghan-markle-enjoy-date-night-in-london-1053195.php
624525764	20170206	201702	2017	2017.0986	GOVGOV	COUNCIL OF STATE						GOV	GOV		USA	ALASKA	USA								0	042	042	04	1	1.9	1	1	1	-0.25601638504865	2	Alaska, United States	US	USAK	61.385	-152.268	AK	2	Alaska, United States	US	USAK	61.385	-152.268	AK	1	India	IN	IN	20	77	IN	20170206	https://www.adn.com/politics/2017/02/05/alaska-legislature-funded-lame-duck-trips-to-las-vegas-and-quebec-even-as-it-scales-back-overall-travel/
624525829	20170206	201702	2017	2017.0986	INDGOVDEVJUD	KAPIL SIBAL	IND					GOV	DEV	JUD											1	020	020	02	1	3.0	8	4	8	-1.69432063745054	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170206	http://www.business-standard.com/article/news-ani/sc-to-hear-sebi-sahara-refund-case-today-117020600100_1.html
