639572326	20170323	201703	2017	2017.2274	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	026	026	02	1	4.0	5	4	5	-5.03428909772004	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170323	http://www.goldcoastbulletin.com.au/uk-parliament-shooting-shots-fired-building-lockdown/news-story/3528c56770c1e8321e4941a3ef41e759?nk=ec19ca886fb917ab0670cbaebff2c2d4-1490230060
639572328	20170323	201703	2017	2017.2274	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES OF AMERICA	USA								1	030	030	03	1	4.0	2	1	2	-5.17241379310345	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170323	http://www.speroforum.com/a/NVRGXSELGD8/80410-Muslim-mayor-of-London-Terror-is-just-a-part-of-city-life
639572329	20170323	201703	2017	2017.2274	GBR	UNITED KINGDOM	GBR								USA	AMERICAN	USA								1	030	030	03	1	4.0	8	1	8	-10.5263157894737	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170323	http://www.huewire.com/world-leaders-offer-uk-support-after-london-terror-attack/
639572333	20170323	201703	2017	2017.2274	GBR	LONDON	GBR								USAGOV	THE WHITE HOUSE	USA					GOV			0	026	026	02	1	4.0	9	5	9	-5.71261015646391	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170323	http://www.goldcoastbulletin.com.au/uk-parliament-shooting-shots-fired-building-lockdown/news-story/3528c56770c1e8321e4941a3ef41e759?nk=ec19ca886fb917ab0670cbaebff2c2d4-1490230060
639572334	20170323	201703	2017	2017.2274	GBR	LONDON	GBR								USAGOV	THE WHITE HOUSE	USA					GOV			0	026	026	02	1	4.0	5	4	5	-5.03428909772004	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170323	http://www.goldcoastbulletin.com.au/uk-parliament-shooting-shots-fired-building-lockdown/news-story/3528c56770c1e8321e4941a3ef41e759?nk=ec19ca886fb917ab0670cbaebff2c2d4-1490230060
639572351	20170323	201703	2017	2017.2274	GBRGOV	UNITED KINGDOM	GBR					GOV			GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	1	1	1	-2.45310245310245	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170323	http://www.newsbusters.org/blogs/nb/randy-hall/2017/03/22/cnns-hard-hitting-report-donald-trump-afraid-stairs
639572482	20170323	201703	2017	2017.2274	GOV	CABINET						GOV													1	120	120	12	3	-4.0	4	1	4	0.0755287009063501	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170323	http://www.studiointernational.com/index.php/imponderable-tony-oursler-review-moma
639572779	20170323	201703	2017	2017.2274	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	1	1	1	-4.54545454545454	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170323	https://www.scribd.com/article/342754846/Germany-S-New-President-Launches-Attack-Against-Turkey-S-Erdogan
639572789	20170323	201703	2017	2017.2274	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	-4.54545454545454	4	Berlin, Berlin, Germany	GM	GM16	52.5167	13.4	-1746443	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170323	https://www.scribd.com/article/342754846/Germany-S-New-President-Launches-Attack-Against-Turkey-S-Erdogan
639572791	20170323	201703	2017	2017.2274	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	-4.54545454545454	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170323	https://www.scribd.com/article/342754846/Germany-S-New-President-Launches-Attack-Against-Turkey-S-Erdogan
639573183	20170323	201703	2017	2017.2274	LEG	PARLIAMENT						LEG			EDU	STUDENT						EDU			1	040	040	04	1	1.0	6	1	6	-4.28134556574924	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170323	http://news.wfsu.org/post/fsu-student-witnesses-london-attack-parliament-window
639573344	20170323	201703	2017	2017.2274	MEX	MEXICO	MEX								USA	CLEVELAND	USA								1	060	060	06	2	6.0	10	1	10	-5.47945205479452	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170323	http://www.12newsnow.com/news/local/missing-teenage-cleveland-girl-believed-to-be-headed-to-either-beaumont-or-mexico/424717369
639573590	20170323	201703	2017	2017.2274	OPP	ACTIVIST						OPP			MIL	DEFENCE FORCE						MIL			1	190	190	19	4	-10.0	1	1	1	-10	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170323	https://www.stlucianewsonline.com/breaking-international-british-parliament-attacker-was-radical-muslim-cleric/
639574171	20170323	201703	2017	2017.2274	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	2	1	2	0.99009900990099	2	California, United States	US	USCA	36.17	-119.746	CA	0							1	Mexico	MX	MX	23	-102	MX	20170323	http://freerepublic.com/focus/f-news/3537207/posts
639574402	20170323	201703	2017	2017.2274	USA	THE US	USA								GBR	LONDON	GBR								0	020	020	02	1	3.0	5	4	5	-5.03428909772004	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170323	http://www.goldcoastbulletin.com.au/uk-parliament-shooting-shots-fired-building-lockdown/news-story/3528c56770c1e8321e4941a3ef41e759?nk=ec19ca886fb917ab0670cbaebff2c2d4-1490230060
639574418	20170323	201703	2017	2017.2274	USA	NEW YORK	USA								GOV	AUTHORITIES						GOV			0	030	030	03	1	4.0	1	1	1	-5.54545454545455	1	Bangladesh	BG	BG	24	90	BG	1	China	CH	CH	35	105	CH	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170323	http://bangladeshchronicle.net/2017/03/u-s-preparing-cases-linking-north-korea-to-theft-at-n-y-fed/
639574419	20170323	201703	2017	2017.2274	USA	NEW YORK	USA								GOV	AUTHORITIES						GOV			0	030	030	03	1	4.0	7	1	7	-5.54545454545455	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170323	http://bangladeshchronicle.net/2017/03/u-s-preparing-cases-linking-north-korea-to-theft-at-n-y-fed/
639574444	20170323	201703	2017	2017.2274	USA	UNITED STATES	USA								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	036	036	03	1	4.0	1	1	1	-4.54545454545454	1	United States	US	US	38	-97	US	4	Berlin, Berlin, Germany	GM	GM16	52.5167	13.4	-1746443	1	United Kingdom	UK	UK	54	-2	UK	20170323	https://www.scribd.com/article/342754846/Germany-S-New-President-Launches-Attack-Against-Turkey-S-Erdogan
639574445	20170323	201703	2017	2017.2274	USA	UNITED STATES	USA								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	036	036	03	1	4.0	1	1	1	-4.54545454545454	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170323	https://www.scribd.com/article/342754846/Germany-S-New-President-Launches-Attack-Against-Turkey-S-Erdogan
639574517	20170323	201703	2017	2017.2274	USA	UNITED STATES	USA								MED	WEBSITE						MED			0	010	010	01	1	0.0	4	1	4	-2.45310245310245	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170323	http://www.newsbusters.org/blogs/nb/randy-hall/2017/03/22/cnns-hard-hitting-report-donald-trump-afraid-stairs
639574647	20170323	201703	2017	2017.2274	USA	UNITED STATES	USA								idg	INDIGENOUS			idg						1	020	020	02	1	3.0	2	1	2	0.92879256965944	1	Mexico	MX	MX	23	-102	MX	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	20170323	http://www.as-coa.org/articles/new-report-outlines-strategies-improving-political-representation-latin-america
639574648	20170323	201703	2017	2017.2274	USA	UNITED STATES	USA								idg	INDIGENOUS			idg						1	020	020	02	1	3.0	2	1	2	0.92879256965944	1	Mexico	MX	MX	23	-102	MX	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Uruguay	UY	UY	-33	-56	UY	20170323	http://www.as-coa.org/articles/new-report-outlines-strategies-improving-political-representation-latin-america
639576411	20170316	201703	2017	2017.2082	MED	SPOKESMAN						MED			GBRGOV	BRITISH	GBR					GOV			1	090	090	09	2	-2.0	2	1	2	-4.93421052631579	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170323	http://americablog.com/2017/03/trump-jr-attacks-mayor-london-afterterror-attack.html
639576412	20170316	201703	2017	2017.2082	MED	SPOKESMAN						MED			GBRGOV	BRITISH	GBR					GOV			1	112	112	11	3	-2.0	2	1	2	-4.93421052631579	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170323	http://americablog.com/2017/03/trump-jr-attacks-mayor-london-afterterror-attack.html
639576413	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA																		1	071	071	07	2	7.4	4	4	4	0.675675675675672	1	United States	US	US	38	-97	US	0							1	Canada	CA	CA	60	-95	CA	20170323	https://www.manitobacooperator.ca/daily/cbot-weekly-outlook-soy-corn-await-usda-reports
639576418	20170316	201703	2017	2017.2082	USAMED	UNITED STATES	USA					MED			GBR	UNITED KINGDOM	GBR								1	090	090	09	2	-2.0	4	1	4	-4.93421052631579	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170323	http://americablog.com/2017/03/trump-jr-attacks-mayor-london-afterterror-attack.html
639576419	20170316	201703	2017	2017.2082	USAMED	UNITED STATES	USA					MED			GBR	BRITISH	GBR								1	112	112	11	3	-2.0	2	1	2	-4.93421052631579	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170323	http://americablog.com/2017/03/trump-jr-attacks-mayor-london-afterterror-attack.html
639576421	20170316	201703	2017	2017.2082	USAMED	UNITED STATES	USA					MED			GBRGOV	UNITED KINGDOM	GBR					GOV			1	090	090	09	2	-2.0	4	1	4	-4.93421052631579	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170323	http://americablog.com/2017/03/trump-jr-attacks-mayor-london-afterterror-attack.html
639576422	20170316	201703	2017	2017.2082	USAMED	UNITED STATES	USA					MED			GBRGOV	UNITED KINGDOM	GBR					GOV			1	112	112	11	3	-2.0	2	1	2	-4.93421052631579	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170323	http://americablog.com/2017/03/trump-jr-attacks-mayor-london-afterterror-attack.html
639576423	20170316	201703	2017	2017.2082	USAMED	UNITED STATES	USA					MED			GBRGOV	UNITED KINGDOM	GBR					GOV			1	112	112	11	3	-2.0	2	1	2	-4.93421052631579	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170323	http://americablog.com/2017/03/trump-jr-attacks-mayor-london-afterterror-attack.html
639576633	20170323	201703	2017	2017.2274											SPY	INTELLIGENCE						SPY			0	040	040	04	1	1.0	1	1	1	-2.80199252801992	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170323	http://www.renewamerica.com/columns/kincaid/170322
639576739	20170323	201703	2017	2017.2274	ARE	DUBAI	ARE								GBR	BRITAIN	GBR								1	111	111	11	3	-2.0	48	4	48	-5.47836990564422	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	20170323	https://www.yahoo.com/news/amnesty-condemns-us-uk-over-yemen-arms-005132353.html
639576886	20170323	201703	2017	2017.2274	BUS	INDUSTRY						BUS													0	051	051	05	1	3.4	2	1	2	1.71421081249028	1	Mexico	MX	MX	23	-102	MX	0							3	More Co, Louisiana, United States	US	USLA	30.5238	-91.1771	559097	20170323	http://www.rigzone.com/news/oil_gas/a/148940/Gulf_Of_Mexico_Lease_Sale_Nets_315M_in_Bids_Feds_Suggest_Trump_Bounce
639576969	20170323	201703	2017	2017.2274	BUS	AIRWAY						BUS			USA	UNITED STATES	USA								0	172	172	17	4	-5.0	1	1	1	-3.27169274537695	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170323	https://www.yahoo.com/news/is-donald-trumps-laptop-ban-more-about-money-than-muslims-115558689.html
639577494	20170323	201703	2017	2017.2274	GBR	UNITED KINGDOM	GBR																		0	020	020	02	1	3.0	5	3	5	-4.85794813520263	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170323	http://www.news.com.au/world/breaking-news/aust-tracking-potential-terrorists-bishop/news-story/fd0f9f41032ce79ff9c51e979a1fb1c7
639577498	20170323	201703	2017	2017.2274	GBR	UNITED KINGDOM	GBR																		0	070	070	07	2	7.0	4	2	4	-5.43261756704236	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170323	http://www.news.com.au/world/breaking-news/aust-tracking-potential-terrorists-bishop/news-story/fd0f9f41032ce79ff9c51e979a1fb1c7
639577522	20170323	201703	2017	2017.2274	GBR	UNITED KINGDOM	GBR								BUS	AIRLINE						BUS			0	020	020	02	1	3.0	1	1	1	-3.27169274537695	1	United Kingdom	UK	UK	54	-2	UK	2	California, United States	US	USCA	36.17	-119.746	CA	1	United Kingdom	UK	UK	54	-2	UK	20170323	https://www.yahoo.com/news/is-donald-trumps-laptop-ban-more-about-money-than-muslims-115558689.html
639577524	20170323	201703	2017	2017.2274	GBR	UNITED KINGDOM	GBR								BUS	AIRLINE						BUS			0	072	072	07	2	8.3	1	1	1	-3.27169274537695	1	United Kingdom	UK	UK	54	-2	UK	2	California, United States	US	USCA	36.17	-119.746	CA	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20170323	https://www.yahoo.com/news/is-donald-trumps-laptop-ban-more-about-money-than-muslims-115558689.html
639577578	20170323	201703	2017	2017.2274	GBR	UNITED KINGDOM	GBR								MED	COLUMNIST						MED			0	010	010	01	1	0.0	2	1	2	-2.80199252801992	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170323	http://www.renewamerica.com/columns/kincaid/170322
639577585	20170323	201703	2017	2017.2274	GBR	UNITED KINGDOM	GBR								QATBUS	QATAR	QAT					BUS			0	071	071	07	2	7.4	2	1	2	-3.27169274537695	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170323	https://www.yahoo.com/news/is-donald-trumps-laptop-ban-more-about-money-than-muslims-115558689.html
639577595	20170323	201703	2017	2017.2274	GBR	UNITED KINGDOM	GBR								USA	AMERICAN	USA								0	020	020	02	1	3.0	1	1	1	-3.27169274537695	1	United Kingdom	UK	UK	54	-2	UK	2	California, United States	US	USCA	36.17	-119.746	CA	1	United Kingdom	UK	UK	54	-2	UK	20170323	https://www.yahoo.com/news/is-donald-trumps-laptop-ban-more-about-money-than-muslims-115558689.html
639577600	20170323	201703	2017	2017.2274	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	-4.92753623188406	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	51.5	-0.133333	-2591190	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170323	http://www.irishtimes.com/news/world/uk/uk-anti-terror-chief-rowley-praises-bravery-of-police-1.3020961
639577602	20170323	201703	2017	2017.2274	GBR	UNITED KINGDOM	GBR								USA	WASHINGTON	USA								0	070	070	07	2	7.0	2	1	2	-8.02259887005645	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Paris, France (general), France	FR	FR00	48.8667	2.33333	-1456928	20170323	http://aa.com.tr/en/europe/5-die-assailant-killed-in-london-terror-attack/777338
639577603	20170323	201703	2017	2017.2274	GBR	UNITED KINGDOM	GBR								USA	AMERICAN	USA								0	072	072	07	2	8.3	1	1	1	-3.27169274537695	1	United Kingdom	UK	UK	54	-2	UK	2	California, United States	US	USCA	36.17	-119.746	CA	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20170323	https://www.yahoo.com/news/is-donald-trumps-laptop-ban-more-about-money-than-muslims-115558689.html
639577605	20170323	201703	2017	2017.2274	GBR	BRITISH	GBR								USAGOV	UNITED STATES	USA					GOV			0	010	010	01	1	0.0	7	7	7	-6.48730992933245	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170323	http://www.blueridgenow.com/news/20170322/latest-4-killed-in-attacks-at-british-parliament
639577606	20170323	201703	2017	2017.2274	GBR	UNITED KINGDOM	GBR								USAGOV	OBAMA	USA					GOV			0	046	046	04	1	7.0	2	2	2	-2.73569852273686	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170323	http://www.renewamerica.com/columns/kincaid/170322
639577822	20170323	201703	2017	2017.2274	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	051	051	05	1	3.4	4	1	4	-4.92753623188406	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	51.5	-0.133333	-2591190	1	United States	US	US	38	-97	US	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	51.5	-0.133333	-2591190	20170323	http://www.irishtimes.com/news/world/uk/uk-anti-terror-chief-rowley-praises-bravery-of-police-1.3020961
639577823	20170323	201703	2017	2017.2274	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	051	051	05	1	3.4	3	1	3	-4.92753623188406	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	51.5	-0.133333	-2591190	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170323	http://www.irishtimes.com/news/world/uk/uk-anti-terror-chief-rowley-praises-bravery-of-police-1.3020961
639578624	20170323	201703	2017	2017.2274	QATBUS	QATAR	QAT					BUS			USA	UNITED STATES	USA								0	172	172	17	4	-5.0	1	1	1	-3.27169274537695	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170323	https://www.yahoo.com/news/is-donald-trumps-laptop-ban-more-about-money-than-muslims-115558689.html
639578744	20170323	201703	2017	2017.2274	SPY	INTELLIGENCE						SPY													0	040	040	04	1	1.0	3	2	3	-2.71360052097584	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	United Kingdom	UK	UK	54	-2	UK	20170323	http://www.renewamerica.com/columns/kincaid/170322
639578753	20170323	201703	2017	2017.2274	SPY	INTELLIGENCE						SPY			GBR	UNITED KINGDOM	GBR								0	111	111	11	3	-2.0	2	1	2	-5.29500756429652	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170323	http://www.kntu.com/2017/03/22/uk-lawmaker-hailed-as-hero-for-helping-policeman/
639578890	20170323	201703	2017	2017.2274	USA	UNITED STATES	USA																		1	011	011	01	1	-0.1	4	1	4	-6.30841121495327	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	0							4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20170323	http://www.oregonlive.com/milwaukie/index.ssf/2017/03/former_oregon_boy_scouts_file.html
639579010	20170323	201703	2017	2017.2274	USA	UNITED STATES	USA																		1	110	110	11	3	-2.0	16	4	16	0.675675675675672	1	United States	US	US	38	-97	US	0							1	Canada	CA	CA	60	-95	CA	20170323	https://www.manitobacooperator.ca/daily/cbot-weekly-outlook-soy-corn-await-usda-reports
639579066	20170323	201703	2017	2017.2274	USA	WASHINGTON	USA								BUS	AIRLINE						BUS			0	010	010	01	1	0.0	1	1	1	-3.27169274537695	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170323	https://www.yahoo.com/news/is-donald-trumps-laptop-ban-more-about-money-than-muslims-115558689.html
639579133	20170323	201703	2017	2017.2274	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	160	160	16	4	-4.0	1	1	1	0.86621751684312	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170323	http://internetdo.com/internet/internet-stalking-reunited-these-high-school-sweethearts-new-york-post.html
639579279	20170323	201703	2017	2017.2274	USA	UNITED STATES	USA								RUS	RUSSIAN	RUS								0	130	130	13	3	-4.4	4	2	4	-2.73569852273686	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170323	http://www.renewamerica.com/columns/kincaid/170322
639579393	20170323	201703	2017	2017.2274	USAGOV	UNITED STATES	USA					GOV													0	111	111	11	3	-2.0	2	1	2	-8.86426592797784	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	51.5	-0.133333	-2591190	20170323	http://mareeg.com/fife-dead40-injured-in-parliamentterrorist-attack/
639579398	20170323	201703	2017	2017.2274	USAGOV	OBAMA	USA					GOV			GBR	UNITED KINGDOM	GBR								0	046	046	04	1	7.0	2	2	2	-2.73569852273686	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170323	http://www.renewamerica.com/columns/kincaid/170322
639581413	20170323	201703	2017	2017.2274											USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-6.04589585172109	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Canada	CA	CA	60	-95	CA	20170323	http://www.jdsupra.com/legalnews/key-takeaways-lessons-learned-from-tax-42836/
639581670	20170323	201703	2017	2017.2274	BUS	COMPANY						BUS			HIN	HINDU				HIN					1	043	043	04	1	2.8	1	1	1	0.58708414872798	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170323	http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/in-pursuit-of-the-elusive-oscar/article17595944.ece
639581776	20170323	201703	2017	2017.2274	CANGOV	CANADA	CAN					GOV			GBR	LONDON	GBR								1	010	010	01	1	0.0	1	1	1	-6.70391061452514	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170323	http://www.onenewspage.com/n/Markets/75e5dpb3k/Statement-by-the-Prime-Minister-of-Canada-on.htm
639581818	20170323	201703	2017	2017.2274	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	1.54373927958833	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170323	http://www.dailymail.co.uk/news/article-4340834/Student-wowed-Obama-battling-mental-health-issues.html
639581819	20170323	201703	2017	2017.2274	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	1.54373927958833	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170323	http://www.dailymail.co.uk/news/article-4340834/Student-wowed-Obama-battling-mental-health-issues.html
639581915	20170323	201703	2017	2017.2274	COP	DETECTIVE						COP													0	193	193	19	4	-10.0	36	1	36	-3.87902695595004	1	United Kingdom	UK	UK	54	-2	UK	0							3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	20170323	http://my.tvguide.co.uk/channellisting.asp?ch=520&cTime=3/23/2017%201:00:00%20AM&thisTime=&thisDay=
