620080684	20170124	201701	2017	2017.0658	GOV	PRESIDENT						GOV			MEXGOV	MEXICAN	MEX					GOV			1	041	041	04	1	1.0	6	1	6	-0.20325203252032	3	The White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170124	http://inewstoday.net/2017/01/the-economist-explains-how-trump-could-take-america-out-of/
620080718	20170124	201701	2017	2017.0658	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	012	012	01	1	-0.4	4	2	4	-3.68548390048571	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Carnegie Endowment For International Peace, District of Columbia, United States	US	USDC	38.899	-77.038	531785	20170124	http://news.xinhuanet.com/english/2017-01/24/c_136008865.htm
620080727	20170124	201701	2017	2017.0658	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	0874	087	08	2	10.0	2	1	2	-2.75459098497495	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170124	http://www.sunstar.com.ph/network/news/2017/01/24/trump-moves-pull-us-out-big-asia-trade-deal-521766
620080858	20170124	201701	2017	2017.0658	IND	MUMBAI	IND								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	6.09137055837563	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170124	http://www.newsnation.in/entertainment/hollywood-news/kung-fu-yoga-promotions-hollywood-star-jackie-chan-meets-salman-khan-during-his-india-visit-article-158867.html
620080859	20170124	201701	2017	2017.0658	IND	MUMBAI	IND								USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	6.09137055837563	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170124	http://www.newsnation.in/entertainment/hollywood-news/kung-fu-yoga-promotions-hollywood-star-jackie-chan-meets-salman-khan-during-his-india-visit-article-158867.html
620080963	20170124	201701	2017	2017.0658	LAB	LABOR UNION						LAB			GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	4	1	4	1.60771704180065	1	Mexico	MX	MX	23	-102	MX	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	1	Mexico	MX	MX	23	-102	MX	20170124	http://www.newsmax.com/Politics/bernie-sanders-union-leaders-praise/2017/01/23/id/770072/
620081048	20170124	201701	2017	2017.0658	MEX	MEXICAN	MEX								GOV	PRESIDENT						GOV			1	041	041	04	1	1.0	2	1	2	-0.20325203252032	1	Mexico	MX	MX	23	-102	MX	3	The White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170124	http://inewstoday.net/2017/01/the-economist-explains-how-trump-could-take-america-out-of/
620081057	20170124	201701	2017	2017.0658	MEXGOV	MEXICAN	MEX					GOV			GOV	PRESIDENT						GOV			1	041	041	04	1	1.0	6	1	6	-0.20325203252032	1	Mexico	MX	MX	23	-102	MX	3	The White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170124	http://inewstoday.net/2017/01/the-economist-explains-how-trump-could-take-america-out-of/
620081424	20170124	201701	2017	2017.0658	USA	WASHINGTON	USA																		0	016	016	01	1	-2.0	10	2	10	-2.32523849883093	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	China	CH	CH	35	105	CH	20170124	http://zeenews.india.com/americas/trump-white-house-vows-to-stop-china-taking-south-china-sea-islands_1970060.html
620081436	20170124	201701	2017	2017.0658	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	12	1	12	-0.833974911722327	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Mexico	MX	MX	23	-102	MX	20170124	http://www.mexicostar.com/index.php/sid/251145001
620081512	20170124	201701	2017	2017.0658	USA	WASHINGTON	USA								CAN	CANADA	CAN								0	020	020	02	1	3.0	2	1	2	-0.99206349206349	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	Canada	CA	CA	60	-95	CA	20170124	http://www.mexicostar.com/index.php/sid/251144947
620081523	20170124	201701	2017	2017.0658	USA	UNITED STATES	USA								CHN	CANTON	CHN								1	040	040	04	1	1.0	1	1	1	-3.7037037037037	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170124	http://www.foxrio2.com/exclusive-second-time-woman-goes-missing-spotted-at-spi/
620081525	20170124	201701	2017	2017.0658	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	130	130	13	3	-4.4	2	1	2	-1.3550135501355	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170124	http://www.newsnation.in/world-news/white-house-warns-china-over-south-china-sea-dispute-article-158865.html
620081528	20170124	201701	2017	2017.0658	USA	UNITED STATES	USA								CHNGOV	CHINA	CHN					GOV			0	010	010	01	1	0.0	4	1	4	-3.64931221037713	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170124	http://news.xinhuanet.com/english/2017-01/24/c_136008865.htm
620081529	20170124	201701	2017	2017.0658	USA	UNITED STATES	USA								CHNGOV	CHINA	CHN					GOV			1	010	010	01	1	0.0	3	2	3	-3.49468747282632	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170124	http://news.xinhuanet.com/english/2017-01/24/c_136008865.htm
620081530	20170124	201701	2017	2017.0658	USA	UNITED STATES	USA								CHNGOV	CHINA	CHN					GOV			1	010	010	01	1	0.0	7	2	5	-3.49468747282632	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170124	http://news.xinhuanet.com/english/2017-01/24/c_136008865.htm
620081594	20170124	201701	2017	2017.0658	USA	UNITED STATES	USA								IND	MUMBAI	IND								1	042	042	04	1	1.9	4	1	4	6.09137055837563	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170124	http://www.newsnation.in/entertainment/hollywood-news/kung-fu-yoga-promotions-hollywood-star-jackie-chan-meets-salman-khan-during-his-india-visit-article-158867.html
620081595	20170124	201701	2017	2017.0658	USA	UNITED STATES	USA								IND	MUMBAI	IND								1	043	043	04	1	2.8	4	1	4	6.09137055837563	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170124	http://www.newsnation.in/entertainment/hollywood-news/kung-fu-yoga-promotions-hollywood-star-jackie-chan-meets-salman-khan-during-his-india-visit-article-158867.html
620081620	20170124	201701	2017	2017.0658	USA	UNITED STATES	USA								MED	WEBSITE						MED			0	084	084	08	2	7.0	8	1	8	0.843868877807711	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	Canada	CA	CA	60	-95	CA	20170124	http://www.openpr.com/news/419705/Dental-Fittings-Market-2016-2024-Rising-awareness-of-dental-aesthetics-and-related-advantages-has-resulted-in-increased-acceptance-of-dental-fittings-amongst-all-age-groups.html
620081677	20170124	201701	2017	2017.0658	USA	NEW MEXICO	USA								ZMB	ZAMBIA	ZMB								1	043	043	04	1	2.8	1	1	1	-0.31746031746032	1	Mexico	MX	MX	23	-102	MX	4	Lusaka, Lusaka, Zambia	ZA	ZA09	-15.4167	28.2833	-2291861	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	20170124	https://www.lusakatimes.com/2017/01/24/lusaka-mayor-tours-us-capital-city-floods/
620081678	20170124	201701	2017	2017.0658	USA	NEW MEXICO	USA								ZMBCOP	ZAMBIA	ZMB					COP			1	040	040	04	1	1.0	2	1	2	-0.31746031746032	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	4	Lusaka, Lusaka, Zambia	ZA	ZA09	-15.4167	28.2833	-2291861	1	Mexico	MX	MX	23	-102	MX	20170124	https://www.lusakatimes.com/2017/01/24/lusaka-mayor-tours-us-capital-city-floods/
620081681	20170124	201701	2017	2017.0658	USA	NEW MEXICO	USA								ZMBCOP	ZAMBIA	ZMB					COP			1	043	043	04	1	2.8	2	1	2	-0.31746031746032	1	Mexico	MX	MX	23	-102	MX	4	Lusaka, Lusaka, Zambia	ZA	ZA09	-15.4167	28.2833	-2291861	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	20170124	https://www.lusakatimes.com/2017/01/24/lusaka-mayor-tours-us-capital-city-floods/
620081688	20170124	201701	2017	2017.0658	USACVL	CENTER FOR STRATEGIC AND INTERNATIONAL STUDIES	USA					CVL			GOV	ADMINISTRATION						GOV			1	010	010	01	1	0.0	9	2	9	-3.49468747282632	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Taiwan	TW	TW	23.5	121	TW	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170124	http://english.sina.com/news/2017-01-24/detail-ifxzunxf1967164.shtml
620081695	20170124	201701	2017	2017.0658	USAELIGOV	BILL CLINTON	USA					ELI	GOV												1	050	050	05	1	3.5	1	1	1	-2.59579728059333	1	Canada	CA	CA	60	-95	CA	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170124	http://www.mexicostar.com/index.php/sid/251144937
620081709	20170124	201701	2017	2017.0658	USAGOV	UNITED STATES	USA					GOV			NZL	NEW ZEALAND	NZL								0	036	036	03	1	4.0	2	1	2	1.48849797023004	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170124	http://m.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11787904
620081713	20170124	201701	2017	2017.0658	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	0874	087	08	2	10.0	2	1	2	-2.75459098497495	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170124	http://www.sunstar.com.ph/network/news/2017/01/24/trump-moves-pull-us-out-big-asia-trade-deal-521766
620081761	20170124	201701	2017	2017.0658	ZMB	ZAMBIA	ZMB								USA	NEW MEXICO	USA								1	042	042	04	1	1.9	1	1	1	-0.31746031746032	4	Lusaka, Lusaka, Zambia	ZA	ZA09	-15.4167	28.2833	-2291861	1	Mexico	MX	MX	23	-102	MX	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	20170124	https://www.lusakatimes.com/2017/01/24/lusaka-mayor-tours-us-capital-city-floods/
620081766	20170124	201701	2017	2017.0658	ZMBCOP	ZAMBIA	ZMB					COP			USA	NEW MEXICO	USA								1	040	040	04	1	1.0	2	1	2	-0.31746031746032	4	Lusaka, Lusaka, Zambia	ZA	ZA09	-15.4167	28.2833	-2291861	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	1	Mexico	MX	MX	23	-102	MX	20170124	https://www.lusakatimes.com/2017/01/24/lusaka-mayor-tours-us-capital-city-floods/
620081769	20170124	201701	2017	2017.0658	ZMBCOP	ZAMBIA	ZMB					COP			USA	NEW MEXICO	USA								1	042	042	04	1	1.9	2	1	2	-0.31746031746032	4	Lusaka, Lusaka, Zambia	ZA	ZA09	-15.4167	28.2833	-2291861	1	Mexico	MX	MX	23	-102	MX	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	20170124	https://www.lusakatimes.com/2017/01/24/lusaka-mayor-tours-us-capital-city-floods/
620082720	20170124	201701	2017	2017.0658											FRA	FRANCE	FRA								1	080	080	08	2	5.0	1	1	1	-0.60667340748231	0							4	York River, Nunavut, Canada	CA	CA14	62.4167	-66.5	-576312	3	Williamsburg, New York, United States	US	USNY	40.7143	-73.9535	971314	20170124	http://www.martinsvillebulletin.com/news/revolutionary-war-artifacts-crop-up-in-gloucester-point-dig/article_9225d261-e505-566b-a093-c80bf8966e0f.html
620082917	20170124	201701	2017	2017.0658	BGD	BANGLADESHI	BGD								USA	UNITED STATES	USA								0	051	051	05	1	3.4	76	26	76	1.36210125453843	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	India	IN	IN	20	77	IN	20170124	http://economictimes.indiatimes.com/news/politics-and-nation/us-president-donald-trump-to-speak-with-pm-narendra-modi-tonight/articleshow/56749099.cms
620082918	20170124	201701	2017	2017.0658	BGD	BANGLADESHI	BGD								USA	UNITED STATES	USA								1	051	051	05	1	3.4	101	32	101	1.34362106350374	1	Bangladesh	BG	BG	24	90	BG	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	India	IN	IN	20	77	IN	20170124	http://economictimes.indiatimes.com/news/politics-and-nation/us-president-donald-trump-to-speak-with-pm-narendra-modi-tonight/articleshow/56749099.cms
620083015	20170124	201701	2017	2017.0658	CHN	CHINESE	CHN								BUS	INDUSTRY						BUS			1	071	071	07	2	7.4	5	1	5	-0.24630541871921	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	World Bank, District of Columbia, United States	US	USDC	38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC	38.899	-77.0422	2002658	20170124	https://carbon-pulse.com/29437/
620083210	20170124	201701	2017	2017.0658	FRA	FRANCE	FRA								USA	UNITED STATES	USA								0	120	120	12	3	-4.0	1	1	1	-0.60667340748231	1	France	FR	FR	46	2	FR	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	55.95	-3.2	-2595386	20170124	http://www.martinsvillebulletin.com/news/revolutionary-war-artifacts-crop-up-in-gloucester-point-dig/article_9225d261-e505-566b-a093-c80bf8966e0f.html
620083214	20170124	201701	2017	2017.0658	GBR	UNITED KINGDOM	GBR																		0	010	010	01	1	0.0	3	1	3	-0.30165912518854	1	United Kingdom	UK	UK	54	-2	UK	0							3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170124	http://www.californiatelegraph.com/index.php/sid/251144947
620083223	20170124	201701	2017	2017.0658	GBR	UNITED KINGDOM	GBR								FRA	FRENCH	FRA								1	080	080	08	2	5.0	1	1	1	-0.60667340748231	4	Gloucester, Gloucestershire, United Kingdom	UK	UKE6	51.8333	-2.25	-2597215	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	55.95	-3.2	-2595386	20170124	http://www.martinsvillebulletin.com/news/revolutionary-war-artifacts-crop-up-in-gloucester-point-dig/article_9225d261-e505-566b-a093-c80bf8966e0f.html
620083224	20170124	201701	2017	2017.0658	GBR	UNITED KINGDOM	GBR								FRA	FRANCE	FRA								1	080	080	08	2	5.0	2	1	2	-0.60667340748231	4	Gloucester, Gloucestershire, United Kingdom	UK	UKE6	51.8333	-2.25	-2597215	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	4	Gloucester, Gloucestershire, United Kingdom	UK	UKE6	51.8333	-2.25	-2597215	20170124	http://www.martinsvillebulletin.com/news/revolutionary-war-artifacts-crop-up-in-gloucester-point-dig/article_9225d261-e505-566b-a093-c80bf8966e0f.html
620083234	20170124	201701	2017	2017.0658	GBR	UNITED KINGDOM	GBR								MED	MEDIA						MED			1	040	040	04	1	1.0	1	1	1	3.97111913357401	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170124	http://canalcncarauca.com/2017/01/24/kinks-legend-ray-davies-taps-minnesotas-jayhawks-for-new.html
620083235	20170124	201701	2017	2017.0658	GBR	UNITED KINGDOM	GBR								MED	MEDIA						MED			1	040	040	04	1	1.0	1	1	1	3.97111913357401	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170124	http://canalcncarauca.com/2017/01/24/kinks-legend-ray-davies-taps-minnesotas-jayhawks-for-new.html
620083239	20170124	201701	2017	2017.0658	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	020	020	02	1	3.0	1	1	1	3.97111913357401	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170124	http://canalcncarauca.com/2017/01/24/kinks-legend-ray-davies-taps-minnesotas-jayhawks-for-new.html
620083373	20170124	201701	2017	2017.0658	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	084	084	08	2	7.0	78	28	78	1.38890612333349	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20170124	http://economictimes.indiatimes.com/news/politics-and-nation/us-president-donald-trump-to-speak-with-pm-narendra-modi-tonight/articleshow/56749099.cms
620083635	20170124	201701	2017	2017.0658	MED	MEDIA						MED			GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	1	1	1	3.97111913357401	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170124	http://canalcncarauca.com/2017/01/24/kinks-legend-ray-davies-taps-minnesotas-jayhawks-for-new.html
620083636	20170124	201701	2017	2017.0658	MED	MEDIA						MED			GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	1	1	1	3.97111913357401	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	20170124	http://canalcncarauca.com/2017/01/24/kinks-legend-ray-davies-taps-minnesotas-jayhawks-for-new.html
620083678	20170124	201701	2017	2017.0658	MIL	CARRIER						MIL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-1.52905198776758	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Monterrey, Nuevo LeóX, Mexico	MX	MX19	25.6667	-100.317	-1684228	4	Monterrey, Nuevo LeóX, Mexico	MX	MX19	25.6667	-100.317	-1684228	20170124	http://www.theindychannel.com/news/local-news/rexnord-workers-rally-to-save-jobs-hope-to-catch-attention-of-president-trump
620084023	20170124	201701	2017	2017.0658	USA	UNITED STATES	USA								GOV	MAYOR						GOV			1	130	130	13	3	-4.4	50	25	50	-2.238148055844	1	Mexico	MX	MX	23	-102	MX	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	1	Mexico	MX	MX	23	-102	MX	20170124	http://www.rgvproud.com/news/mayor-compares-georgia-trailer-park-to-bombing-scene/644675335
620084929	20160125	201601	2016	2016.0685											USA	UNITED STATES	USA								1	042	042	04	1	1.9	320	76	320	-0.498945409110961	0							2	Washington, United States	US	USWA	47.3917	-121.571	WA	4	Molcaxac, Puebla, Mexico	MX	MX21	18.7333	-97.9	-1684020	20170124	https://www.yahoo.com/news/trump-overshadows-young-migrants-emotional-trip-mexico-050353241.html
620084939	20160125	201601	2016	2016.0685	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	320	76	320	-0.498945409110961	2	Washington, United States	US	USWA	47.3917	-121.571	WA	0							4	Molcaxac, Puebla, Mexico	MX	MX21	18.7333	-97.9	-1684020	20170124	https://www.yahoo.com/news/trump-overshadows-young-migrants-emotional-trip-mexico-050353241.html
620085018	20170124	201701	2017	2017.0658											CVL	SCIENTIST						CVL			1	042	042	04	1	1.9	2	1	2	0.76335877862596	0							3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	1	Canada	CA	CA	60	-95	CA	20170124	http://www.business-standard.com/article/pti-stories/zuckerberg-charity-buys-ai-startup-to-battle-disease-117012400173_1.html
620085098	20170124	201701	2017	2017.0658											MEX	MEXICO	MEX								1	042	042	04	1	1.9	46	19	46	-0.542238931283775	0							4	Molcaxac, Puebla, Mexico	MX	MX21	18.7333	-97.9	-1684020	2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170124	http://www.dailymail.co.uk/wires/ap/article-4141240/For-DACA-migrants-Trump-overshadows-poignant-trip-Mexico.html
620085133	20170124	201701	2017	2017.0658											USA	UNITED STATES	USA								1	010	010	01	1	0.0	7	5	7	2.16521577010067	0							1	India	IN	IN	20	77	IN	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	20170124	http://timesofindia.indiatimes.com/world/us/us-president-donald-trump-to-speak-to-pm-modi-on-tuesday/articleshow/56749364.cms
620085149	20170124	201701	2017	2017.0658											USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	1.26382306477093	0							3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	Juhu, Guangdong, China	CH	CH30	23.1833	114.45	-1923324	20170124	http://www.mid-day.com/articles/jackie-chan-mumbai-visit-kung-fu-yoga-promotions-bollywood-juhu-sonu-sood-amyra-dastur/17935164
620085314	20170124	201701	2017	2017.0658	BUS	BUSINESS LEADER						BUS													1	046	046	04	1	7.0	2	1	2	-1.25858123569794	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	0							4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170124	http://www.centralctcommunications.com/newbritainherald/article_382b18d8-e1e1-11e6-a7b1-0b5dcd5e4563.html
620085350	20170124	201701	2017	2017.0658	BUS	AUTOMAKER						BUS			MEX	MEXICO	MEX								0	012	012	01	1	-0.4	222	37	222	-0.380979089644841	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170124	http://gantdaily.com/2017/01/24/detroit-at-the-white-house-trump-to-meet-with-big-three-auto-ceos/
620085389	20170124	201701	2017	2017.0658	CAN	CANADIAN	CAN								USA	UNITED STATES	USA								1	040	040	04	1	1.0	5	3	5	2.45952408719839	1	Canada	CA	CA	60	-95	CA	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Canada	CA	CA	60	-95	CA	20170124	http://timesofindia.indiatimes.com/world/us/us-president-donald-trump-to-speak-to-pm-modi-on-tuesday/articleshow/56749364.cms
620085390	20170124	201701	2017	2017.0658	CAN	CANADIAN	CAN								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	2.41572450990561	1	India	IN	IN	20	77	IN	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	India	IN	IN	20	77	IN	20170124	http://timesofindia.indiatimes.com/world/us/us-president-donald-trump-to-speak-to-pm-modi-on-tuesday/articleshow/56749364.cms
620085392	20170124	201701	2017	2017.0658	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	1.61073825503355	1	Canada	CA	CA	60	-95	CA	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Jose Marti, Santiago de Cuba, Cuba	CU	CU15	20.3167	-76.1833	-1639788	20170124	http://www.83degreesmedia.com/features/Tampa-guy-explores-Havana-012417.aspx
620085525	20170124	201701	2017	2017.0658	CRM	CRIMINAL						CRM			MEX	MEXICO	MEX								0	042	042	04	1	1.9	340	81	340	-0.497450897816441	2	California, United States	US	USCA	36.17	-119.746	CA	4	Cuernavaca, Morelos, Mexico	MX	MX17	18.9167	-99.25	-1660131	4	Cuernavaca, Morelos, Mexico	MX	MX17	18.9167	-99.25	-1660131	20170124	https://www.yahoo.com/news/trump-overshadows-young-migrants-emotional-trip-mexico-050353241.html
620085561	20170124	201701	2017	2017.0658	CVL	SCIENTIST						CVL													1	043	043	04	1	2.8	2	1	2	0.76335877862596	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	0							1	Canada	CA	CA	60	-95	CA	20170124	http://www.business-standard.com/article/pti-stories/zuckerberg-charity-buys-ai-startup-to-battle-disease-117012400173_1.html
620085604	20170124	201701	2017	2017.0658	CVL	MIGRANT						CVL			USA	CALIFORNIA	USA								0	042	042	04	1	1.9	164	78	164	-0.482347261447807	4	Cuernavaca, Morelos, Mexico	MX	MX17	18.9167	-99.25	-1660131	2	California, United States	US	USCA	36.17	-119.746	CA	4	Cuernavaca, Morelos, Mexico	MX	MX17	18.9167	-99.25	-1660131	20170124	https://www.yahoo.com/news/trump-overshadows-young-migrants-emotional-trip-mexico-050353241.html
620085753	20170124	201701	2017	2017.0658	EURPTY	EUROPEAN	EUR								SWE	SWEDEN	SWE								1	020	020	02	1	3.0	2	1	2	-5.39083557951482	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170124	http://www.express.co.uk/news/world/758014/European-politician-resigns-urging-someone-shoot-Trump-idiotic-Facebook-post-Sweden
620085793	20170124	201701	2017	2017.0658	GBR	BRITAIN	GBR								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	013	013	01	1	0.4	1	1	1	0.56134723336007	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170124	http://www.seattletimes.com/nation-world/trump-withdraws-us-from-sweeping-asia-trade-pact/
620085948	20170124	201701	2017	2017.0658	GOV	PRESIDENT						GOV			MNCUSA	FORD MOTOR	USA					MNC			1	036	036	03	1	4.0	26	13	26	-1.13900253451814	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170124	http://www.seattletimes.com/business/how-a-trump-tariff-could-sideswipe-us-auto-industry/
620085949	20170124	201701	2017	2017.0658	GOV	PRESIDENT						GOV			MNCUSA	FORD MOTOR	USA					MNC			1	036	036	03	1	4.0	8	4	8	-1.17537254229239	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170124	http://www.4-traders.com/GENERAL-MOTORS-COMPANY-6873535/news/General-Motors-How-a-Trump-tariff-could-sideswipe-US-auto-industry-23741715/
